target_id	length	eff_length	est_counts	tpm
NM_001011654.2	749	571.603	37.4602	10.7697
NM_001012429.1	672	494.603	6.27082	2.08351
NM_001012615.1	1097	919.603	7	1.25091
NM_001012627.1	3153	2975.6	0	0
NM_001012962.1	3606	3428.6	12	0.575164
NM_001012963.1	502	324.713	6	3.03654
NM_001013006.1	2991	2813.6	0	0
NM_001013359.2	1964	1786.6	11.1663	1.02709
NM_001013361.1	4113	3935.6	40	1.67023
NM_001014429.1	1427	1249.6	333	43.7925
NM_001014430.1	438	260.997	0	0
NM_001014983.1	3250	3072.6	3.81082	0.203817
NM_001014991.1	7242	7064.6	8.27207	0.192422
NM_001014992.2	2498	2320.6	4.9456	0.350224
NM_001014993.1	1386	1208.6	5.18606	0.70515
NM_001014994.1	1892	1714.6	17.9474	1.72015
NM_001024697.1	1793	1615.6	9	0.915452
NM_001032361.1	3585	3407.6	21.8231	1.05244
NM_001037318.2	2515	2337.6	1.7249	0.121261
NM_001039968.1	1349	1171.6	1.57168	0.220451
NM_001040203.1	644	466.603	178	62.6903
NM_001040204.1	793	615.603	0	0
NM_001040205.1	698	520.603	2	0.631323
NM_001040206.1	682	504.603	3	0.977011
NM_001040207.1	1179	1001.6	7	1.1485
NM_001040208.1	582	404.645	410	166.509
NM_001040209.1	588	410.645	0	0
NM_001040220.1	483	305.776	0	0
NM_001040221.1	459	281.835	4.19508	2.44609
NM_001040223.1	555	377.645	32991	14356.2
NM_001040224.1	399	222.857	10296	7592.23
NM_001040225.1	407	230.563	0.642127	0.457677
NM_001040226.1	432	255.049	0	0
NM_001040227.1	724	546.603	0	0
NM_001040229.1	453	275.863	1	0.59571
NM_001040230.1	13107	12929.6	213.217	2.70997
NM_001040231.1	363	188.277	0	0
NM_001040233.1	1647	1469.6	22.314	2.4952
NM_001040234.1	1500	1322.6	0.00610069	0.000758015
NM_001040235.2	6077	5899.6	0	0
NM_001040236.1	1767	1589.6	20	2.06761
NM_001040237.1	5107	4929.6	151.69	5.05675
NM_001040255.1	1893	1715.6	0	0
NM_001040256.1	767	589.603	0	0
NM_001040257.1	1554	1376.6	0	0
NM_001040258.1	1250	1072.6	1.04228	0.159688
NM_001040259.1	1743	1565.6	156	16.3746
NM_001040262.2	438	260.997	2	1.25928
NM_001040263.1	1550	1372.6	5	0.598622
NM_001040264.1	1600	1422.6	14	1.61723
NM_001040265.1	1689	1511.6	5.45111	0.592618
NM_001040266.2	1599	1421.6	0.680638	0.0786802
NM_001040267.1	1895	1717.6	0	0
NM_001040269.1	1397	1219.6	5.97524	0.805128
NM_001040270.1	509	331.681	0	0
NM_001040277.1	2150	1972.6	2.0173	0.168058
NM_001040681.1	2499	2321.6	2	0.14157
NM_001042458.1	1737	1559.6	1.01068	0.106494
NM_001042460.1	1794	1616.6	10.1388	1.03065
NM_001077808.1	5328	5150.6	51.5156	1.64365
NM_001077809.1	1344	1166.6	8.98436	1.26559
NM_001077810.1	354	180.075	5	4.56294
NM_001077811.1	1287	1109.6	4.83638	0.716277
NM_001077812.1	1470	1292.6	0	0
NM_001077813.1	3226	3048.6	4.25783	0.229517
NM_001077814.1	387	211.292	0	0
NM_001077815.1	1855	1677.6	0	0
NM_001077816.1	1530	1352.6	0	0
NM_001077817.1	1194	1016.6	0.553303	0.0894416
NM_001077818.1	1707	1529.6	186.697	20.058
NM_001077819.1	378	202.584	0	0
NM_001077820.1	351	177.347	0	0
NM_001077821.1	4097	3919.6	1.57151	0.0658876
NM_001077822.1	1533	1355.6	18	2.18207
NM_001077823.2	516	338.681	0	0
NM_001077824.1	1842	1664.6	2.31763e-08	2.28803e-09
NM_001077825.1	1158	980.603	0	0
NM_001078661.1	315	145.245	0	0
NM_001079560.1	1607	1429.6	22	2.52892
NM_001079561.1	1701	1523.6	0	0
NM_001080094.2	2123	1945.6	0	0
NM_001080095.1	1590	1412.6	10.0217	1.16586
NM_001080110.1	2703	2525.6	6.26454	0.407617
NM_001080205.1	2713	2535.6	3.8672	0.250636
NM_001083630.1	1713	1535.6	4.14571	0.443658
NM_001085344.1	515	337.681	6	2.91993
NM_001085345.1	1491	1313.6	10	1.25102
NM_001085346.1	509	331.681	0	0
NM_001097154.2	1766	1588.6	2310.43	239.004
NM_001098167.1	767	589.603	22.354	6.23051
NM_001098214.1	1863	1685.6	85.5356	8.3391
NM_001098215.2	2635	2457.6	0	0
NM_001098217.1	2187	2009.6	0	0
NM_001098218.1	2148	1970.6	7.44544	0.620896
NM_001098219.1	2139	1961.6	0	0
NM_001098220.1	1806	1628.6	57.1053	5.76221
NM_001098221.1	1763	1585.6	0	0
NM_001098223.1	1436	1258.6	5	0.652844
NM_001098224.2	1333	1155.6	1061	150.881
NM_001098228.1	1286	1108.6	3	0.444706
NM_001098229.1	1284	1106.6	49	7.27666
NM_001098232.1	1146	968.603	128.679	21.8318
NM_001098234.1	462	284.835	0	0
NM_001098717.1	2199	2021.6	34890.8	2836.24
NM_001101023.1	3033	2855.6	1305.85	75.1493
NM_001104949.1	3122	2944.6	7.6383	0.426283
NM_001110712.2	754	576.603	0	0
NM_001110764.1	2606	2428.6	46385	3138.69
NM_001111255.1	2504	2326.6	0	0
NM_001112670.1	3330	3152.6	0	0
NM_001112671.1	3001	2823.6	33.9549	1.97618
NM_001112672.2	1701	1523.6	65.9769	7.1162
NM_001113285.1	2779	2601.6	16.7665	1.05908
NM_001113739.1	1509	1331.6	0	0
NM_001114188.1	1950	1772.6	0	0
NM_001114198.1	730	552.603	12671.2	3768.19
NM_001115078.1	2659	2481.6	3.27704	0.217009
NM_001123013.2	6157	5979.6	44.9594	1.23559
NM_001126243.2	2949	2771.6	0	0
NM_001126244.1	1674	1496.6	4	0.439219
NM_001131037.1	1164	986.603	0	0
NM_001131038.1	2722	2544.6	10	0.645815
NM_001134227.1	1704	1526.6	0	0
NM_001134333.1	282	118.149	0	0
NM_001134371.1	591	413.645	7	2.78098
NM_001134668.1	2541	2363.6	7	0.486689
NM_001134669.1	584	406.645	50	20.2061
NM_001134722.1	105	24.7728	27.3684	181.553
NM_001134828.1	1495	1317.6	53	6.61027
NM_001134934.1	3281	3103.6	1.87856	0.0994688
NM_001134935.1	2337	2159.6	0	0
NM_001134936.1	1992	1814.6	5.54221	0.501914
NM_001134940.1	1464	1286.6	0	0
NM_001134942.1	1621	1443.6	882.855	100.501
NM_001134943.1	1434	1256.6	0	0
NM_001134947.1	1760	1582.6	17.1311	1.77886
NM_001134948.1	3181	3003.6	3.0216	0.165319
NM_001134949.1	3346	3168.6	184.948	9.59203
NM_001134950.1	2295	2117.6	0	0
NM_001135735.1	1032	854.603	3590	690.332
NM_001135905.1	488	310.776	3863	2042.7
NM_001135909.1	320	149.419	2211	2431.7
NM_001136187.1	614	436.603	662	249.172
NM_001136206.1	1002	824.603	2648	527.717
NM_001136207.1	930	752.603	1245	271.851
NM_001136208.1	1008	830.603	1583	313.195
NM_001136209.1	1029	851.603	941	181.585
NM_001141964.1	2248	2070.6	35.3509	2.80564
NM_001142436.1	1295	1117.6	403	59.2578
NM_001142461.1	824	646.603	0	0
NM_001142561.1	1943	1765.6	0	0
NM_001142607.1	642	464.603	10	3.53709
NM_001142609.1	1671	1493.6	0	0
NM_001142637.1	999	821.603	4	0.800066
NM_001142656.2	710	532.603	2.82102	0.870422
NM_001142693.1	1386	1208.6	11	1.49567
NM_001143878.1	1377	1199.6	0	0
NM_001143879.1	1428	1250.6	0	0
NM_001143880.1	1470	1292.6	0	0
NM_001143921.1	2102	1924.6	0	0
NM_001144839.2	596	418.645	9.32468	3.66029
NM_001145735.2	1347	1169.6	0	0
NM_001145736.1	2424	2246.6	13.3534	0.976773
NM_001145737.1	2433	2255.6	13.0031	0.947351
NM_001145738.1	2787	2609.6	0	0
NM_001145739.1	2553	2375.6	8.91215	0.616505
NM_001145740.1	3633	3455.6	42	1.99735
NM_001159303.1	1404	1226.6	0	0
NM_001159355.1	2782	2604.6	21.6215	1.36418
NM_001160048.1	2747	2569.6	271	17.3313
NM_001160050.1	2417	2239.6	4772	350.153
NM_001160052.1	2920	2742.6	353.052	21.1545
NM_001160064.1	2844	2666.6	9564	589.399
NM_001160072.1	2237	2059.6	220	17.5536
NM_001160270.1	698	520.603	1918.38	605.557
NM_001160405.2	2980	2802.6	12.5077	0.733405
NM_001161709.2	856	678.603	7	1.69516
NM_001161787.1	927	749.603	587	128.687
NM_001161788.1	843	665.603	0	0
NM_001161831.1	683	505.603	2253.11	732.321
NM_001162398.1	165	44.2142	358	1330.6
NM_001162513.1	4073	3895.6	3.7448	0.157973
NM_001162516.1	1758	1580.6	0	0
NM_001163463.1	481	303.776	1395	754.656
NM_001163712.1	1155	977.603	5.64751e-06	9.49342e-07
NM_001163714.1	1566	1388.6	0.500796	0.0592667
NM_001163715.1	854	676.603	2465	598.702
NM_001163716.1	900	722.603	670.4	152.462
NM_001163717.1	2152	1974.6	11.3158	0.941743
NM_001164008.1	2209	2031.6	9	0.728
NM_001164809.1	503	325.713	21.0804	10.6358
NM_001164810.1	871	693.603	162.856	38.5851
NM_001165904.1	5715	5537.6	5.98501	0.177611
NM_001165905.1	6135	5957.6	0	0
NM_001165906.1	3754	3576.6	980.637	45.0573
NM_001167709.1	732	554.603	10	2.9631
NM_001167720.1	599	421.645	150.131	58.5126
NM_001167836.1	1455	1277.6	8.80511	1.13257
NM_001167893.1	1135	957.603	91	15.6165
NM_001168336.1	1053	875.603	18	3.37826
NM_001168425.1	1144	966.603	2	0.340024
NM_001168700.1	993	815.603	4.45777	0.898186
NM_001170972.1	1128	950.603	2	0.345747
NM_001170973.1	1131	953.603	4540	782.377
NM_001170974.1	1454	1276.6	115.749	14.9
NM_001171006.1	3549	3371.6	0	0
NM_001171051.1	4101	3923.6	0	0
NM_001171108.1	1209	1031.6	12.7682	2.03397
NM_001171169.1	1520	1342.6	235.755	28.8563
NM_001172378.1	1201	1023.6	4	0.642179
NM_001172379.1	1114	936.603	23	4.03553
NM_001172389.1	1026	848.603	0	0
NM_001172403.1	1330	1152.6	2081.99	296.843
NM_001172404.1	2427	2249.6	50.7174	3.70492
NM_001172405.1	228	78.1659	151.755	319.047
NM_001172406.1	908	730.603	2.00912	0.451911
NM_001172718.1	2641	2463.6	35.0082	2.33522
NM_001174139.1	720	542.603	5	1.51431
NM_001174140.1	599	421.645	3	1.16923
NM_001174141.1	1037	859.603	0	0
NM_001174142.1	773	595.603	5	1.37956
NM_001174143.1	884	706.603	4269.65	992.989
NM_001174144.1	534	356.645	0	0
NM_001174145.1	871	693.603	1	0.236928
NM_001177490.1	1091	913.603	1516	272.69
NM_001177903.1	404	227.655	130.544	94.2339
NM_001178021.1	842	664.603	2223.35	549.761
NM_001178022.1	816	638.603	0	0
NM_001178023.1	1095	917.603	0	0
NM_001178024.1	1194	1016.6	55	8.89077
NM_001178025.1	2265	2087.6	32.4126	2.55149
NM_001178026.1	2037	1859.6	505.303	44.6539
NM_001178027.1	830	652.603	7853	1977.49
NM_001178028.1	1029	851.603	0	0
NM_001178047.1	1538	1360.6	0	0
NM_001178048.1	1331	1153.6	866	123.364
NM_001178067.1	626	448.603	6	2.19795
NM_001178069.1	1627	1449.6	330.175	37.4302
NM_001185079.1	3029	2851.6	8	0.46103
NM_001185086.1	3029	2851.6	8	0.46103
NM_001185105.1	3075	2897.6	1.31879	0.0747934
NM_001185144.1	565	387.645	10093	4278.72
NM_001185145.1	1666	1488.6	39.1037	4.31685
NM_001185146.1	1648	1470.6	1538.9	171.966
NM_001190421.1	2277	2099.6	0	0
NM_001190814.1	460	282.835	1390	807.625
NM_001190920.1	1626	1448.6	0	0
NM_001190921.1	1401	1223.6	7.45667	1.00146
NM_001191048.2	6581	6403.6	0	0
NM_001193290.1	1551	1373.6	0	0
NM_001202460.1	1962	1784.6	0	0
NM_001204249.1	2202	2024.6	11.9335	0.968627
NM_001204751.1	3810	3632.6	23	1.04049
NM_001205062.1	1790	1612.6	1.52859	0.155772
NM_001205223.1	2006	1828.6	0	0
NM_001206466.1	2688	2510.6	212	13.8767
NM_001206467.1	2688	2510.6	212	13.8767
NM_001206969.1	2536	2358.6	0	0
NM_001206970.1	1154	976.603	1	0.168271
NM_001206973.1	2299	2121.6	65.8824	5.10309
NM_001214904.1	3024	2846.6	96	5.54207
NM_001220486.1	2644	2466.6	238	15.8564
NM_001220487.1	2747	2569.6	19	1.21511
NM_001242386.1	3284	3106.6	12	0.63478
NM_001242387.1	7402	7224.6	157.615	3.58518
NM_001242431.1	1343	1165.6	24	3.38367
NM_001242432.1	2433	2255.6	10.2264	0.745051
NM_001242433.1	2514	2336.6	6	0.421982
NM_001242434.1	1729	1551.6	182.814	19.3623
NM_001242435.1	3041	2863.6	4.90138	0.281276
NM_001242436.1	2828	2650.6	0	0
NM_001242437.1	2866	2688.6	0	0
NM_001242440.1	1971	1793.6	15	1.37434
NM_001242441.1	1971	1793.6	15	1.37434
NM_001242456.1	2803	2625.6	5.19655	0.325247
NM_001242457.1	535	357.645	90.505	41.5861
NM_001242458.1	3602	3424.6	137	6.57413
NM_001242465.1	1635	1457.6	79	8.90668
NM_001242467.1	1154	976.603	601	101.131
NM_001242468.1	2560	2382.6	0	0
NM_001242469.1	571	393.645	5351	2233.87
NM_001242470.1	1756	1578.6	0	0
NM_001242513.1	1263	1085.6	95	14.3807
NM_001242514.1	1790	1612.6	797	81.2192
NM_001242515.1	3238	3060.6	274.502	14.739
NM_001242516.1	3351	3173.6	31.6417	1.63846
NM_001242517.1	2333	2155.6	293	22.3371
NM_001242518.1	5170	4992.6	16.6524	0.548121
NM_001242519.1	1741	1563.6	26.722	2.80848
NM_001242520.1	1212	1034.6	1333	211.731
NM_001242522.1	2268	2090.6	1548	121.682
NM_001242523.1	2658	2480.6	0	0
NM_001242526.1	2334	2156.6	105	8.00105
NM_001242527.1	1268	1090.6	143	21.5475
NM_001242542.1	1798	1620.6	255	25.8578
NM_001242544.1	937	759.603	1752	379.032
NM_001242554.1	1848	1670.6	17	1.67226
NM_001242555.1	2075	1897.6	15.4286	1.33613
NM_001242556.1	1877	1699.6	0	0
NM_001242557.1	1847	1669.6	0	0
NM_001242574.1	10144	9966.6	55.6646	0.917824
NM_001242576.1	2969	2791.6	2536.88	149.34
NM_001242577.1	1283	1105.6	7	1.04046
NM_001242578.1	1330	1152.6	0	0
NM_001242579.1	1701	1523.6	2990	322.498
NM_001242656.1	1337	1159.6	3685.89	522.349
NM_001242657.1	1242	1064.6	633.109	97.728
NM_001242958.1	1544	1366.6	3	0.36075
NM_001242959.1	1418	1240.6	13	1.72202
NM_001242960.1	1536	1358.6	6	0.725749
NM_001242961.1	1364	1186.6	0	0
NM_001242962.1	1569	1391.6	15	1.77135
NM_001242963.1	1352	1174.6	4	0.559625
NM_001242964.1	1388	1210.6	0	0
NM_001242965.1	1354	1176.6	3	0.419005
NM_001242966.1	1269	1091.6	69	10.3875
NM_001242967.1	1354	1176.6	6.47389	0.904198
NM_001242968.1	1396	1218.6	0	0
NM_001242969.1	1242	1064.6	0	0
NM_001242970.1	1355	1177.6	6.1707	0.86112
NM_001242971.1	1446	1268.6	8	1.03632
NM_001242972.1	1221	1043.6	12.252	1.9293
NM_001242973.1	1221	1043.6	0	0
NM_001242975.1	1227	1049.6	0	0
NM_001242976.1	1231	1053.6	0	0
NM_001242977.1	1221	1043.6	0	0
NM_001242978.1	1239	1061.6	0	0
NM_001242980.1	1227	1049.6	2	0.313136
NM_001242981.1	1224	1046.6	0	0
NM_001242982.1	1230	1052.6	8	1.24897
NM_001242983.1	5482	5304.6	0	0
NM_001242984.1	1194	1016.6	1.60421	0.259321
NM_001242985.1	1293	1115.6	242	35.6479
NM_001242986.1	1226	1048.6	0	0
NM_001242987.1	1176	998.603	6	0.987385
NM_001242988.1	1174	996.603	6.64747	1.09613
NM_001242989.1	1203	1025.6	2	0.320464
NM_001242990.1	1092	914.603	19.3209	3.47154
NM_001242991.1	1092	914.603	0.241149	0.0433292
NM_001242993.1	1574	1396.6	17	2.00034
NM_001242994.1	1611	1433.6	0	0
NM_001242997.1	1195	1017.6	210.803	34.0429
NM_001242998.1	1492	1314.6	4	0.500027
NM_001242999.1	2663	2485.6	95	6.28087
NM_001246251.2	2460	2282.6	343	24.694
NM_001246667.1	5073	4895.6	3.45581	0.116003
NM_001252019.1	6272	6094.6	404.156	10.8976
NM_001252424.1	1575	1397.6	0	0
NM_001252426.1	1941	1763.6	7	0.652267
NM_001252428.1	1113	935.603	4.11785	0.72328
NM_001252430.1	1077	899.603	4.87495	0.890526
NM_001252432.1	1008	830.603	0	0
NM_001256032.1	3561	3383.6	60.2153	2.92452
NM_001256034.1	7969	7791.6	23	0.485097
NM_001256035.1	4018	3840.6	79	3.3803
NM_001256037.1	10767	10589.6	1674	25.9779
NM_001256038.1	2047	1869.6	33	2.90063
NM_001256039.1	6033	5855.6	11.9829	0.336293
NM_001256040.1	10114	9936.6	595.635	9.85076
NM_001265585.1	1302	1124.6	0	0
NM_001270813.1	928	750.603	64	14.0119
NM_001270814.1	496	318.713	0	0
NM_001270815.1	989	811.603	346	70.0584
NM_001270817.1	773	595.603	21	5.79416
NM_001270818.1	980	802.603	12	2.45702
NM_001270819.1	1615	1437.6	22	2.51485
NM_001270820.1	885	707.603	3	0.696722
NM_001270821.1	1558	1380.6	6	0.714184
NM_001270822.1	1840	1662.6	7	0.69189
NM_001270823.1	804	626.603	0	0
NM_001270824.1	462	284.835	4254	2454.33
NM_001270825.1	865	687.603	270	64.5289
NM_001270826.1	1183	1005.6	14	2.28786
NM_001270827.1	1201	1023.6	90	14.449
NM_001270828.1	976	798.603	221	45.4767
NM_001270829.1	1181	1003.6	6	0.982465
NM_001270830.1	1123	945.603	35	6.08257
NM_001270831.1	750	572.603	303	86.9595
NM_001270832.1	765	587.603	8	2.23735
NM_001270833.1	606	428.603	0	0
NM_001276427.1	1431	1253.6	0	0
NM_001277299.1	5618	5440.6	144	4.34954
NM_001277300.1	1954	1776.6	422	39.0346
NM_001277301.1	7263	7085.6	61	1.41475
NM_001278325.1	2201	2023.6	23.5508	1.91253
NM_001278326.1	3007	2829.6	11.3871	0.661327
NM_001278327.1	2360	2182.6	185	13.9292
NM_001278328.1	1954	1776.6	1022	94.5341
NM_001278329.1	3778	3600.6	17.4657	0.797146
NM_001278330.1	3672	3494.6	146	6.86567
NM_001278331.1	6994	6816.6	159.538	3.84613
NM_001278332.1	505	327.681	4	2.00603
NM_001278333.1	1754	1576.6	0	0
NM_001278334.1	2023	1845.6	3	0.267123
NM_001278335.1	6666	6488.6	694.075	17.5786
NM_001278336.1	2762	2584.6	0	0
NM_001278338.1	2410	2232.6	35.0274	2.57824
NM_001278679.1	2847	2669.6	389	23.9459
NM_001278680.1	597	419.645	0	0
NM_001278681.1	3437	3259.6	0	0
NM_001278705.1	1379	1201.6	2	0.273525
NM_001278706.1	1900	1722.6	3	0.286196
NM_001278707.1	2937	2759.6	1	0.0595499
NM_001289441.1	1284	1106.6	4.13414	0.613933
NM_001305884.1	1870	1692.6	5	0.485448
NM_001314079.1	804	626.603	4	1.04905
NM_001318482.1	1108	930.603	441	77.8757
NM_001319268.1	3782	3604.6	27	1.23093
NM_001319269.1	1239	1061.6	0	0
NM_001327947.1	1647	1469.6	162	18.1152
NM_001327948.1	1386	1208.6	0	0
NM_001327949.1	1341	1163.6	4	0.564915
NM_001327950.1	1122	944.603	3	0.521915
NM_001327951.1	6015	5837.6	32.2522	0.907929
NM_001327952.1	717	539.603	0	0
NM_001327953.1	813	635.603	32.3376	8.36083
NM_001327954.1	3759	3581.6	0	0
NM_001327955.1	1266	1088.6	0	0
NM_001327956.1	1071	893.603	0	0
NM_001327957.1	3925	3747.6	14.4558	0.633892
NM_001327958.1	8386	8208.6	3.91883	0.078454
NM_001327959.1	1104	926.603	4	0.709405
NM_001327960.1	1167	989.603	0	0
NM_001327961.1	1341	1163.6	11	1.55352
NM_001327962.1	891	713.603	0	0
NM_001327963.1	1296	1118.6	0	0
NM_001327964.1	4404	4226.6	0	0
NM_001327965.1	708	530.603	30	9.29137
NM_001327966.1	1530	1352.6	963	116.999
NM_001327967.1	1253	1075.6	1770	270.426
NM_001331117.1	4739	4561.6	44131	1589.84
NM_001365139.1	2513	2335.6	6	0.422163
NM_001365140.1	1705	1527.6	0	0
NM_001365199.1	1951	1773.6	157	14.5469
NM_001365200.1	1764	1586.6	4.05728	0.420237
NR_003565.1	7091	6913.6	20.0051	0.475516
NR_003566.1	6861	6683.6	5747	141.305
NR_003567.1	17525	17347.6	111	1.0515
NR_024131.1	3359	3181.6	0	0
NR_031508.1	87	20.95	0	0
NR_031509.1	83	19.4079	0	0
NR_031510.1	77	17.7675	0	0
NR_031511.1	107	25.3787	3	19.4258
NR_031512.1	89	21.6042	5	38.033
NR_031513.1	92	21.6844	0	0
NR_031514.1	85	20.0029	3	24.6465
NR_031515.1	102	24.0032	4	27.3853
NR_031516.1	91	21.8501	0	0
NR_031517.1	84	19.8153	0	0
NR_031518.1	84	19.8153	3	24.8799
NR_031519.1	92	21.6844	0	0
NR_031520.1	103	24.3255	0	0
NR_031521.1	92	21.6844	0	0
NR_031522.1	89	21.6042	0	0
NR_031523.1	84	19.8153	0	0
NR_031524.1	90	21.8181	0	0
NR_031525.1	82	19.1938	0	0
NR_031526.1	90	21.8181	0	0
NR_031527.1	87	20.95	0	0
NR_031528.1	85	20.0029	0	0
NR_031529.1	87	20.95	22	172.57
NR_031530.1	92	21.6844	0	0
NR_031531.1	85	20.0029	0	0
NR_034280.1	83	19.4079	0	0
NR_034281.1	100	23.7866	1	6.90869
NR_034282.1	100	23.7866	0	0
NR_034283.1	100	23.7866	1	6.90869
NR_034284.1	100	23.7866	0	0
NR_034285.1	100	23.7866	0	0
NR_034286.1	100	23.7866	5	34.5434
NR_034287.1	100	23.7866	1	6.90869
NR_034288.1	100	23.7866	0	0
NR_034289.1	100	23.7866	3	20.7261
NR_034290.1	100	23.7866	1	6.90869
NR_034291.1	100	23.7866	0	0
NR_034292.1	100	23.7866	0	0
NR_034293.1	100	23.7866	9	62.1782
NR_034294.1	100	23.7866	0	0
NR_034295.1	100	23.7866	0	0
NR_034296.1	100	23.7866	0	0
NR_034297.1	100	23.7866	0	0
NR_034298.1	100	23.7866	3	20.7261
NR_034299.1	100	23.7866	0	0
NR_034300.1	100	23.7866	0	0
NR_034301.1	100	23.7866	3	20.7261
NR_034302.1	100	23.7866	0	0
NR_034303.1	100	23.7866	1	6.90869
NR_034304.1	100	23.7866	0	0
NR_034305.1	100	23.7866	0	0
NR_034306.1	100	23.7866	0	0
NR_034307.1	79	18.291	0	0
NR_034308.1	91	21.8501	0	0
NR_034309.1	91	21.8501	0	0
NR_034310.1	94	22.2195	0	0
NR_034312.1	85	20.0029	0	0
NR_034313.1	91	21.8501	0	0
NR_034314.1	62	11.7854	2	27.8877
NR_034315.1	94	22.2195	0	0
NR_034316.1	89	21.6042	0	0
NR_034317.1	89	21.6042	0	0
NR_039428.1	108	25.9113	0	0
NR_039429.1	138	34.583	1	4.75188
NR_039430.1	119	29.1728	0	0
NR_039431.1	133	33.3713	1	4.92441
NR_039432.1	107	25.3787	0	0
NR_039433.1	93	22.0861	0	0
NR_039434.1	88	21.3838	0	0
NR_039435.1	115	27.5903	0	0
NR_039437.1	67	13.6006	0	0
NR_039438.1	101	23.8702	0	0
NR_039439.1	115	27.5903	1	5.95623
NR_039440.1	90	21.8181	1	7.53202
NR_039441.1	126	31.4009	0	0
NR_039442.1	140	35.1935	0	0
NR_039443.1	137	34.2551	0	0
NR_039444.1	108	25.9113	0	0
NR_039445.1	112	27.0605	8	48.5827
NR_039446.1	129	32.4251	2	10.1362
NR_039447.1	87	20.95	7	54.9088
NR_039448.1	111	26.7304	0	0
