,Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,description
225,LOC725057,108.1251851,-5.173835754,1.283069488,-4.032389363,5.52E-05,0.006007247,coatomer subunit beta
158,LOC413389,76.6476249,-5.165787935,1.191111497,-4.336947419,1.44E-05,0.002473841,dual specificity mitogen-activated protein kinase kinase hemipterous
52,LOC102656448,75.34547541,-5.107082212,1.187552424,-4.300510957,1.70E-05,0.002696784,"glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic"
84,LOC408883,73.99776877,-5.082085352,1.335678864,-3.804870684,0.000141878,0.011668652,deoxycytidylate deaminase
267,LOC727522,9241.406163,-5.07957302,1.292569416,-3.929826093,8.50E-05,0.008186489,uncharacterized LOC727522
22,LOC100578156,57.48083928,-5.047006041,1.492567856,-3.381424852,0.00072111,0.035032508,"uncharacterized LOC100578156, transcript variant X2"
106,LOC410344,68.05707475,-5.038309093,1.445373985,-3.485816919,0.000490637,0.02785163,ubiquitin carboxyl-terminal hydrolase CYLD
192,LOC552066,834.1114692,-5.016459924,0.994919441,-5.042076492,4.61E-07,0.000155161,"FAD-dependent oxidoreductase domain-containing protein 1, transcript variant X2"
116,LOC411185,72.01999252,-5.005935418,1.438955526,-3.478867364,0.000503538,0.028036768,"Fanconi anemia group J protein, transcript variant X1"
266,LOC727407,132.1473754,-5.002165881,1.401449183,-3.569280957,0.000357962,0.022660103,"cohesin subunit SA-1, transcript variant X3"
92,LOC409162,748.532358,-4.94929821,1.215370174,-4.072255774,4.66E-05,0.005341984,retinoid-inducible serine carboxypeptidase
176,LOC551354,148.2678395,-4.941301304,1.246411232,-3.96442296,7.36E-05,0.007684773,exocyst complex component 4
190,LOC552028,142.4484237,-4.905844308,1.041541848,-4.710174939,2.48E-06,0.000646295,"sodium-coupled neutral amino acid transporter 9 homolog, transcript variant X2"
137,LOC412379,203.8579543,-4.901463093,1.457814069,-3.362200433,0.00077324,0.036304168,"copper-transporting ATPase 1, transcript variant X5"
195,LOC552190,71.99617457,-4.885781617,1.436481909,-3.40121347,0.000670874,0.033345402,"prisilkin-39, transcript variant X2"
42,LOC102655699,39.50140289,-4.88479901,1.515473589,-3.223282178,0.001267306,0.049964005,"uncharacterized LOC102655699, transcript variant X6"
188,LOC551991,144.501547,-4.799273425,1.213502989,-3.954892135,7.66E-05,0.007732778,"uncharacterized LOC551991, transcript variant X3"
207,LOC552744,207.6819847,-4.752992414,0.940891079,-5.051586223,4.38E-07,0.000152551,"ATP-binding cassette sub-family B member 10, mitochondrial"
179,LOC551629,198.6225583,-4.70176786,1.060065151,-4.435357448,9.19E-06,0.001846347,"isoleucine--tRNA ligase, cytoplasmic"
242,LOC725946,131.9218216,-4.700125907,1.348130992,-3.486401495,0.000489566,0.02785163,integrin alpha-8
18,LOC100577553,102.5119577,-4.67724192,1.096142319,-4.267002412,1.98E-05,0.002999215,protein ARV1
3,GeneID_677673,42326.59955,-4.664889156,1.14787235,-4.063944181,4.83E-05,0.005361437,odorant binding protein 14
213,LOC724411,130.8954513,-4.627974337,0.985867006,-4.694319122,2.67E-06,0.000667439,rhophilin-2
236,LOC725645,79.93492021,-4.619397608,1.03758876,-4.452050549,8.51E-06,0.00174459,"uncharacterized LOC725645, transcript variant X1"
163,LOC413678,169.4614009,-4.617241965,1.085407127,-4.253926337,2.10E-05,0.003085134,"serine--pyruvate aminotransferase, mitochondrial, transcript variant X2"
252,LOC726585,109.6168153,-4.599676173,1.194412755,-3.850993848,0.000117639,0.010381059,"dihydroceramide fatty acyl 2-hydroxylase FAH2, transcript variant X2"
260,LOC726981,450.7680988,-4.590841146,1.425039236,-3.221554206,0.001274973,0.049964005,circadian clock-controlled protein
244,LOC726020,86.60315731,-4.551114094,1.405960926,-3.237013214,0.001207878,0.049090613,protein OSCP1
78,LOC408534,72.45121022,-4.544939576,1.148379067,-3.957699776,7.57E-05,0.007732778,trypsin
235,LOC725642,450.0456143,-4.538568538,1.040668479,-4.361204965,1.29E-05,0.002329381,probable ATP-dependent RNA helicase DDX10
247,LOC726096,262.3955616,-4.497585657,1.396308929,-3.221053424,0.001277203,0.049964005,protein FAM192A
239,LOC725776,117.6130907,-4.401685765,1.221254666,-3.604232505,0.000313077,0.020311094,"B-cell CLL/lymphoma 6 member B protein, transcript variant X2"
83,LOC408742,489.8233494,-4.374912294,1.249835908,-3.500389344,0.000464579,0.027130575,"fatty-acid amide hydrolase 2-B, transcript variant X3"
237,LOC725707,238.0248776,-4.3541216,1.27588147,-3.41263801,0.000643373,0.032463938,"centrosomal protein of 135 kDa, transcript variant X3"
160,LOC413437,65.37505401,-4.28134576,1.289680918,-3.319693809,0.000901162,0.040397597,protein unc-119 homolog B
53,LOC102656529,278.325888,-4.274264557,1.083289302,-3.945635343,7.96E-05,0.007917177,uncharacterized LOC102656529
253,LOC726666,151.6834238,-4.266781648,0.757753012,-5.630834294,1.79E-08,9.37E-06,mediator of RNA polymerase II transcription subunit 28
152,LOC412846,135.6572294,-4.218701246,1.13283251,-3.724029111,0.000196068,0.014733334,NAD-dependent protein deacetylase Sirt6
154,LOC413056,237.7394365,-4.197966721,1.244176569,-3.374092413,0.000740595,0.035446936,uncharacterized LOC413056
263,LOC727028,396.3978791,-4.196870239,1.299038389,-3.230751511,0.001234652,0.049773581,uncharacterized LOC727028
126,LOC411918,79.04248948,-4.110272241,1.261810701,-3.257439676,0.001124222,0.046943091,nuclear pore complex protein Nup205
79,LOC408561,80.27266001,-4.090155141,1.160481447,-3.524532989,0.00042423,0.025492472,"proteoglycan 4, transcript variant X2"
101,LOC410076,256.1254483,-4.072971011,1.231490476,-3.307350802,0.000941829,0.041756726,"probable uridine-cytidine kinase, transcript variant X1"
212,LOC724125,496.6757642,-4.058253181,0.789275449,-5.141745108,2.72E-07,0.00010935,"28S ribosomal protein S7, mitochondrial, transcript variant X1"
222,LOC724927,335.5292319,-4.035099486,1.082673163,-3.726978394,0.000193789,0.014733334,importin-5
261,LOC726995,55.27543922,-4.027598936,1.191839093,-3.379314339,0.000726669,0.035139142,"endocuticle structural glycoprotein ABD-4, transcript variant X2"
224,LOC724965,57.0031791,-4.027006413,1.16610556,-3.453380682,0.000553607,0.029729026,"dnaJ homolog subfamily C member 5, transcript variant X1"
114,LOC410816,518.0830098,-4.02301379,0.962284087,-4.180692421,2.91E-05,0.003794443,"zinc transporter 9, transcript variant X1"
90,LOC409157,1001.707355,-3.970324536,1.167708181,-3.400099957,0.000673612,0.033345402,"succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial"
76,LOC408373,139.0849132,-3.890327704,1.061301549,-3.665619548,0.000246741,0.016955294,phosphatidylinositol 4-kinase beta
161,LOC413553,134.7825545,-3.879239717,1.08931432,-3.561175728,0.000369198,0.022859525,"zinc transporter ZIP1-like, transcript variant X1"
20,LOC100577784,231.8156754,-3.846266024,1.176861738,-3.268239506,0.001082187,0.045795369,"fanconi-associated nuclease 1, transcript variant X2"
206,LOC552738,549.3075145,-3.83041256,1.094407054,-3.499988918,0.000465277,0.027130575,2-hydroxyacyl-CoA lyase 1-like
112,LOC410782,149.9494699,-3.818792966,1.162540931,-3.284867539,0.001020303,0.043762094,"huntingtin-interacting protein 1, transcript variant X2"
167,LOC550808,136.8372214,-3.818582021,0.991925721,-3.849665292,0.000118279,0.010381059,WD repeat-containing protein 75
204,LOC552724,202.8305322,-3.810750328,1.096246493,-3.476180176,0.00050861,0.028108128,"zinc finger CCCH domain-containing protein 13, transcript variant X1"
157,LOC413332,582.3709392,-3.804168116,0.893374675,-4.258200083,2.06E-05,0.003075,"spectrin beta chain, non-erythrocytic 5, transcript variant X2"
255,LOC726750,713.7879589,-3.797279875,0.960063655,-3.955237607,7.65E-05,0.007732778,"fibroin heavy chain, transcript variant X5"
124,LOC411820,117.6472086,-3.794358423,1.074972689,-3.529725417,0.000415991,0.025270026,dual specificity protein phosphatase Mpk3
89,LOC409155,92.58484123,-3.788195811,0.926957689,-4.086697652,4.38E-05,0.005135146,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial, transcript variant X1"
141,LOC412423,248.2403735,-3.768863518,0.946187925,-3.983208217,6.80E-05,0.007208675,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B, transcript variant X1"
138,LOC412410,150.493257,-3.736421959,1.112289519,-3.359217087,0.000781636,0.036304168,"U3 small nucleolar RNA-associated protein 6 homolog, transcript variant X3"
94,LOC409203,489.1298117,-3.71749307,1.079452248,-3.443869867,0.000573452,0.030099007,"UDP-glucuronosyltransferase 2A3, transcript variant X2"
184,LOC551779,315.817196,-3.699718423,0.967096573,-3.825593562,0.000130457,0.010901018,histone H2A.V
81,LOC408607,392.2650174,-3.634840617,1.058966574,-3.432441313,0.000598173,0.030660735,"SEC23-interacting protein, transcript variant X2"
249,LOC726292,1458.774971,-3.55976383,0.834256654,-4.266988835,1.98E-05,0.002999215,"natterin-3, transcript variant X2"
151,LOC412834,164.3220702,-3.530950198,0.936173466,-3.771683696,0.00016215,0.012734239,"importin-11, transcript variant X4"
131,LOC412232,549.0630016,-3.435921042,1.028729528,-3.339965411,0.000837888,0.038051056,dipeptidyl peptidase 3
201,LOC552459,262.3166023,-3.424888323,1.042801127,-3.284315901,0.001022303,0.043762094,"glycine-rich cell wall structural protein, transcript variant X1"
145,LOC412675,124.9919166,-3.387505735,1.025457771,-3.303408321,0.000955172,0.041818669,"aspartate aminotransferase, mitochondrial"
82,LOC408710,233.5410344,-3.327438945,0.942713631,-3.529639154,0.000416127,0.025270026,"KH domain-containing, RNA-binding, signal transduction-associated protein 2, transcript variant X3"
234,LOC725571,642.4297326,-3.304633707,0.967613418,-3.415241714,0.000637254,0.03231127,protein transport protein Sec61 subunit alpha
187,LOC551891,359.5673236,-3.271227836,0.864057248,-3.785892479,0.000153158,0.012119198,"molybdenum cofactor biosynthesis protein 1, transcript variant X2"
171,LOC551102,455.2684049,-3.225617809,0.810040917,-3.982043054,6.83E-05,0.007208675,"S-adenosylmethionine synthase, transcript variant X2"
183,LOC551722,129.3215415,-3.189240524,0.945486754,-3.37312026,0.000743215,0.035446936,"diacylglycerol kinase epsilon, transcript variant X2"
105,LOC410324,208.4813468,-3.117001732,0.918303687,-3.394303841,0.000688033,0.033737823,"villin-like protein quail, transcript variant X2"
182,LOC551703,302.7190608,-2.905966544,0.895110793,-3.246488108,0.001168383,0.047857896,clavesin-2
