target_id	length	eff_length	est_counts	tpm
NM_001040255.1	1893	1674.61	55.2824	2.88683
NM_001040256.1	767	548.75	1704.43	271.614
NM_001040257.1	1554	1335.61	0	0
NM_001040258.1	1250	1031.61	555.239	47.0665
NM_001040259.1	1743	1524.61	185	10.6111
NM_001040262.2	438	224.546	7	2.72608
NM_001040263.1	1550	1331.61	362	23.7727
NM_001040264.1	1600	1381.61	255	16.1399
NM_001040265.1	1689	1470.61	204.362	12.1521
NM_001040266.2	1599	1380.61	0	0
NM_001040267.1	1895	1676.61	229.142	11.9515
NM_001040269.1	1397	1178.61	11.4009	0.845893
NM_001040270.1	509	292.141	0	0
NM_001040277.1	2150	1931.61	25.9661	1.17553
NM_001040681.1	2499	2280.61	7	0.268407
NM_001042458.1	1737	1518.61	6.44109	0.370903
NM_001042460.1	1794	1575.61	3.67232	0.203817
NM_001077808.1	5328	5109.61	18.7151	0.320296
NM_001077809.1	1344	1125.61	46.8891	3.64277
NM_001077810.1	354	151.517	557	321.471
NM_001077811.1	1287	1068.61	3.73282	0.305468
NM_001077812.1	1470	1251.61	0	0
NM_001077813.1	3226	3007.61	78.5363	2.28347
NM_001077814.1	387	178.735	18.4582	9.03081
NM_001077815.1	1855	1636.61	0	0
NM_001077816.1	1530	1311.61	0	0
NM_001077817.1	1194	975.609	10.1138	0.906538
NM_001077818.1	1707	1488.61	0	0
NM_001077819.1	378	171.143	18.2959	9.34848
NM_001077820.1	351	148.955	429	251.854
NM_001077821.1	4097	3878.61	19.1119	0.430898
NM_001077822.1	1533	1314.61	3	0.199559
NM_001077823.2	516	298.993	360.527	105.444
NM_001077824.1	1842	1623.61	18.7067	1.00754
NM_001077825.1	1158	939.609	112	10.4236
NM_001078661.1	315	121.332	0	0
NM_001079560.1	1607	1388.61	6	0.377849
NM_001079561.1	1701	1482.61	0	0
NM_001080094.2	2123	1904.61	20.6631	0.948717
NM_001080095.1	1590	1371.61	11.2793	0.719114
NM_001080110.1	2703	2484.61	22.7148	0.799462
NM_001080205.1	2713	2494.61	226.547	7.94151
NM_001083630.1	1713	1494.61	389.776	22.8052
NM_001085344.1	515	298.023	714	209.505
NM_001085345.1	1491	1272.61	7538	517.974
NM_001085346.1	509	292.141	10559	3160.64
NM_001097154.2	1766	1547.61	3627	204.943
NM_001098167.1	767	548.75	275.009	43.8248
NM_001098214.1	1863	1644.61	0	0
NM_001098215.2	2635	2416.61	0	0
NM_001098217.1	2187	1968.61	27.1093	1.20422
NM_001098218.1	2148	1929.61	33.3205	1.51004
NM_001098219.1	2139	1920.61	0	0
NM_001098220.1	1806	1587.61	0	0
NM_001098221.1	1763	1544.61	0	0
NM_001098223.1	1436	1217.61	14	1.00547
NM_001098224.2	1333	1114.61	905	71.0024
NM_001098228.1	1286	1067.61	25.1206	2.05762
NM_001098229.1	1284	1065.61	152	12.4736
NM_001098232.1	1146	927.609	0	0
NM_001098234.1	462	247.005	66.6433	23.5938
NM_001098717.1	2199	1980.61	63	2.78156
NM_001101023.1	3033	2814.61	90.65	2.81642
NM_001104949.1	3122	2903.61	0	0
NM_001110712.2	754	535.75	5	0.816122
NM_001110764.1	2606	2387.61	5828	213.454
NM_001111255.1	2504	2285.61	0	0
NM_001112670.1	3330	3111.61	49.6205	1.39452
NM_001112671.1	3001	2782.61	1055.97	33.1852
NM_001112672.2	1701	1482.61	39.6377	2.33792
NM_001113285.1	2779	2560.61	0	0
NM_001113739.1	1509	1290.61	1725.84	116.937
NM_001114188.1	1950	1731.61	0	0
NM_001114198.1	730	511.75	1075.17	183.724
NM_001115078.1	2659	2440.61	0	0
NM_001123013.2	6157	5938.61	0	0
NM_001126243.2	2949	2730.61	94.0971	3.01345
NM_001126244.1	1674	1455.61	2	0.120152
NM_001131037.1	1164	945.609	0	0
NM_001131038.1	2722	2503.61	98	3.423
NM_001134227.1	1704	1485.61	11.7872	0.69383
NM_001134333.1	282	98.1777	0	0
NM_001134371.1	591	372.927	57	13.3659
NM_001134668.1	2541	2322.61	1471	55.3839
NM_001134669.1	584	366.037	4	0.955614
NM_001134722.1	105	28.1338	0	0
NM_001134828.1	1495	1276.61	304	20.8239
NM_001134934.1	3281	3062.61	61.0392	1.74287
NM_001134935.1	2337	2118.61	2.93731	0.12124
NM_001134936.1	1992	1773.61	5.50037	0.271195
NM_001134940.1	1464	1245.61	0	0
NM_001134942.1	1621	1402.61	548	34.1658
NM_001134943.1	1434	1215.61	24.8601	1.78836
NM_001134947.1	1760	1541.61	1301.31	73.8166
NM_001134948.1	3181	2962.61	86.5354	2.55427
NM_001134949.1	3346	3127.61	136.005	3.80267
NM_001134950.1	2295	2076.61	46.4607	1.95649
NM_001135735.1	1032	813.609	1979	212.705
NM_001135905.1	488	271.79	421.772	135.704
NM_001135909.1	320	124.879	61	42.7158
NM_001136187.1	614	395.927	204	45.057
NM_001136206.1	1002	783.609	14	1.56234
NM_001136207.1	930	711.609	1	0.122887
NM_001136208.1	1008	789.609	0	0
NM_001136209.1	1029	810.609	7	0.755151
NM_001141964.1	2248	2029.61	199	8.57409
NM_001142436.1	1295	1076.61	164.897	13.3937
NM_001142461.1	824	605.75	218	31.471
NM_001142561.1	1943	1724.61	11.2931	0.572622
NM_001142607.1	642	423.927	4	0.825119
NM_001142609.1	1671	1452.61	11.9272	0.718019
NM_001142637.1	999	780.609	1	0.112025
NM_001142656.2	710	491.75	19.1531	3.40599
NM_001142693.1	1386	1167.61	174	13.0316
NM_001143878.1	1377	1158.61	0	0
NM_001143879.1	1428	1209.61	0	0
NM_001143880.1	1470	1251.61	0	0
NM_001143921.1	2102	1883.61	214.156	9.94231
NM_001144839.2	596	377.927	1328.67	307.437
NM_001145735.2	1347	1128.61	776.371	60.1552
NM_001145736.1	2424	2205.61	0	0
NM_001145737.1	2433	2214.61	0	0
NM_001145738.1	2787	2568.61	126.038	4.29091
NM_001145739.1	2553	2334.61	0	0
NM_001145740.1	3633	3414.61	9	0.230488
NM_001159303.1	1404	1185.61	0	0
NM_001159355.1	2782	2563.61	106.669	3.63859
NM_001160048.1	2747	2528.61	2691	93.0634
NM_001160050.1	2417	2198.61	170952	6799.44
NM_001160052.1	2920	2701.61	5022.99	162.587
NM_001160064.1	2844	2625.61	5671	188.876
NM_001160072.1	2237	2018.61	24706	1070.28
NM_001160270.1	698	479.75	8.5089	1.55098
NM_001160405.2	2980	2761.61	845.402	26.77
NM_001161709.2	856	637.75	932	127.795
NM_001161787.1	927	708.609	1126.35	139
NM_001161788.1	843	624.75	19.6486	2.75026
NM_001161831.1	683	464.796	560.024	105.364
NM_001162398.1	165	40.8943	69	147.548
NM_001162513.1	4073	3854.61	16.2576	0.368827
NM_001162516.1	1758	1539.61	597.503	33.9372
NM_001163463.1	481	264.979	505	166.658
NM_001163712.1	1155	936.609	47	4.3882
NM_001163714.1	1566	1347.61	4183.64	271.48
NM_001163715.1	854	635.75	234	32.1867
NM_001163716.1	900	681.75	436.777	56.025
NM_001163717.1	2152	1933.61	7.24439	0.327627
NM_001164008.1	2209	1990.61	103	4.52479
NM_001164809.1	503	286.228	30.2201	9.23273
NM_001164810.1	871	652.75	427.766	57.3068
NM_001165904.1	5715	5496.61	16.5988	0.264076
NM_001165905.1	6135	5916.61	0	0
NM_001165906.1	3754	3535.61	877.234	21.6969
NM_001167709.1	732	513.75	21	3.5745
NM_001167720.1	599	380.927	0	0
NM_001167836.1	1455	1236.61	61.168	4.32553
NM_001167893.1	1135	916.609	55	5.24718
NM_001168336.1	1053	834.609	106	11.1063
NM_001168425.1	1144	925.609	434	41.0024
NM_001168700.1	993	774.609	0	0
NM_001170972.1	1128	909.609	1465	140.841
NM_001170973.1	1131	912.609	8908	853.577
NM_001170974.1	1454	1235.61	11352.6	803.456
NM_001171006.1	3549	3330.61	41.6129	1.09258
NM_001171051.1	4101	3882.61	0	0
NM_001171108.1	1209	990.609	0	0
NM_001171169.1	1520	1301.61	565.785	38.0117
NM_001172378.1	1201	982.609	221	19.6679
NM_001172379.1	1114	895.609	1149	112.189
NM_001172389.1	1026	807.609	148.725	16.1038
NM_001172403.1	1330	1111.61	1388.49	109.229
NM_001172404.1	2427	2208.61	3837.49	151.941
NM_001172405.1	228	65.6291	57.9362	77.1971
NM_001172406.1	908	689.75	293.508	37.2114
NM_001172718.1	2641	2422.61	821.222	29.6432
NM_001174139.1	720	501.75	0	0
NM_001174140.1	599	380.927	0	0
NM_001174141.1	1037	818.609	25.1609	2.6878
NM_001174142.1	773	554.75	0	0
NM_001174143.1	884	665.75	593.684	77.9815
NM_001174144.1	534	316.468	0	0
NM_001174145.1	871	652.75	0	0
NM_001177490.1	1091	872.609	6967	698.189
NM_001177903.1	404	193.676	0	0
NM_001178021.1	842	623.75	274.473	38.4801
NM_001178022.1	816	597.75	0	0
NM_001178023.1	1095	876.609	0	0
NM_001178024.1	1194	975.609	274	24.5596
NM_001178025.1	2265	2046.61	41.56	1.77577
NM_001178026.1	2037	1818.61	1847.16	88.8203
NM_001178027.1	830	611.75	3940	563.209
NM_001178028.1	1029	810.609	28.3243	3.05559
NM_001178047.1	1538	1319.61	232.027	15.3759
NM_001178048.1	1331	1112.61	3138	246.637
NM_001178067.1	626	407.927	216	46.304
NM_001178069.1	1627	1408.61	2.92248	0.181429
NM_001185079.1	3029	2810.61	382.5	11.9009
NM_001185086.1	3029	2810.61	382.5	11.9009
NM_001185105.1	3075	2856.61	0	0
NM_001185144.1	565	347.037	6289	1584.72
NM_001185145.1	1666	1447.61	6273.18	378.951
NM_001185146.1	1648	1429.61	1704.82	104.282
NM_001190421.1	2277	2058.61	70.5182	2.99553
NM_001190814.1	460	245.105	717	255.808
NM_001190920.1	1626	1407.61	0	0
NM_001190921.1	1401	1182.61	142.767	10.5568
NM_001191048.2	6581	6362.61	1186.16	16.3025
NM_001193290.1	1551	1332.61	862.989	56.6304
NM_001202460.1	1962	1743.61	0	0
NM_001204249.1	2202	1983.61	11.9179	0.525402
NM_001204751.1	3810	3591.61	0	0
NM_001205062.1	1790	1571.61	1425.85	79.337
NM_001205223.1	2006	1787.61	81.2762	3.97593
NM_001206466.1	2688	2469.61	186	6.58615
NM_001206467.1	2688	2469.61	186	6.58615
NM_001206969.1	2536	2317.61	50.4778	1.90462
NM_001206970.1	1154	935.609	8.30075	0.775837
NM_001206973.1	2299	2080.61	89	3.74065
NM_001214904.1	3024	2805.61	103.266	3.21866
NM_001220486.1	2644	2425.61	409	14.7452
NM_001220487.1	2747	2528.61	10	0.345832
NM_001242386.1	3284	3065.61	173	4.93488
NM_001242387.1	7402	7183.61	115.751	1.40906
NM_001242431.1	1343	1124.61	179	13.9187
NM_001242432.1	2433	2214.61	128.799	5.08583
NM_001242433.1	2514	2295.61	1265	48.1881
NM_001242434.1	1729	1510.61	51.0417	2.95475
NM_001242435.1	3041	2822.61	117.002	3.62484
NM_001242436.1	2828	2609.61	674.682	22.6085
NM_001242437.1	2866	2647.61	0	0
NM_001242440.1	1971	1752.61	53.5	2.66941
NM_001242441.1	1971	1752.61	53.5	2.66941
NM_001242456.1	2803	2584.61	57.641	1.95022
NM_001242457.1	535	317.437	267.402	73.6638
NM_001242458.1	3602	3383.61	1180	30.4964
NM_001242465.1	1635	1416.61	149.546	9.23152
NM_001242467.1	1154	935.609	268	25.0488
NM_001242468.1	2560	2341.61	2.39434	0.0894167
NM_001242469.1	571	353.037	1999	495.154
NM_001242470.1	1756	1537.61	898.525	51.1012
NM_001242513.1	1263	1044.61	7068	591.684
NM_001242514.1	1790	1571.61	269	14.9677
NM_001242515.1	3238	3019.61	153.919	4.45749
NM_001242516.1	3351	3132.61	252.182	7.03972
NM_001242517.1	2333	2114.61	424.098	17.5381
NM_001242518.1	5170	4951.61	238.083	4.20465
NM_001242519.1	1741	1522.61	936.348	53.7769
NM_001242520.1	1212	993.609	539	47.4373
NM_001242522.1	2268	2049.61	339	14.4636
NM_001242523.1	2658	2439.61	76.8445	2.75448
NM_001242526.1	2334	2115.61	416	17.1951
NM_001242527.1	1268	1049.61	528	43.99
NM_001242542.1	1798	1579.61	243	13.4525
NM_001242544.1	937	718.609	233	28.3537
NM_001242554.1	1848	1629.61	0	0
NM_001242555.1	2075	1856.61	0	0
NM_001242556.1	1877	1658.61	3.89345	0.205276
NM_001242557.1	1847	1628.61	844.558	45.3482
NM_001242574.1	10144	9925.61	147.737	1.30161
NM_001242576.1	2969	2750.61	89.5592	2.84727
NM_001242577.1	1283	1064.61	92	7.55692
NM_001242578.1	1330	1111.61	16.1277	1.26873
NM_001242579.1	1701	1482.61	827	48.7782
NM_001242656.1	1337	1118.61	62854.2	4913.63
NM_001242657.1	1242	1023.61	1392.83	118.99
NM_001242958.1	1544	1325.61	2	0.131935
NM_001242959.1	1418	1199.61	1	0.0728966
NM_001242960.1	1536	1317.61	18	1.19463
NM_001242961.1	1364	1145.61	3	0.228998
NM_001242962.1	1569	1350.61	33	2.13664
NM_001242963.1	1352	1133.61	33	2.54564
NM_001242964.1	1388	1169.61	0	0
NM_001242965.1	1354	1135.61	0	0
NM_001242966.1	1269	1050.61	7	0.582645
NM_001242967.1	1354	1135.61	0	0
NM_001242968.1	1396	1177.61	0	0
NM_001242969.1	1242	1023.61	2	0.170861
NM_001242970.1	1355	1136.61	0	0
NM_001242971.1	1446	1227.61	1	0.071234
NM_001242972.1	1221	1002.61	1	0.0872199
NM_001242973.1	1221	1002.61	8	0.697759
NM_001242975.1	1227	1008.61	0	0
NM_001242976.1	1231	1012.61	0	0
NM_001242977.1	1221	1002.61	4	0.34888
NM_001242978.1	1239	1020.61	1	0.0856816
NM_001242980.1	1227	1008.61	0	0
NM_001242981.1	1224	1005.61	0	0
NM_001242982.1	1230	1011.61	0	0
NM_001242983.1	5482	5263.61	17.6082	0.292536
NM_001242984.1	1194	975.609	9.21399	0.825884
NM_001242985.1	1293	1074.61	0	0
NM_001242986.1	1226	1007.61	0	0
NM_001242987.1	1176	957.609	3	0.273956
NM_001242988.1	1174	955.609	9	0.823587
NM_001242989.1	1203	984.609	4	0.355258
NM_001242990.1	1092	873.609	0	0
NM_001242991.1	1092	873.609	0	0
NM_001242993.1	1574	1355.61	39	2.51581
NM_001242994.1	1611	1392.61	0	0
NM_001242997.1	1195	976.609	10.3161	0.923722
NM_001242998.1	1492	1273.61	6	0.411967
NM_001242999.1	2663	2444.61	8	0.286172
NM_001246251.2	2460	2241.61	13.5933	0.530289
NM_001246667.1	5073	4854.61	0	0
NM_001252019.1	6272	6053.61	131.804	1.90398
NM_001252424.1	1575	1356.61	0.245775	0.0158427
NM_001252426.1	1941	1722.61	1	0.0507645
NM_001252428.1	1113	894.609	0	0
NM_001252430.1	1077	858.609	2.50635	0.255266
NM_001252432.1	1008	789.609	0	0
NM_001256032.1	3561	3342.61	30.798	0.80572
NM_001256034.1	7969	7750.61	186.154	2.10031
NM_001256035.1	4018	3799.61	9.47654	0.218101
NM_001256037.1	10767	10548.6	933.479	7.7385
NM_001256038.1	2047	1828.61	15	0.717328
NM_001256039.1	6033	5814.61	11.2821	0.169675
NM_001256040.1	10114	9895.61	373	3.2962
NM_001265585.1	1302	1083.61	14.5866	1.17715
NM_001270813.1	928	709.609	4452	548.635
NM_001270814.1	496	279.568	19	5.9431
NM_001270815.1	989	770.609	0	0
NM_001270817.1	773	554.75	0	0
NM_001270818.1	980	761.609	13	1.49265
NM_001270819.1	1615	1396.61	29	1.81581
NM_001270820.1	885	666.75	62	8.1316
NM_001270821.1	1558	1339.61	44	2.87225
NM_001270822.1	1840	1621.61	23	1.24031
NM_001270823.1	804	585.75	1	0.149292
NM_001270824.1	462	247.005	9	3.18628
NM_001270825.1	865	646.75	2.81954	0.381232
NM_001270826.1	1183	964.609	3	0.271968
NM_001270827.1	1201	982.609	129	11.4804
NM_001270828.1	976	757.609	2	0.230851
NM_001270829.1	1181	962.609	71	6.44994
NM_001270830.1	1123	904.609	651	62.9314
NM_001270831.1	750	531.75	19	3.12459
NM_001270832.1	765	546.75	251.389	40.2073
NM_001270833.1	606	387.927	36.6109	8.25294
NM_001276427.1	1431	1212.61	4.27925	0.308599
NM_001277299.1	5618	5399.61	164	2.656
NM_001277300.1	1954	1735.61	329	16.5764
NM_001277301.1	7263	7044.61	297	3.68678
NM_001278325.1	2201	1982.61	65.8549	2.90468
NM_001278326.1	3007	2788.61	150.142	4.70827
NM_001278327.1	2360	2141.61	22.8775	0.934147
NM_001278328.1	1954	1735.61	102.411	5.15993
NM_001278329.1	3778	3559.61	212.591	5.22264
NM_001278330.1	3672	3453.61	1612	40.8168
NM_001278331.1	6994	6775.61	98.7924	1.27504
NM_001278332.1	505	288.228	18	5.46113
NM_001278333.1	1754	1535.61	269.768	15.3623
NM_001278334.1	2023	1804.61	13.7358	0.665608
NM_001278335.1	6666	6447.61	133.866	1.81559
NM_001278336.1	2762	2543.61	0	0
NM_001278338.1	2410	2191.61	31.0155	1.23755
NM_001278679.1	2847	2628.61	89	2.96081
NM_001278680.1	597	378.927	0.80398	0.18554
NM_001278681.1	3437	3218.61	112.575	3.05858
NM_001278705.1	1379	1160.61	93	7.00719
NM_001278706.1	1900	1681.61	41	2.13209
NM_001278707.1	2937	2718.61	202	6.49758
NM_001289441.1	1284	1065.61	0	0
NM_001305884.1	1870	1651.61	272.256	14.4151
NM_001314079.1	804	585.75	19	2.83654
NM_001318482.1	1108	889.609	22962	2257.14
NM_001319268.1	3782	3563.61	4.00326	0.098236
NM_001319269.1	1239	1020.61	578	49.524
NM_001327947.1	1647	1428.61	2255	138.032
NM_001327948.1	1386	1167.61	0	0
NM_001327949.1	1341	1122.61	5	0.389483
NM_001327950.1	1122	903.609	15	1.45164
NM_001327951.1	6015	5796.61	1.07476	0.0162139
NM_001327952.1	717	498.75	8.2751	1.4509
NM_001327953.1	813	594.75	1	0.147032
NM_001327954.1	3759	3540.61	26.5843	0.656591
NM_001327955.1	1266	1047.61	0.0888198	0.00741408
NM_001327956.1	1071	852.609	0	0
NM_001327957.1	3925	3706.61	3.19587	0.0753979
NM_001327958.1	8386	8167.61	0	0
NM_001327959.1	1104	885.609	0	0
NM_001327960.1	1167	948.609	7.10802	0.655252
NM_001327961.1	1341	1122.61	57	4.44011
NM_001327962.1	891	672.75	0	0
NM_001327963.1	1296	1077.61	84.7456	6.87707
NM_001327964.1	4404	4185.61	70.6541	1.47613
NM_001327965.1	708	489.75	0	0
NM_001327966.1	1530	1311.61	33	2.20017
NM_001327967.1	1253	1034.61	53	4.47968
NM_001331117.1	4739	4520.61	38	0.735079
NM_001365139.1	2513	2294.61	3001	114.368
NM_001365140.1	1705	1486.61	384.492	22.6171
NM_001365199.1	1951	1732.61	871	43.9607
NM_001365200.1	1764	1545.61	17.0691	0.965735
NR_003565.1	7091	6872.61	4.00264	0.0509298
NR_003566.1	6861	6642.61	6001	79.0009
NR_003567.1	17525	17306.6	34	0.171796
NR_024131.1	3359	3140.61	48.955	1.36311
NR_031508.1	87	23.7564	0	0
NR_031509.1	83	22.2235	1	3.93491
NR_031510.1	77	20.3497	1	4.29725
NR_031511.1	107	28.6619	4	12.204
NR_031512.1	89	24.0214	0	0
NR_031513.1	92	24.8478	6	21.1159
NR_031514.1	85	22.7614	0	0
NR_031515.1	102	27.8721	0	0
NR_031516.1	91	24.6517	0	0
NR_031517.1	84	22.4848	1	3.88919
NR_031518.1	84	22.4848	18	70.0054
NR_031519.1	92	24.8478	2	7.03864
NR_031520.1	103	28.0629	0	0
NR_031521.1	92	24.8478	0	0
NR_031522.1	89	24.0214	0	0
NR_031523.1	84	22.4848	0	0
NR_031524.1	90	24.1399	0	0
NR_031525.1	82	21.7853	0	0
NR_031526.1	90	24.1399	1	3.62253
NR_031527.1	87	23.7564	0	0
NR_031528.1	85	22.7614	2	7.68384
NR_031529.1	87	23.7564	0	0
NR_031530.1	92	24.8478	0	0
NR_031531.1	85	22.7614	0	0
NR_034280.1	83	22.2235	28	110.177
NR_034281.1	100	27.31	1	3.20203
NR_034282.1	100	27.31	0	0
NR_034283.1	100	27.31	2	6.40406
NR_034284.1	100	27.31	0	0
NR_034285.1	100	27.31	0	0
NR_034286.1	100	27.31	0	0
NR_034287.1	100	27.31	0	0
NR_034288.1	100	27.31	1	3.20203
NR_034289.1	100	27.31	0	0
NR_034290.1	100	27.31	3	9.6061
NR_034291.1	100	27.31	0	0
NR_034292.1	100	27.31	0	0
NR_034293.1	100	27.31	1	3.20203
NR_034294.1	100	27.31	0	0
NR_034295.1	100	27.31	0	0
NR_034296.1	100	27.31	0	0
NR_034297.1	100	27.31	0	0
NR_034298.1	100	27.31	5	16.0102
NR_034299.1	100	27.31	1	3.20203
NR_034300.1	100	27.31	0	0
NR_034301.1	100	27.31	3	9.6061
NR_034302.1	100	27.31	0	0
NR_034303.1	100	27.31	0	0
NR_034304.1	100	27.31	0	0
NR_034305.1	100	27.31	0	0
NR_034306.1	100	27.31	3	9.6061
NR_034307.1	79	21.0525	0	0
NR_034308.1	91	24.6517	0	0
NR_034309.1	91	24.6517	0	0
NR_034310.1	94	25.4394	0	0
NR_034312.1	85	22.7614	0	0
NR_034313.1	91	24.6517	1	3.54732
NR_034314.1	62	13.9645	0	0
NR_034315.1	94	25.4394	0	0
NR_034316.1	89	24.0214	0	0
NR_034317.1	89	24.0214	0	0
NR_039428.1	108	28.8283	0	0
NR_039429.1	138	34.6129	0	0
NR_039430.1	119	30.3437	0	0
NR_039431.1	133	33.355	0	0
NR_039432.1	107	28.6619	0	0
NR_039433.1	93	25.2161	0	0
NR_039434.1	88	23.9332	0	0
NR_039435.1	115	29.5987	0	0
NR_039437.1	67	16.3911	1	5.33506
NR_039438.1	101	27.7479	6	18.909
NR_039439.1	115	29.5987	0	0
