"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"51","GO:0006222",0.0173707373743743,73.2285714285714,0.0174893120870579,1,6,"UMP biosynthetic process"
"52","GO:0046049",0.0173707373743743,73.2285714285714,0.0174893120870579,1,6,"UMP metabolic process"
"53","GO:0009173",0.0173707373743743,73.2285714285714,0.0174893120870579,1,6,"pyrimidine ribonucleoside monophosphate metabolic process"
"54","GO:0009174",0.0173707373743743,73.2285714285714,0.0174893120870579,1,6,"pyrimidine ribonucleoside monophosphate biosynthetic process"
"55","GO:0010629",0.0180212551428898,11.1230769230769,0.209871745044695,2,72,"negative regulation of gene expression"
"56","GO:0009208",0.0202383324987683,61.0119047619048,0.0204041974349009,1,7,"pyrimidine ribonucleoside triphosphate metabolic process"
"57","GO:0009209",0.0202383324987683,61.0119047619048,0.0204041974349009,1,7,"pyrimidine ribonucleoside triphosphate biosynthetic process"
"58","GO:0006188",0.0202383324987683,61.0119047619048,0.0204041974349009,1,7,"IMP biosynthetic process"
"59","GO:0006241",0.0202383324987683,61.0119047619048,0.0204041974349009,1,7,"CTP biosynthetic process"
"60","GO:0046040",0.0202383324987683,61.0119047619048,0.0204041974349009,1,7,"IMP metabolic process"
"61","GO:0046036",0.0202383324987683,61.0119047619048,0.0204041974349009,1,7,"CTP metabolic process"
"62","GO:0009148",0.0202383324987683,61.0119047619048,0.0204041974349009,1,7,"pyrimidine nucleoside triphosphate biosynthetic process"
"63","GO:0046112",0.0230981155329225,52.2857142857143,0.0233190827827439,1,8,"nucleobase biosynthetic process"
"64","GO:0030111",0.0230981155329225,52.2857142857143,0.0233190827827439,1,8,"regulation of Wnt signaling pathway"
"65","GO:0009129",0.0230981155329225,52.2857142857143,0.0233190827827439,1,8,"pyrimidine nucleoside monophosphate metabolic process"
"66","GO:0009147",0.0230981155329225,52.2857142857143,0.0233190827827439,1,8,"pyrimidine nucleoside triphosphate metabolic process"
"67","GO:0009130",0.0230981155329225,52.2857142857143,0.0233190827827439,1,8,"pyrimidine nucleoside monophosphate biosynthetic process"
"68","GO:0009165",0.0257210089275316,9.13303167420814,0.25359502526234,2,87,"nucleotide biosynthetic process"
"69","GO:1902358",0.0259501062427332,45.7410714285714,0.0262339681305869,1,9,"sulfate transmembrane transport"
"70","GO:0008272",0.0259501062427332,45.7410714285714,0.0262339681305869,1,9,"sulfate transport"
"71","GO:1901293",0.026275102969549,9.02504472271914,0.256509910610183,2,88,"nucleoside phosphate biosynthetic process"
"72","GO:0009259",0.027966838497513,8.71564390665514,0.265254566653712,2,91,"ribonucleotide metabolic process"
"73","GO:0019693",0.0285404708987736,8.61709401709402,0.268169452001555,2,92,"ribose phosphate metabolic process"
"74","GO:0006012",0.0287943243479228,40.6507936507937,0.0291488534784298,1,10,"galactose metabolic process"
"75","GO:0006406",0.0287943243479228,40.6507936507937,0.0291488534784298,1,10,"mRNA export from nucleus"
"76","GO:0071427",0.0287943243479228,40.6507936507937,0.0291488534784298,1,10,"mRNA-containing ribonucleoprotein complex export from nucleus"
"77","GO:0072348",0.0287943243479228,40.6507936507937,0.0291488534784298,1,10,"sulfur compound transport"
"78","GO:0009220",0.0316307895221403,36.5785714285714,0.0320637388262728,1,11,"pyrimidine ribonucleotide biosynthetic process"
"79","GO:0009218",0.0316307895221403,36.5785714285714,0.0320637388262728,1,11,"pyrimidine ribonucleotide metabolic process"
"80","GO:0043094",0.0316307895221403,36.5785714285714,0.0320637388262728,1,11,"cellular metabolic compound salvage"
"81","GO:0009112",0.0316307895221403,36.5785714285714,0.0320637388262728,1,11,"nucleobase metabolic process"
"82","GO:1901575",0.032048522311797,5.02880658436214,0.717061795569374,3,246,"organic substance catabolic process"
"83","GO:0071426",0.0344595213930592,33.2467532467532,0.0349786241741158,1,12,"ribonucleoprotein complex export from nucleus"
"84","GO:0071166",0.0344595213930592,33.2467532467532,0.0349786241741158,1,12,"ribonucleoprotein complex localization"
"85","GO:0009168",0.0344595213930592,33.2467532467532,0.0349786241741158,1,12,"purine ribonucleoside monophosphate biosynthetic process"
"86","GO:0009127",0.0344595213930592,33.2467532467532,0.0349786241741158,1,12,"purine nucleoside monophosphate biosynthetic process"
"87","GO:0006405",0.0372805395424757,30.4702380952381,0.0378935095219588,1,13,"RNA export from nucleus"
"88","GO:0051321",0.0372805395424757,30.4702380952381,0.0378935095219588,1,13,"meiotic cell cycle"
"89","GO:0006611",0.0372805395424757,30.4702380952381,0.0378935095219588,1,13,"protein export from nucleus"
"90","GO:0010605",0.0396611542027634,7.15527065527066,0.320637388262728,2,110,"negative regulation of macromolecule metabolic process"
"91","GO:0009892",0.0416546606675161,6.95772695772696,0.329382044306257,2,113,"negative regulation of metabolic process"
"92","GO:0006220",0.0428995127751921,26.1071428571429,0.0437232802176448,1,15,"pyrimidine nucleotide metabolic process"
"93","GO:0006221",0.0428995127751921,26.1071428571429,0.0437232802176448,1,15,"pyrimidine nucleotide biosynthetic process"
"94","GO:0009167",0.0428995127751921,26.1071428571429,0.0437232802176448,1,15,"purine ribonucleoside monophosphate metabolic process"
"95","GO:0009126",0.0428995127751921,26.1071428571429,0.0437232802176448,1,15,"purine nucleoside monophosphate metabolic process"
"96","GO:0009056",0.0437767867913163,4.41454545454545,0.81033812670035,3,278,"catabolic process"
"97","GO:0072528",0.0456975067935846,24.3619047619048,0.0466381655654878,1,16,"pyrimidine-containing compound biosynthetic process"
"98","GO:0046148",0.0456975067935846,24.3619047619048,0.0466381655654878,1,16,"pigment biosynthetic process"
"99","GO:0031047",0.0456975067935846,24.3619047619048,0.0466381655654878,1,16,"gene silencing by RNA"
"100","GO:0051168",0.0456975067935846,24.3619047619048,0.0466381655654878,1,16,"nuclear export"
"101","GO:0006397",0.0464529310978482,6.53585397653194,0.349786241741158,2,120,"mRNA processing"
"102","GO:0009117",0.0464529310978482,6.53585397653194,0.349786241741158,2,120,"nucleotide metabolic process"
"103","GO:0006753",0.0471547831155165,6.47963800904977,0.352701127089001,2,121,"nucleoside phosphate metabolic process"
"104","GO:0042440",0.0484878649608551,22.8348214285714,0.0495530509133307,1,17,"pigment metabolic process"
"105","GO:0044265",0.0492843432497139,6.31651954602774,0.36144578313253,2,124,"cellular macromolecule catabolic process"
