target_id	length	eff_length	est_counts	tpm
NM_001011653.2	898	665.601	2.272	0.20219
NM_001011654.2	749	516.601	20.0287	2.29648
NM_001012429.1	672	439.648	4595.52	619.15
NM_001012615.1	1097	864.601	215	14.7295
NM_001012627.1	3153	2920.6	0	0
NM_001012962.1	3606	3373.6	182	3.19554
NM_001012963.1	502	272.034	2	0.435485
NM_001013006.1	2991	2758.6	0	0
NM_001013359.2	1964	1731.6	216.041	7.39018
NM_001013361.1	4113	3880.6	3	0.0457919
NM_001014429.1	1427	1194.6	943.349	46.7752
NM_001014430.1	438	213.247	0	0
NM_001014983.1	3250	3017.6	0	0
NM_001014991.1	7242	7009.6	12.4765	0.105431
NM_001014992.2	2498	2265.6	45.9523	1.20141
NM_001014993.1	1386	1153.6	12.383	0.635821
NM_001014994.1	1892	1659.6	130.983	4.67497
NM_001024697.1	1793	1560.6	2382	90.4099
NM_001032361.1	3585	3352.6	0.00067571	1.19384e-05
NM_001037318.2	2515	2282.6	5.99292	0.155516
NM_001039968.1	1349	1116.6	0	0
NM_001040203.1	644	411.772	41.0357	5.90298
NM_001040204.1	793	560.601	313.068	33.0789
NM_001040205.1	698	465.648	2693	342.566
NM_001040206.1	682	449.648	21312.2	2807.51
NM_001040207.1	1179	946.601	10613	664.106
NM_001040208.1	582	350.11	327	55.3234
NM_001040209.1	588	356.04	1054.83	175.49
NM_001040220.1	483	253.722	8	1.86766
NM_001040221.1	459	231.772	3117.02	796.61
NM_001040223.1	555	323.543	2552	467.213
NM_001040224.1	399	179.518	22	7.25907
NM_001040225.1	407	186.272	0	0
NM_001040226.1	432	207.854	31	8.83424
NM_001040227.1	724	491.601	639.791	77.0888
NM_001040229.1	453	226.379	4.42727	1.15842
NM_001040230.1	13107	12874.6	1081.37	4.97516
NM_001040231.1	363	150.653	0	0
NM_001040233.1	1647	1414.6	89155.6	3733.2
NM_001040234.1	1500	1267.6	2723.64	127.272
NM_001040235.2	6077	5844.6	0	0
NM_001040236.1	1767	1534.6	475	18.3343
NM_001040237.1	5107	4874.6	59.6187	0.724451
NM_001040255.1	1893	1660.6	25.1673	0.897711
NM_001040256.1	767	534.601	472.548	52.3579
NM_001040257.1	1554	1321.6	0	0
NM_001040258.1	1250	1017.6	99.205	5.7746
NM_001040259.1	1743	1510.6	190	7.45023
NM_001040262.2	438	213.247	5	1.38884
NM_001040263.1	1550	1317.6	673	30.255
NM_001040264.1	1600	1367.6	228	9.8751
NM_001040265.1	1689	1456.6	157.604	6.40904
NM_001040266.2	1599	1366.6	0	0
NM_001040267.1	1895	1662.6	45.252	1.61219
NM_001040269.1	1397	1164.6	18.3517	0.933395
NM_001040270.1	509	278.674	0	0
NM_001040277.1	2150	1917.6	23.7453	0.733475
NM_001040681.1	2499	2266.6	57	1.48959
NM_001042458.1	1737	1504.6	8.40381	0.330842
NM_001042460.1	1794	1561.6	42.4908	1.61172
NM_001077808.1	5328	5095.6	31.3296	0.364188
NM_001077809.1	1344	1111.6	8.1501	0.43429
NM_001077810.1	354	143.416	500	206.509
NM_001077811.1	1287	1054.6	2.38076	0.133719
NM_001077812.1	1470	1237.6	0	0
NM_001077813.1	3226	2993.6	179.263	3.54701
NM_001077814.1	387	169.537	2.81827	0.984655
NM_001077815.1	1855	1622.6	12.0002	0.43807
NM_001077816.1	1530	1297.6	0	0
NM_001077817.1	1194	961.601	1.52816	0.0941323
NM_001077818.1	1707	1474.6	0	0
NM_001077819.1	378	162.066	12.3998	4.53197
NM_001077820.1	351	141.293	737	308.967
NM_001077821.1	4097	3864.6	0	0
NM_001077822.1	1533	1300.6	3.05074	0.13894
NM_001077823.2	516	285.476	411.538	85.3899
NM_001077824.1	1842	1609.6	0	0
NM_001077825.1	1158	925.601	216	13.8228
NM_001078661.1	315	115.332	5.81469	2.98636
NM_001079560.1	1607	1374.6	7	0.301639
NM_001079561.1	1701	1468.6	0	0
NM_001080094.2	2123	1890.6	27	0.845921
NM_001080095.1	1590	1357.6	10.3715	0.452519
NM_001080110.1	2703	2470.6	15.3629	0.36833
NM_001080205.1	2713	2480.6	396.401	9.4655
NM_001083630.1	1713	1480.6	216.53	8.66254
NM_001085344.1	515	284.533	1065	221.709
NM_001085345.1	1491	1258.6	17150	807.127
NM_001085346.1	509	278.674	7150.07	1519.78
NM_001097154.2	1766	1533.6	7862.95	303.696
NM_001098167.1	767	534.601	190.623	21.1208
NM_001098214.1	1863	1630.6	0	0
NM_001098215.2	2635	2402.6	43.3868	1.06965
NM_001098217.1	2187	1954.6	75.1393	2.27706
NM_001098218.1	2148	1915.6	32.5896	1.00772
NM_001098219.1	2139	1906.6	0	0
NM_001098220.1	1806	1573.6	0	0
NM_001098221.1	1763	1530.6	0	0
NM_001098223.1	1436	1203.6	7	0.344494
NM_001098224.2	1333	1100.6	468	25.1873
NM_001098228.1	1286	1053.6	67.3505	3.78644
NM_001098229.1	1284	1051.6	182	10.2515
NM_001098232.1	1146	913.601	0	0
NM_001098234.1	462	234.511	29.7934	7.52528
NM_001098717.1	2199	1966.6	5	0.150598
NM_001101023.1	3033	2800.6	15.3102	0.323813
NM_001104949.1	3122	2889.6	0	0
NM_001110712.2	754	521.601	2	0.227121
NM_001110764.1	2606	2373.6	5162	128.818
NM_001111255.1	2504	2271.6	0	0
NM_001112670.1	3330	3097.6	37.366	0.714524
NM_001112671.1	3001	2768.6	1302.74	27.8717
NM_001112672.2	1701	1468.6	130.936	5.28106
NM_001113285.1	2779	2546.6	0	0
NM_001113739.1	1509	1276.6	909.621	42.2057
NM_001114188.1	1950	1717.6	0	0
NM_001114198.1	730	497.601	1178.5	140.286
NM_001115078.1	2659	2426.6	0.483187	0.0117946
NM_001123013.2	6157	5924.6	0	0
NM_001126243.2	2949	2716.6	134.927	2.94197
NM_001126244.1	1674	1441.6	12	0.493063
NM_001131037.1	1164	931.601	0	0
NM_001131038.1	2722	2489.6	64	1.52271
NM_001134227.1	1704	1471.6	0	0
NM_001134333.1	282	93.5691	0.247466	0.156657
NM_001134371.1	591	359.04	143	23.5917
NM_001134668.1	2541	2308.6	2085	53.4962
NM_001134669.1	584	352.075	11	1.85064
NM_001134722.1	105	22.9202	0	0
NM_001134828.1	1495	1262.6	591	27.726
NM_001134934.1	3281	3048.6	49.7257	0.966154
NM_001134935.1	2337	2104.6	0	0
NM_001134936.1	1992	1759.6	2.51661	0.0847166
NM_001134940.1	1464	1231.6	6.01816	0.289441
NM_001134942.1	1621	1388.6	953.902	40.6904
NM_001134943.1	1434	1201.6	1.96541	0.0968854
NM_001134947.1	1760	1527.6	534.943	20.7426
NM_001134948.1	3181	2948.6	52.2455	1.04954
NM_001134949.1	3346	3113.6	87.5352	1.66527
NM_001134950.1	2295	2062.6	41.3057	1.18621
NM_001135735.1	1032	799.601	5593	414.322
NM_001135905.1	488	258.567	383.89	87.9427
NM_001135909.1	320	118.832	352	175.458
NM_001136187.1	614	381.931	527	81.7318
NM_001136206.1	1002	769.601	8	0.61573
NM_001136207.1	930	697.601	5	0.42455
NM_001136208.1	1008	775.601	1	0.0763709
NM_001136209.1	1029	796.601	6	0.446145
NM_001141964.1	2248	2015.6	324	9.52152
NM_001142436.1	1295	1062.6	346.108	19.2933
NM_001142461.1	824	591.601	264	26.4327
NM_001142561.1	1943	1710.6	46.5762	1.6128
NM_001142607.1	642	409.772	1	0.144552
NM_001142609.1	1671	1438.6	0	0
NM_001142637.1	999	766.601	1	0.0772675
NM_001142656.2	710	477.601	7.59659	0.942148
NM_001142693.1	1386	1153.6	211	10.8341
NM_001143878.1	1377	1144.6	0	0
NM_001143879.1	1428	1195.6	0	0
NM_001143880.1	1470	1237.6	0	0
NM_001143921.1	2102	1869.6	157.479	4.98929
NM_001144839.2	596	363.931	663.822	108.043
NM_001145735.2	1347	1114.6	403.742	21.4561
NM_001145736.1	2424	2191.6	0	0
NM_001145737.1	2433	2200.6	0	0
NM_001145738.1	2787	2554.6	65.1815	1.51136
NM_001145739.1	2553	2320.6	0	0
NM_001145740.1	3633	3400.6	16	0.278696
NM_001159303.1	1404	1171.6	0	0
NM_001159355.1	2782	2549.6	52.0327	1.20884
NM_001160048.1	2747	2514.6	3082	72.5988
NM_001160050.1	2417	2184.6	79061	2143.66
NM_001160052.1	2920	2687.6	4786.96	105.502
NM_001160064.1	2844	2611.6	7205	163.415
NM_001160072.1	2237	2004.6	10183	300.894
NM_001160270.1	698	465.648	120.616	15.3431
NM_001160405.2	2980	2747.6	518.182	11.1711
NM_001161709.2	856	623.601	878	83.3976
NM_001161787.1	927	694.601	4079.73	347.906
NM_001161788.1	843	610.601	60.2698	5.84666
NM_001161831.1	683	450.648	2461.19	323.499
NM_001162398.1	165	38.2761	112	173.323
NM_001162513.1	4073	3840.6	30.9542	0.477404
NM_001162516.1	1758	1525.6	91.2435	3.54264
NM_001163463.1	481	251.824	1161	273.088
NM_001163712.1	1155	922.601	58.1847	3.7356
NM_001163714.1	1566	1333.6	5288.38	234.889
NM_001163715.1	854	621.601	864	82.3319
NM_001163716.1	900	667.601	1451.14	128.753
NM_001163717.1	2152	1919.6	44.6183	1.37679
NM_001164008.1	2209	1976.6	62	1.85797
NM_001164809.1	503	273.007	49.3976	10.7176
NM_001164810.1	871	638.601	733.332	68.02
NM_001165904.1	5715	5482.6	0	0
NM_001165905.1	6135	5902.6	0	0
NM_001165906.1	3754	3521.6	906.528	15.2478
NM_001167709.1	732	499.601	18	2.1341
NM_001167720.1	599	366.931	4	0.645715
NM_001167836.1	1455	1222.6	107.665	5.21622
NM_001167893.1	1135	902.601	101	6.62814
NM_001168336.1	1053	820.601	114	8.22884
NM_001168425.1	1144	911.601	460	29.8895
NM_001168700.1	993	760.601	0	0
NM_001170972.1	1128	895.601	2999	198.348
NM_001170973.1	1131	898.601	10050	662.468
NM_001170974.1	1454	1221.6	8616.15	417.782
NM_001171006.1	3549	3316.6	123.482	2.20534
NM_001171051.1	4101	3868.6	40.4384	0.619164
NM_001171108.1	1209	976.601	0	0
NM_001171169.1	1520	1287.6	735.921	33.8545
NM_001172378.1	1201	968.601	191	11.6803
NM_001172379.1	1114	881.601	509	34.1989
NM_001172389.1	1026	793.601	129.898	9.69541
NM_001172403.1	1330	1097.6	2841.29	153.333
NM_001172404.1	2427	2194.6	5826.19	157.251
NM_001172405.1	228	63.1108	0	0
NM_001172406.1	908	675.601	289.711	25.4004
NM_001172718.1	2641	2408.6	617.394	15.1832
NM_001174139.1	720	487.601	0	0
NM_001174140.1	599	366.931	0	0
NM_001174141.1	1037	804.601	80.6642	5.93836
NM_001174142.1	773	540.601	0	0
NM_001174143.1	884	651.601	809.963	73.6291
NM_001174144.1	534	302.981	0	0
NM_001174145.1	871	638.601	0	0
NM_001177490.1	1091	858.601	15224	1050.28
NM_001177903.1	404	183.525	3.99552	1.28957
NM_001178021.1	842	609.601	832.309	80.8733
NM_001178022.1	816	583.601	0	0
NM_001178023.1	1095	862.601	0	0
NM_001178024.1	1194	961.601	570	35.1112
NM_001178025.1	2265	2032.6	17.8468	0.520084
NM_001178026.1	2037	1804.6	2921.98	95.9096
NM_001178027.1	830	597.601	4540	449.998
NM_001178028.1	1029	796.601	0	0
NM_001178047.1	1538	1305.6	374.356	16.984
NM_001178048.1	1331	1098.6	5291	285.275
NM_001178067.1	626	393.892	424	63.7609
NM_001178069.1	1627	1394.6	320.283	13.6035
NM_001185079.1	3029	2796.6	706	14.9534
NM_001185086.1	3029	2796.6	706	14.9534
NM_001185105.1	3075	2842.6	0	0
NM_001185144.1	565	333.28	9033	1605.42
NM_001185145.1	1666	1433.6	2218.89	91.6796
NM_001185146.1	1648	1415.6	2277.11	95.2818
NM_001190421.1	2277	2044.6	43.8694	1.27092
NM_001190814.1	460	232.677	2745	698.803
NM_001190920.1	1626	1393.6	0	0
NM_001190921.1	1401	1168.6	101.15	5.12703
NM_001191048.2	6581	6348.6	22.4992	0.20992
NM_001193290.1	1551	1318.6	521.066	23.407
NM_001202460.1	1962	1729.6	0	0
NM_001204249.1	2202	1969.6	1.19415	0.0359124
NM_001204751.1	3810	3577.6	35.6519	0.590278
NM_001205062.1	1790	1557.6	1878.4	71.4327
NM_001205223.1	2006	1773.6	15.4606	0.51634
NM_001206466.1	2688	2455.6	362.5	8.74412
NM_001206467.1	2688	2455.6	362.5	8.74412
NM_001206969.1	2536	2303.6	144	3.70272
NM_001206970.1	1154	921.601	43	2.7637
NM_001206973.1	2299	2066.6	83.325	2.38828
NM_001214904.1	3024	2791.6	636.364	13.5026
NM_001220486.1	2644	2411.6	576	14.1476
NM_001220487.1	2747	2514.6	14	0.32978
NM_001242386.1	3284	3051.6	335	6.50254
NM_001242387.1	7402	7169.6	617.888	5.10482
NM_001242431.1	1343	1110.6	194	10.3469
NM_001242432.1	2433	2200.6	82.1526	2.21129
NM_001242433.1	2514	2281.6	1051	27.2853
NM_001242434.1	1729	1496.6	161.516	6.39256
NM_001242435.1	3041	2808.6	126.675	2.67156
NM_001242436.1	2828	2595.6	714.719	16.3103
NM_001242437.1	2866	2633.6	52.4689	1.1801
NM_001242440.1	1971	1738.6	276	9.40319
NM_001242441.1	1971	1738.6	276	9.40319
NM_001242456.1	2803	2570.6	59.1651	1.36332
NM_001242457.1	535	303.981	338.8	66.0181
NM_001242458.1	3602	3369.6	915	16.0845
NM_001242465.1	1635	1402.6	194.42	8.21054
NM_001242467.1	1154	921.601	582	37.4064
NM_001242468.1	2560	2327.6	185.881	4.73034
NM_001242469.1	571	339.179	1444.04	252.184
NM_001242470.1	1756	1523.6	934.539	36.3322
NM_001242513.1	1263	1030.6	7671	440.887
NM_001242514.1	1790	1557.6	466	17.7213
NM_001242515.1	3238	3005.6	128.341	2.5293
NM_001242516.1	3351	3118.6	204.196	3.87842
NM_001242517.1	2333	2100.6	504	14.2119
NM_001242518.1	5170	4937.6	346.567	4.15754
NM_001242519.1	1741	1508.6	991.007	38.9106
NM_001242520.1	1212	979.601	930	56.2341
NM_001242522.1	2268	2035.6	664	19.3215
NM_001242523.1	2658	2425.6	61.8139	1.5095
NM_001242526.1	2334	2101.6	1516	42.7282
NM_001242527.1	1268	1035.6	882	50.4478
NM_001242542.1	1798	1565.6	367	13.8852
NM_001242544.1	937	704.601	914	76.8367
NM_001242554.1	1848	1615.6	232.027	8.50688
NM_001242555.1	2075	1842.6	7.58681	0.24389
NM_001242556.1	1877	1644.6	30.8845	1.11236
NM_001242557.1	1847	1614.6	275.812	10.1185
NM_001242574.1	10144	9911.6	156.944	0.93792
NM_001242576.1	2969	2736.6	49.1653	1.06418
NM_001242577.1	1283	1050.6	177	9.97933
NM_001242578.1	1330	1097.6	37.9608	2.0486
NM_001242579.1	1701	1468.6	912	36.7838
NM_001242656.1	1337	1104.6	88656	4754.11
NM_001242657.1	1242	1009.6	1503.98	88.2384
NM_001242958.1	1544	1311.6	3	0.135483
NM_001242959.1	1418	1185.6	5	0.249803
NM_001242960.1	1536	1303.6	12	0.545259
NM_001242961.1	1364	1131.6	5	0.261723
NM_001242962.1	1569	1336.6	48	2.12719
NM_001242963.1	1352	1119.6	47	2.48657
NM_001242964.1	1388	1155.6	0	0
NM_001242965.1	1354	1121.6	0	0
NM_001242966.1	1269	1036.6	1	0.0571419
NM_001242967.1	1354	1121.6	2.93623	0.155066
NM_001242968.1	1396	1163.6	1	0.0509052
NM_001242969.1	1242	1009.6	0	0
NM_001242970.1	1355	1122.6	3.04742	0.160795
NM_001242971.1	1446	1213.6	1	0.0488079
NM_001242972.1	1221	988.601	0	0
NM_001242973.1	1221	988.601	1	0.0599163
NM_001242975.1	1227	994.601	0	0
NM_001242976.1	1231	998.601	3	0.177949
NM_001242977.1	1221	988.601	1	0.0599163
NM_001242978.1	1239	1006.6	0	0
NM_001242980.1	1227	994.601	0	0
NM_001242981.1	1224	991.601	5	0.298675
NM_001242982.1	1230	997.601	0	0
NM_001242983.1	5482	5249.6	0	0
NM_001242984.1	1194	961.601	6.55991	0.404081
NM_001242985.1	1293	1060.6	3	0.167546
NM_001242986.1	1226	993.601	0	0
NM_001242987.1	1176	943.601	13	0.816058
NM_001242988.1	1174	941.601	9	0.566163
NM_001242989.1	1203	970.601	15	0.915412
NM_001242990.1	1092	859.601	1	0.0689079
NM_001242991.1	1092	859.601	2	0.137816
NM_001242993.1	1574	1341.6	33	1.45699
NM_001242994.1	1611	1378.6	2.62365	0.112728
NM_001242997.1	1195	962.601	31.0366	1.90983
NM_001242998.1	1492	1259.6	3	0.141076
NM_001242999.1	2663	2430.6	6	0.146219
NM_001246251.2	2460	2227.6	5.08972	0.135339
NM_001246667.1	5073	4840.6	0	0
NM_001252019.1	6272	6039.6	212.905	2.08807
NM_001252424.1	1575	1342.6	0	0
NM_001252426.1	1941	1708.6	0	0
NM_001252428.1	1113	880.601	0	0
NM_001252430.1	1077	844.601	4	0.280527
NM_001252432.1	1008	775.601	0	0
NM_001256032.1	3561	3328.6	14.6083	0.259958
NM_001256034.1	7969	7736.6	81.4729	0.623776
NM_001256035.1	4018	3785.6	143.152	2.23989
NM_001256037.1	10767	10534.6	1407.76	7.91549
NM_001256038.1	2047	1814.6	51	1.66477
NM_001256039.1	6033	5800.6	16.5352	0.16885
NM_001256040.1	10114	9881.6	393.882	2.36105
NM_001265585.1	1302	1069.6	0.0262551	0.00145398
NM_001270813.1	928	695.601	3035	258.443
NM_001270814.1	496	266.25	20	4.44945
NM_001270815.1	989	756.601	8	0.62631
NM_001270817.1	773	540.601	0	0
NM_001270818.1	980	747.601	5	0.396156
NM_001270819.1	1615	1382.6	25	1.07105
NM_001270820.1	885	652.601	91	8.25961
NM_001270821.1	1558	1325.6	31	1.38521
NM_001270822.1	1840	1607.6	15	0.552687
NM_001270823.1	804	571.601	2	0.207254
NM_001270824.1	462	234.511	10	2.52582
NM_001270825.1	865	632.601	6.98548	0.654082
NM_001270826.1	1183	950.601	1	0.0623114
NM_001270827.1	1201	968.601	25	1.52884
NM_001270828.1	976	743.601	6	0.477944
NM_001270829.1	1181	948.601	42	2.6226
NM_001270830.1	1123	890.601	493	32.7891
NM_001270831.1	750	517.601	34	3.8909
NM_001270832.1	765	532.601	211	23.4664
NM_001270833.1	606	373.931	0	0
NM_001276427.1	1431	1198.6	38.0268	1.87924
NM_001277299.1	5618	5385.6	287	3.15656
NM_001277300.1	1954	1721.6	335	11.526
NM_001277301.1	7263	7030.6	335	2.8224
NM_001278325.1	2201	1968.6	49	1.47436
NM_001278326.1	3007	2774.6	84.3419	1.80057
NM_001278327.1	2360	2127.6	222.721	6.20065
NM_001278328.1	1954	1721.6	329.354	11.3317
NM_001278329.1	3778	3545.6	526.101	8.78911
NM_001278330.1	3672	3439.6	2211	38.0756
NM_001278331.1	6994	6761.6	160.661	1.40743
NM_001278332.1	505	274.869	82	17.6707
NM_001278333.1	1754	1521.6	2097.21	81.6406
NM_001278334.1	2023	1790.6	53.0992	1.75653
NM_001278335.1	6666	6433.6	216.98	1.99771
NM_001278336.1	2762	2529.6	82.2631	1.92628
NM_001278338.1	2410	2177.6	8.01423	0.217996
NM_001278679.1	2847	2614.6	229	5.18795
NM_001278680.1	597	364.931	3.01562	0.489476
NM_001278681.1	3437	3204.6	104.726	1.93574
NM_001278705.1	1379	1146.6	285	14.7231
NM_001278706.1	1900	1667.6	95	3.37441
NM_001278707.1	2937	2704.6	450	9.85542
NM_001289441.1	1284	1051.6	0	0
NM_001305884.1	1870	1637.6	70.2055	2.53939
NM_001314079.1	804	571.601	48.4496	5.02069
NM_001318482.1	1108	875.601	31102	2104.01
NM_001319268.1	3782	3549.6	40.147	0.669946
NM_001319269.1	1239	1006.6	864	50.842
NM_001327947.1	1647	1414.6	4027	168.622
NM_001327948.1	1386	1153.6	0	0
NM_001327949.1	1341	1108.6	10	0.534307
NM_001327950.1	1122	889.601	27.5212	1.83247
NM_001327951.1	6015	5782.6	0	0
NM_001327952.1	717	484.601	0	0
NM_001327953.1	813	580.601	32.6734	3.33336
NM_001327954.1	3759	3526.6	69.2196	1.16262
NM_001327955.1	1266	1033.6	0	0
NM_001327956.1	1071	838.601	0	0
NM_001327957.1	3925	3692.6	0	0
NM_001327958.1	8386	8153.6	0	0
NM_001327959.1	1104	871.601	25.537	1.73547
NM_001327960.1	1167	934.601	4.60605	0.291923
NM_001327961.1	1341	1108.6	105	5.61022
NM_001327962.1	891	658.601	0	0
NM_001327963.1	1296	1063.6	68.4531	3.81224
NM_001327964.1	4404	4171.6	63.3284	0.899211
NM_001327965.1	708	475.601	0	0
NM_001327966.1	1530	1297.6	44	2.00853
NM_001327967.1	1253	1020.6	67	3.88852
NM_001331117.1	4739	4506.6	39	0.512603
NM_001365139.1	2513	2280.6	2936	76.2558
NM_001365140.1	1705	1472.6	967.635	38.9218
NM_001365199.1	1951	1718.6	924	31.8466
NM_001365200.1	1764	1531.6	34.0499	1.31685
NR_003565.1	7091	6858.6	13	0.112273
NR_003566.1	6861	6628.6	8430	75.3306
NR_003567.1	17525	17292.6	39	0.133589
NR_024131.1	3359	3126.6	57.8799	1.09653
NR_031508.1	87	18.8876	0	0
NR_031509.1	83	17.7945	2	6.65748
NR_031510.1	77	16.5488	0	0
NR_031511.1	107	23.2241	13	33.1567
NR_031512.1	89	19.6268	0	0
NR_031513.1	92	20.98	0	0
NR_031514.1	85	18.0579	1	3.2802
NR_031515.1	102	22.3497	0	0
NR_031516.1	91	20.5274	0	0
NR_031517.1	84	17.8701	1	3.31465
NR_031518.1	84	17.8701	26	86.181
NR_031519.1	92	20.98	0	0
NR_031520.1	103	22.6272	0	0
NR_031521.1	92	20.98	6	16.9399
NR_031522.1	89	19.6268	0	0
NR_031523.1	84	17.8701	0	0
NR_031524.1	90	20.007	0	0
NR_031525.1	82	17.6827	0	0
NR_031526.1	90	20.007	2	5.92125
NR_031527.1	87	18.8876	1	3.1361
NR_031528.1	85	18.0579	2	6.56039
NR_031529.1	87	18.8876	1	3.1361
NR_031530.1	92	20.98	0	0
NR_031531.1	85	18.0579	0	0
NR_034280.1	83	17.7945	12	39.9449
NR_034281.1	100	22.3985	0	0
NR_034282.1	100	22.3985	0	0
NR_034283.1	100	22.3985	0	0
NR_034284.1	100	22.3985	0	0
NR_034285.1	100	22.3985	0	0
NR_034286.1	100	22.3985	0	0
NR_034287.1	100	22.3985	0	0
NR_034288.1	100	22.3985	0	0
NR_034289.1	100	22.3985	1	2.64452
NR_034290.1	100	22.3985	3	7.93355
NR_034291.1	100	22.3985	0	0
NR_034292.1	100	22.3985	2	5.28903
NR_034293.1	100	22.3985	0	0
NR_034294.1	100	22.3985	0	0
NR_034295.1	100	22.3985	0	0
NR_034296.1	100	22.3985	0	0
NR_034297.1	100	22.3985	0	0
NR_034298.1	100	22.3985	6	15.8671
NR_034299.1	100	22.3985	1	2.64452
NR_034300.1	100	22.3985	0	0
NR_034301.1	100	22.3985	0	0
NR_034302.1	100	22.3985	1.21042	3.20097
NR_034303.1	100	22.3985	0	0
NR_034304.1	100	22.3985	0	0
NR_034305.1	100	22.3985	0	0
NR_034306.1	100	22.3985	2	5.28903
NR_034307.1	79	16.8736	0	0
NR_034308.1	91	20.5274	0	0
NR_034309.1	91	20.5274	0	0
NR_034310.1	94	21.3169	0	0
NR_034312.1	85	18.0579	0	0
NR_034313.1	91	20.5274	0	0
NR_034314.1	62	12.36	0	0
NR_034315.1	94	21.3169	0	0
NR_034316.1	89	19.6268	0	0
NR_034317.1	89	19.6268	0	0
NR_039428.1	108	23.3149	0	0
NR_039429.1	138	31.1536	2	3.80267
NR_039430.1	119	25.8022	0	0
NR_039431.1	133	29.3488	0	0
NR_039432.1	107	23.2241	0	0
NR_039433.1	93	21.3689	1	2.77194
NR_039434.1	88	19.1828	0	0
NR_039435.1	115	24.3978	0	0
NR_039437.1	67	14.9231	3	11.9077
