target_id	length	eff_length	est_counts	tpm
NM_001011603.1	1683	1440.65	616.71	21.5336
NM_001011604.3	685	442.892	847.204	96.224
NM_001011605.1	1448	1205.65	2584	107.812
NM_001011606.1	1757	1514.65	186	6.17725
NM_001011607.2	381	158.596	15	4.75763
NM_001011608.1	1873	1630.65	85100	2625.2
NM_001011610.1	1612	1369.65	9728.38	357.294
NM_001011611.2	369	148.93	2.55163	0.861848
NM_001011612.1	304	104.006	1.44837	0.700507
NM_001011613.1	710	467.801	595	63.9808
NM_001011614.1	688	445.892	0	0
NM_001011615.1	664	421.934	24508	2921.84
NM_001011616.2	680	437.892	8530	979.886
NM_001011617.1	374	152.794	13305	4380.27
NM_001011618.1	523	284.079	0	0
NM_001011619.1	1559	1316.65	64.4822	2.46357
NM_001011620.1	957	714.646	1.03594	0.0729184
NM_001011621.1	3254	3011.65	5.27854	0.0881663
NM_001011622.1	1529	1286.65	25136.1	982.724
NM_001011623.1	3376	3133.65	2.23286	0.0358431
NM_001011624.1	4969	4726.65	49.7069	0.529001
NM_001011625.2	1940	1697.65	0	0
NM_001011626.2	755	512.704	686.03	67.3084
NM_001011627.1	2520	2277.65	686	15.1506
NM_001011628.2	1386	1143.65	72.2286	3.17695
NM_001011629.1	14440	14197.6	200.714	0.711138
NM_001011630.1	630	388.097	5933.55	769.073
NM_001011631.1	1741	1498.65	6.07432	0.203888
NM_001011632.2	2009	1766.65	3.57659	0.101839
NM_001011633.1	1533	1290.65	0	0
NM_001011634.2	3754	3511.65	1.98652	0.028456
NM_001011635.1	1447	1204.65	5177	216.178
NM_001011636.1	570	329.635	218	33.2672
NM_001011637.1	1369	1126.65	6.00395	0.268067
NM_001011638.1	584	342.897	2	0.2934
NM_001011639.2	1806	1563.65	20282	652.477
NM_001011640.1	991	748.646	2583	173.556
NM_001011641.1	970	727.646	56	3.87134
NM_001011643.1	2378	2135.65	440.752	10.3814
NM_001011644.2	1200	957.646	21.1494	1.11093
NM_001011650.1	2242	1999.65	4	0.100624
NM_001011652.2	969	726.646	7004	484.86
NM_001011653.2	898	655.646	8.96465	0.687791
NM_001011654.2	749	506.704	17	1.68767
NM_001012429.1	672	429.892	3481.55	407.387
NM_001012615.1	1097	854.646	127	7.47499
NM_001012627.1	3153	2910.65	0	0
NM_001012962.1	3606	3363.65	111	1.65999
NM_001012963.1	502	264.156	5	0.952143
NM_001013006.1	2991	2748.65	0	0
NM_001013359.2	1964	1721.65	143.144	4.18236
NM_001013361.1	4113	3870.65	15	0.19494
NM_001014429.1	1427	1184.65	4035.13	171.341
NM_001014430.1	438	206.044	0	0
NM_001014983.1	3250	3007.65	3	0.050175
NM_001014991.1	7242	6999.65	21.2429	0.152662
NM_001014992.2	2498	2255.65	14.0426	0.313163
NM_001014993.1	1386	1143.65	0	0
NM_001014994.1	1892	1649.65	320.998	9.78824
NM_001024697.1	1793	1550.65	2613	84.7656
NM_001032361.1	3585	3342.65	0	0
NM_001037318.2	2515	2272.65	5.58018	0.123512
NM_001039968.1	1349	1106.65	0	0
NM_001040203.1	644	402.097	5.98075	0.748201
NM_001040204.1	793	550.704	155.881	14.2387
NM_001040205.1	698	455.846	2869.84	316.689
NM_001040206.1	682	439.892	17950.5	2052.69
NM_001040207.1	1179	936.646	7228	388.182
NM_001040208.1	582	340.931	400.157	59.0415
NM_001040209.1	588	346.793	1601.59	232.313
NM_001040220.1	483	246.68	11	2.24312
NM_001040221.1	459	224.47	4455.1	998.374
NM_001040223.1	555	315.022	4087	652.614
NM_001040224.1	399	173.389	33	9.57381
NM_001040225.1	407	180.046	1	0.279389
NM_001040226.1	432	200.762	62	15.5347
NM_001040227.1	724	481.753	616.52	64.3748
NM_001040229.1	453	219.244	7.21835	1.65616
NM_001040230.1	13107	12864.6	1213.61	4.74543
NM_001040231.1	363	144.682	0	0
NM_001040233.1	1647	1404.65	52810.3	1891.23
NM_001040234.1	1500	1257.65	2360.52	94.4152
NM_001040235.2	6077	5834.65	0	0
NM_001040236.1	1767	1524.65	321	10.5908
NM_001040237.1	5107	4864.65	58.6534	0.606506
NM_001040255.1	1893	1650.65	5.46738	0.166617
NM_001040256.1	767	524.704	151.119	14.4876
NM_001040257.1	1554	1311.65	0	0
NM_001040258.1	1250	1007.65	41.8288	2.08815
NM_001040259.1	1743	1500.65	336	11.263
NM_001040262.2	438	206.044	6	1.46482
NM_001040263.1	1550	1307.65	971	37.3527
NM_001040264.1	1600	1357.65	405	15.0059
NM_001040265.1	1689	1446.65	21.1738	0.736258
NM_001040266.2	1599	1356.65	0	0
NM_001040267.1	1895	1652.65	50.4077	1.5343
NM_001040269.1	1397	1154.65	5.74913	0.250465
NM_001040270.1	509	270.806	0	0
NM_001040277.1	2150	1907.65	12.1193	0.319574
NM_001040681.1	2499	2256.65	114	2.54117
NM_001042458.1	1737	1494.65	3.35792	0.113012
NM_001042460.1	1794	1551.65	29.4523	0.954815
NM_001077808.1	5328	5085.65	38.3175	0.379004
NM_001077809.1	1344	1101.65	0	0
NM_001077810.1	354	138.404	392	142.472
NM_001077811.1	1287	1044.65	0	0
NM_001077812.1	1470	1227.65	0.000157189	6.44083e-06
NM_001077813.1	3226	2983.65	336.934	5.68055
NM_001077814.1	387	163.614	7.01397	2.15644
NM_001077815.1	1855	1612.65	14.7687	0.460676
NM_001077816.1	1530	1287.65	0	0
NM_001077817.1	1194	951.646	0	0
NM_001077818.1	1707	1464.65	0	0
NM_001077819.1	378	156.132	20.7591	6.68823
NM_001077820.1	351	136.129	741	273.817
NM_001077821.1	4097	3854.65	0	0
NM_001077822.1	1533	1290.65	0	0
NM_001077823.2	516	277.334	358.808	65.0806
NM_001077824.1	1842	1599.65	1.73811	0.0546572
NM_001077825.1	1158	915.646	188	10.3282
NM_001078661.1	315	111.217	0	0
NM_001079560.1	1607	1364.65	0	0
NM_001079561.1	1701	1458.65	0	0
NM_001080094.2	2123	1880.65	17	0.45471
NM_001080095.1	1590	1347.65	5.62296	0.209886
NM_001080110.1	2703	2460.65	11.3383	0.231788
NM_001080205.1	2713	2470.65	404.275	8.23113
NM_001083630.1	1713	1470.65	60.1789	2.0584
NM_001085344.1	515	276.502	53	9.64209
NM_001085345.1	1491	1248.65	4943	199.133
NM_001085346.1	509	270.806	2420.28	449.573
NM_001097154.2	1766	1523.65	6485.98	214.134
NM_001098167.1	767	524.704	125.97	12.0766
NM_001098214.1	1863	1620.65	0	0
NM_001098215.2	2635	2392.65	46.7746	0.983387
NM_001098217.1	2187	1944.65	10.0272	0.259378
NM_001098218.1	2148	1905.65	9.91825	0.26181
NM_001098219.1	2139	1896.65	0	0
NM_001098220.1	1806	1563.65	0	0
NM_001098221.1	1763	1520.65	0	0
NM_001098223.1	1436	1193.65	4	0.168569
NM_001098224.2	1333	1090.65	681	31.4092
NM_001098228.1	1286	1043.65	116.812	5.63024
NM_001098229.1	1284	1041.65	334	16.1294
NM_001098232.1	1146	903.646	0	0
NM_001098234.1	462	227.1	24.2051	5.36145
NM_001098717.1	2199	1956.65	28	0.719845
NM_001101023.1	3033	2790.65	27.5336	0.496308
NM_001104949.1	3122	2879.65	0	0
NM_001110712.2	754	511.704	4	0.393219
NM_001110764.1	2606	2363.65	10523	223.95
NM_001111255.1	2504	2261.65	0	0
NM_001112670.1	3330	3087.65	33.9063	0.55239
NM_001112671.1	3001	2758.65	1000.53	18.2443
NM_001112672.2	1701	1458.65	152.865	5.2717
NM_001113285.1	2779	2536.65	0	0
NM_001113739.1	1509	1266.65	0	0
NM_001114188.1	1950	1707.65	0	0
NM_001114198.1	730	487.753	1677.53	173.007
NM_001115078.1	2659	2416.65	2	0.0416303
NM_001123013.2	6157	5914.65	0	0
NM_001126243.2	2949	2706.65	110.511	2.05384
NM_001126244.1	1674	1431.65	1	0.0351364
NM_001131037.1	1164	921.646	0	0
NM_001131038.1	2722	2479.65	160	3.24581
NM_001134227.1	1704	1461.65	0	0
NM_001134333.1	282	90.0435	0	0
NM_001134371.1	591	349.724	276	39.6988
NM_001134668.1	2541	2298.65	2100	45.9558
NM_001134669.1	584	342.897	9	1.3203
NM_001134722.1	105	23.9799	0	0
NM_001134828.1	1495	1252.65	498	19.9983
NM_001134934.1	3281	3038.65	30.0714	0.497814
NM_001134935.1	2337	2094.65	0	0
NM_001134936.1	1992	1749.65	5.7054	0.164032
NM_001134940.1	1464	1221.65	0	0
NM_001134942.1	1621	1378.65	1088.98	39.7338
NM_001134943.1	1434	1191.65	0	0
NM_001134947.1	1760	1517.65	934.05	30.9594
NM_001134948.1	3181	2938.65	27.8424	0.476599
NM_001134949.1	3346	3103.65	134.139	2.17408
NM_001134950.1	2295	2052.65	22.6647	0.55543
NM_001135735.1	1032	789.646	7393	470.957
NM_001135905.1	488	251.123	282.404	56.569
NM_001135909.1	320	114.228	336	147.965
NM_001136187.1	614	372.364	579	78.2176
NM_001136206.1	1002	759.646	5	0.331094
NM_001136207.1	930	687.646	2	0.146305
NM_001136208.1	1008	765.646	0	0
NM_001136209.1	1029	786.646	5	0.31973
NM_001141964.1	2248	2005.65	238.478	5.98119
NM_001142436.1	1295	1052.65	390.537	18.6626
NM_001142461.1	824	581.646	259	22.3993
NM_001142561.1	1943	1700.65	75.9833	2.24749
NM_001142607.1	642	400.097	6	0.754361
NM_001142609.1	1671	1428.65	10.0739	0.354705
NM_001142637.1	999	756.646	3	0.199444
NM_001142656.2	710	467.801	16.1586	1.73755
NM_001142693.1	1386	1143.65	150	6.5977
NM_001143878.1	1377	1134.65	0	0
NM_001143879.1	1428	1185.65	0	0
NM_001143880.1	1470	1227.65	0	0
NM_001143921.1	2102	1859.65	227.194	6.14552
NM_001144839.2	596	354.653	465.318	65.9993
NM_001145735.2	1347	1104.65	12.5856	0.573118
NM_001145736.1	2424	2181.65	0	0
NM_001145737.1	2433	2190.65	0	0
NM_001145738.1	2787	2544.65	35.9728	0.711114
NM_001145739.1	2553	2310.65	0	0
NM_001145740.1	3633	3390.65	9	0.133522
NM_001159303.1	1404	1161.65	2.21763	0.0960305
NM_001159355.1	2782	2539.65	20.7666	0.411324
NM_001160048.1	2747	2504.65	1956	39.284
NM_001160050.1	2417	2174.65	54056	1250.4
NM_001160052.1	2920	2677.65	5325.92	100.054
NM_001160064.1	2844	2601.65	6870	132.832
NM_001160072.1	2237	1994.65	7541	190.176
NM_001160270.1	698	455.846	196.917	21.73
NM_001160405.2	2980	2737.65	177.317	3.2581
NM_001161709.2	856	613.646	835	68.4481
NM_001161787.1	927	684.646	4495.35	330.286
NM_001161788.1	843	600.646	100.649	8.42913
NM_001161831.1	683	440.892	2482.92	283.286
NM_001162398.1	165	37.8093	143	190.252
NM_001162513.1	4073	3830.65	43.8079	0.575273
NM_001162516.1	1758	1515.65	0	0
NM_001163463.1	481	244.755	769	158.048
NM_001163712.1	1155	912.646	17.5772	0.968815
NM_001163714.1	1566	1323.65	7049.18	267.892
NM_001163715.1	854	611.646	1609	132.327
NM_001163716.1	900	657.646	958.722	73.332
NM_001163717.1	2152	1909.65	75.1079	1.97845
NM_001164008.1	2209	1966.65	12	0.306936
NM_001164809.1	503	265.049	57.7388	10.9581
NM_001164810.1	871	628.646	677.066	54.1774
NM_001165904.1	5715	5472.65	0	0
NM_001165905.1	6135	5892.65	0	0
NM_001165906.1	3754	3511.65	899.278	12.8818
NM_001167709.1	732	489.753	7	0.718975
NM_001167720.1	599	357.617	3	0.421984
NM_001167836.1	1455	1212.65	51	2.11558
NM_001167893.1	1135	892.646	2	0.112705
NM_001168336.1	1053	810.646	73	4.52986
NM_001168425.1	1144	901.646	265	14.7844
NM_001168700.1	993	750.646	0	0
NM_001170972.1	1128	885.646	2876	163.351
NM_001170973.1	1131	888.646	10149	574.497
NM_001170974.1	1454	1211.65	9180.82	381.153
NM_001171006.1	3549	3306.65	77.9314	1.18554
NM_001171051.1	4101	3858.65	25.6455	0.334325
NM_001171108.1	1209	966.646	0	0
NM_001171169.1	1520	1277.65	689.505	27.1469
NM_001172378.1	1201	958.646	87	4.56514
NM_001172379.1	1114	871.646	575	33.1834
NM_001172389.1	1026	783.646	54.5928	3.50436
NM_001172403.1	1330	1087.65	1948	90.0937
NM_001172404.1	2427	2184.65	4016.88	92.4913
NM_001172405.1	228	60.2765	97.7981	81.616
NM_001172406.1	908	665.646	238	17.9857
NM_001172718.1	2641	2398.65	424.784	8.90831
NM_001174139.1	720	477.753	0	0
NM_001174140.1	599	357.617	0	0
NM_001174141.1	1037	794.646	6.20355	0.392699
NM_001174142.1	773	530.704	0	0
NM_001174143.1	884	641.646	618.204	48.4651
NM_001174144.1	534	294.731	0	0
NM_001174145.1	871	628.646	1	0.0800178
NM_001177490.1	1091	848.646	12685	751.894
NM_001177903.1	404	177.618	19.8463	5.62065
NM_001178021.1	842	599.646	993.59	83.3499
NM_001178022.1	816	573.704	0	0
NM_001178023.1	1095	852.646	0	0
NM_001178024.1	1194	951.646	459	24.2622
NM_001178025.1	2265	2022.65	13.13	0.326541
NM_001178026.1	2037	1794.65	2972.1	83.3063
NM_001178027.1	830	587.646	4112	351.99
NM_001178028.1	1029	786.646	4.74315	0.303305
NM_001178047.1	1538	1295.65	351.775	13.6575
NM_001178048.1	1331	1088.65	3824	176.695
NM_001178067.1	626	384.135	661	86.5586
NM_001178069.1	1627	1384.65	338.661	12.3032
NM_001185079.1	3029	2786.65	822	14.8383
NM_001185086.1	3029	2786.65	822	14.8383
NM_001185105.1	3075	2832.65	0	0
NM_001185144.1	565	324.734	7546	1168.91
NM_001185145.1	1666	1423.65	1340.04	47.3488
NM_001185146.1	1648	1405.65	1140.96	40.8307
NM_001190421.1	2277	2034.65	44.2952	1.09512
NM_001190814.1	460	225.285	2976	664.498
NM_001190920.1	1626	1383.65	8.83105	0.321056
NM_001190921.1	1401	1158.65	16.6887	0.724543
NM_001191048.2	6581	6338.65	2.82459	0.0224157
NM_001193290.1	1551	1308.65	280.065	10.7654
NM_001202460.1	1962	1719.65	0	0
NM_001204249.1	2202	1959.65	0	0
NM_001204751.1	3810	3567.65	0	0
NM_001205062.1	1790	1547.65	2050.54	66.6485
NM_001205223.1	2006	1763.65	0	0
NM_001206466.1	2688	2445.65	433.5	8.91638
NM_001206467.1	2688	2445.65	433.5	8.91638
NM_001206969.1	2536	2293.65	167.927	3.68287
NM_001206970.1	1154	911.646	48.578	2.68044
NM_001206973.1	2299	2056.65	72.1907	1.76569
NM_001214904.1	3024	2781.65	944.018	17.0715
NM_001220486.1	2644	2401.65	487	10.2003
NM_001220487.1	2747	2504.65	13	0.26109
NM_001242386.1	3284	3041.65	353	5.83793
NM_001242387.1	7402	7159.65	615.248	4.32267
NM_001242431.1	1343	1100.65	227	10.3746
NM_001242432.1	2433	2190.65	66.2662	1.52164
NM_001242433.1	2514	2271.65	763	16.8957
NM_001242434.1	1729	1486.65	195.483	6.61445
NM_001242435.1	3041	2798.65	178.675	3.21151
NM_001242436.1	2828	2585.65	1061.03	20.6419
NM_001242437.1	2866	2623.65	27.7503	0.532053
NM_001242440.1	1971	1728.65	377.5	10.9851
NM_001242441.1	1971	1728.65	377.5	10.9851
NM_001242456.1	2803	2560.65	59.9142	1.17699
NM_001242457.1	535	295.642	387.757	65.9762
NM_001242458.1	3602	3359.65	614	9.19323
NM_001242465.1	1635	1392.65	216.944	7.83609
NM_001242467.1	1154	911.646	906	49.9914
NM_001242468.1	2560	2317.65	9.32261	0.202341
NM_001242469.1	571	330.635	1005.44	152.969
NM_001242470.1	1756	1513.65	895.759	29.7687
NM_001242513.1	1263	1020.65	5080	250.37
NM_001242514.1	1790	1547.65	591	19.2092
NM_001242515.1	3238	2995.65	46.3693	0.778633
NM_001242516.1	3351	3108.65	237.155	3.83755
NM_001242517.1	2333	2090.65	387.761	9.32989
NM_001242518.1	5170	4927.65	253.013	2.58284
NM_001242519.1	1741	1498.65	731.53	24.5542
NM_001242520.1	1212	969.646	926	48.0386
NM_001242522.1	2268	2025.65	930	23.0947
NM_001242523.1	2658	2415.65	25.9824	0.541052
NM_001242526.1	2334	2091.65	2053	49.3735
NM_001242527.1	1268	1025.65	797	39.0889
NM_001242542.1	1798	1555.65	382	12.3522
NM_001242544.1	937	694.646	609	44.1008
NM_001242554.1	1848	1605.65	77.0503	2.41389
NM_001242555.1	2075	1832.65	16.1328	0.442817
NM_001242556.1	1877	1634.65	25.8248	0.794705
NM_001242557.1	1847	1604.65	172.299	5.40127
NM_001242574.1	10144	9901.65	141.459	0.718648
NM_001242576.1	2969	2726.65	63.0843	1.16382
NM_001242577.1	1283	1040.65	142	6.86402
NM_001242578.1	1330	1087.65	39.2204	1.81392
NM_001242579.1	1701	1458.65	1176	40.5556
NM_001242656.1	1337	1094.65	46824.6	2151.76
NM_001242657.1	1242	999.646	900.435	45.3105
NM_001242958.1	1544	1301.65	3	0.115937
NM_001242959.1	1418	1175.65	6	0.256725
NM_001242960.1	1536	1293.65	8	0.311077
NM_001242961.1	1364	1121.65	5	0.224237
NM_001242962.1	1569	1326.65	16	0.606678
NM_001242963.1	1352	1109.65	29	1.31464
NM_001242964.1	1388	1145.65	0	0
NM_001242965.1	1354	1111.65	0	0
NM_001242966.1	1269	1026.65	6	0.293984
NM_001242967.1	1354	1111.65	0	0
NM_001242968.1	1396	1153.65	11	0.479638
NM_001242969.1	1242	999.646	3	0.150962
NM_001242970.1	1355	1112.65	4	0.180841
NM_001242971.1	1446	1203.65	2	0.0835842
NM_001242972.1	1221	978.646	0	0
NM_001242973.1	1221	978.646	1	0.0514005
NM_001242975.1	1227	984.646	0	0
NM_001242976.1	1231	988.646	0	0
NM_001242977.1	1221	978.646	2	0.102801
NM_001242978.1	1239	996.646	2	0.100944
NM_001242980.1	1227	984.646	0	0
NM_001242981.1	1224	981.646	0	0
NM_001242982.1	1230	987.646	0	0
NM_001242983.1	5482	5239.65	0	0
NM_001242984.1	1194	951.646	4	0.211435
NM_001242985.1	1293	1050.65	11	0.526659
NM_001242986.1	1226	983.646	2.13313	0.109087
NM_001242987.1	1176	933.646	0	0
NM_001242988.1	1174	931.646	0	0
NM_001242989.1	1203	960.646	9	0.471273
NM_001242990.1	1092	849.646	1	0.0592045
NM_001242991.1	1092	849.646	2.36606	0.140082
NM_001242993.1	1574	1331.65	34	1.28435
NM_001242994.1	1611	1368.65	0	0
NM_001242997.1	1195	952.646	26.857	1.41814
NM_001242998.1	1492	1249.65	6	0.241522
NM_001242999.1	2663	2420.65	0	0
NM_001246251.2	2460	2217.65	12	0.272196
NM_001246667.1	5073	4830.65	0	0
NM_001252019.1	6272	6029.65	203.03	1.69379
NM_001252424.1	1575	1332.65	0	0
NM_001252426.1	1941	1698.65	0	0
NM_001252428.1	1113	870.646	0	0
NM_001252430.1	1077	834.646	0	0
NM_001252432.1	1008	765.646	0	0
NM_001256032.1	3561	3318.65	0	0
NM_001256034.1	7969	7726.65	68.3859	0.445214
NM_001256035.1	4018	3775.65	146.143	1.94706
NM_001256037.1	10767	10524.6	1321	6.31376
NM_001256038.1	2047	1804.65	111	3.09403
NM_001256039.1	6033	5790.65	4.28773	0.0372472
NM_001256040.1	10114	9871.65	332.514	1.69439
NM_001265585.1	1302	1059.65	0	0
NM_001270813.1	928	685.646	2513	184.368
NM_001270814.1	496	258.579	20	3.89072
NM_001270815.1	989	746.646	3	0.202115
NM_001270817.1	773	530.704	0	0
NM_001270818.1	980	737.646	1	0.0681938
NM_001270819.1	1615	1372.65	21	0.76958
NM_001270820.1	885	642.646	100	7.82747
NM_001270821.1	1558	1315.65	14	0.535281
NM_001270822.1	1840	1597.65	16	0.50377
NM_001270823.1	804	561.704	3	0.268662
NM_001270824.1	462	227.1	5	1.10751
NM_001270825.1	865	622.646	1.87597	0.151558
NM_001270826.1	1183	940.646	0	0
NM_001270827.1	1201	958.646	52	2.72859
NM_001270828.1	976	733.646	0	0
NM_001270829.1	1181	938.646	1	0.0535909
NM_001270830.1	1123	880.646	349	19.935
NM_001270831.1	750	507.704	13	1.28803
NM_001270832.1	765	522.704	143	13.7617
NM_001270833.1	606	364.437	0	0
NM_001276427.1	1431	1188.65	58.9522	2.49483
NM_001277299.1	5618	5375.65	257	2.40489
NM_001277300.1	1954	1711.65	371	10.9032
NM_001277301.1	7263	7020.65	364	2.60806
NM_001278325.1	2201	1958.65	37.8906	0.973125
NM_001278326.1	3007	2764.65	46.1604	0.839892
NM_001278327.1	2360	2117.65	221.427	5.25981
NM_001278328.1	1954	1711.65	468.698	13.7744
NM_001278329.1	3778	3535.65	503.752	7.16706
NM_001278330.1	3672	3429.65	1961	28.7622
NM_001278331.1	6994	6751.65	166.725	1.24218
NM_001278332.1	505	266.942	158	29.7738
NM_001278333.1	1754	1511.65	1833.82	61.0239
NM_001278334.1	2023	1780.65	24.5435	0.69335
NM_001278335.1	6666	6423.65	336.73	2.63689
NM_001278336.1	2762	2519.65	118.854	2.37284
NM_001278338.1	2410	2167.65	23.0576	0.53508
NM_001278679.1	2847	2604.65	275	5.31101
NM_001278680.1	597	355.653	0.107864	0.015256
NM_001278681.1	3437	3194.65	52.7121	0.830005
NM_001278705.1	1379	1136.65	432	19.1184
NM_001278706.1	1900	1657.65	42	1.27453
NM_001278707.1	2937	2694.65	511	9.53921
NM_001289441.1	1284	1041.65	1.53521	0.0741379
NM_001305884.1	1870	1627.65	139.285	4.30463
NM_001314079.1	804	561.704	63.677	5.70254
NM_001318482.1	1108	865.646	29895	1737.21
NM_001319268.1	3782	3539.65	15.8904	0.225823
NM_001319269.1	1239	996.646	611	30.8385
NM_001327947.1	1647	1404.65	4923	176.301
NM_001327948.1	1386	1143.65	1.66575	0.0732677
NM_001327949.1	1341	1098.65	1	0.0457863
NM_001327950.1	1122	879.646	15.8962	0.909031
NM_001327951.1	6015	5772.65	0	0
NM_001327952.1	717	474.753	0	0
NM_001327953.1	813	570.704	9.57377e-05	8.43849e-06
NM_001327954.1	3759	3516.65	19.0847	0.272991
NM_001327955.1	1266	1023.65	0.15541	0.00763697
NM_001327956.1	1071	828.646	0	0
NM_001327957.1	3925	3682.65	1.01942	0.0139247
NM_001327958.1	8386	8143.65	0	0
NM_001327959.1	1104	861.646	31.007	1.81019
NM_001327960.1	1167	924.646	0	0
NM_001327961.1	1341	1098.65	53	2.42667
NM_001327962.1	891	648.646	0	0
NM_001327963.1	1296	1053.65	8.2821	0.395402
NM_001327964.1	4404	4161.65	30.0098	0.362737
NM_001327965.1	708	465.801	2	0.215985
NM_001327966.1	1530	1287.65	54	2.10955
NM_001327967.1	1253	1010.65	46	2.28956
NM_001331117.1	4739	4496.65	49	0.548151
NM_001365139.1	2513	2270.65	3528	78.1578
NM_001365140.1	1705	1462.65	1315.77	45.2517
NM_001365199.1	1951	1708.65	970	28.557
NM_001365200.1	1764	1521.65	485.168	16.0388
NR_003565.1	7091	6848.65	7.01401	0.0515175
NR_003566.1	6861	6618.65	14162	107.634
NR_003567.1	17525	17282.6	40	0.116424
NR_024131.1	3359	3116.65	32.6373	0.526768
NR_031508.1	87	20.1174	0	0
NR_031509.1	83	19.0051	2	5.29364
NR_031510.1	77	17.8224	0	0
NR_031511.1	107	24.7415	0	0
NR_031512.1	89	20.3254	0	0
NR_031513.1	92	21.1423	0	0
NR_031514.1	85	19.7123	0	0
NR_031515.1	102	23.0685	0	0
NR_031516.1	91	20.7326	0	0
NR_031517.1	84	19.4461	2	5.17358
NR_031518.1	84	19.4461	18	46.5622
NR_031519.1	92	21.1423	5	11.8962
NR_031520.1	103	23.2524	0	0
NR_031521.1	92	21.1423	1	2.37925
NR_031522.1	89	20.3254	0	0
NR_031523.1	84	19.4461	0	0
NR_031524.1	90	20.3283	1	2.47453
NR_031525.1	82	18.7632	0	0
NR_031526.1	90	20.3283	3	7.42358
NR_031527.1	87	20.1174	0	0
NR_031528.1	85	19.7123	1	2.55186
NR_031529.1	87	20.1174	0	0
NR_031530.1	92	21.1423	0	0
NR_031531.1	85	19.7123	0	0
NR_034280.1	83	19.0051	3	7.94045
NR_034281.1	100	22.5248	1	2.23322
NR_034282.1	100	22.5248	0	0
NR_034283.1	100	22.5248	0	0
NR_034284.1	100	22.5248	0	0
NR_034285.1	100	22.5248	0	0
NR_034286.1	100	22.5248	0	0
NR_034287.1	100	22.5248	0	0
NR_034288.1	100	22.5248	0	0
NR_034289.1	100	22.5248	0	0
NR_034290.1	100	22.5248	1	2.23322
NR_034291.1	100	22.5248	0	0
NR_034292.1	100	22.5248	0	0
NR_034293.1	100	22.5248	1	2.23322
NR_034294.1	100	22.5248	3	6.69967
NR_034295.1	100	22.5248	0	0
NR_034296.1	100	22.5248	0	0
NR_034297.1	100	22.5248	0	0
NR_034298.1	100	22.5248	7	15.6326
NR_034299.1	100	22.5248	0	0
NR_034300.1	100	22.5248	0	0
NR_034301.1	100	22.5248	0	0
NR_034302.1	100	22.5248	0	0
NR_034303.1	100	22.5248	0	0
NR_034304.1	100	22.5248	0	0
NR_034305.1	100	22.5248	0	0
NR_034306.1	100	22.5248	8	17.8658
NR_034307.1	79	18.6914	0	0
NR_034308.1	91	20.7326	0	0
NR_034309.1	91	20.7326	0	0
NR_034310.1	94	21.1618	0	0
NR_034312.1	85	19.7123	0	0
NR_034313.1	91	20.7326	0	0
NR_034314.1	62	12.2532	0	0
NR_034315.1	94	21.1618	0	0
NR_034316.1	89	20.3254	0	0
NR_034317.1	89	20.3254	0	0
NR_039428.1	108	25.0288	0	0
NR_039429.1	138	31.2801	0	0
NR_039430.1	119	28.2382	0	0
NR_039431.1	133	30.7628	0	0
NR_039432.1	107	24.7415	0	0
NR_039433.1	93	21.5571	1	2.33347
NR_039434.1	88	20.0412	0	0
NR_039435.1	115	27.0711	0	0
NR_039437.1	67	14.2929	0	0
NR_039438.1	101	22.6216	1	2.22367
NR_039439.1	115	27.0711	0	0
