target_id	length	eff_length	est_counts	tpm
NM_001242469.1	571	377.998	9152.38	2822.63
NM_001242470.1	1756	1562.88	0	0
NM_001242513.1	1263	1069.88	8	0.871691
NM_001242514.1	1790	1596.88	1674	122.206
NM_001242515.1	3238	3044.88	10.31	0.394727
NM_001242516.1	3351	3157.88	0	0
NM_001242517.1	2333	2139.88	122	6.64629
NM_001242518.1	5170	4976.88	48	1.12433
NM_001242519.1	1741	1547.88	326.411	24.5831
NM_001242520.1	1212	1018.88	1150	131.578
NM_001242522.1	2268	2074.88	252	14.1585
NM_001242523.1	2658	2464.88	0	0
NM_001242526.1	2334	2140.88	289	15.7367
NM_001242527.1	1268	1074.88	740	80.2564
NM_001242542.1	1798	1604.88	1587	115.277
NM_001242544.1	937	743.883	2060	322.828
NM_001242554.1	1848	1654.88	15.7278	1.10792
NM_001242555.1	2075	1881.88	13.8801	0.859826
NM_001242556.1	1877	1683.88	0	0
NM_001242557.1	1847	1653.88	10	0.704862
NM_001242574.1	10144	9950.88	22.0844	0.258722
NM_001242576.1	2969	2775.88	10.2732	0.431432
NM_001242577.1	1283	1089.88	857	91.6664
NM_001242578.1	1330	1136.88	3	0.30762
NM_001242579.1	1701	1507.88	5394.6	417.062
NM_001242656.1	1337	1143.88	10686	1089.03
NM_001242657.1	1242	1048.88	1743.03	193.726
NM_001242958.1	1544	1350.88	0	0
NM_001242959.1	1418	1224.88	20	1.90346
NM_001242960.1	1536	1342.88	0	0
NM_001242961.1	1364	1170.88	0	0
NM_001242962.1	1569	1375.88	0	0
NM_001242963.1	1352	1158.88	10	1.00593
NM_001242964.1	1388	1194.88	0	0
NM_001242965.1	1354	1160.88	2	0.20084
NM_001242966.1	1269	1075.88	194	21.0206
NM_001242967.1	1354	1160.88	2	0.20084
NM_001242968.1	1396	1202.88	26	2.51976
NM_001242969.1	1242	1048.88	0	0
NM_001242970.1	1355	1161.88	0	0
NM_001242971.1	1446	1252.88	0	0
NM_001242972.1	1221	1027.88	0	0
NM_001242973.1	1221	1027.88	0	0
NM_001242975.1	1227	1033.88	0	0
NM_001242976.1	1231	1037.88	0	0
NM_001242977.1	1221	1027.88	0	0
NM_001242978.1	1239	1045.88	1	0.111462
NM_001242980.1	1227	1033.88	0	0
NM_001242981.1	1224	1030.88	0	0
NM_001242982.1	1230	1036.88	0	0
NM_001242983.1	5482	5288.88	6.58933e-07	1.4524e-08
NM_001242984.1	1194	1000.88	10	1.16473
NM_001242985.1	1293	1099.88	30	3.17968
NM_001242986.1	1226	1032.88	0	0
NM_001242987.1	1176	982.883	6	0.711637
NM_001242988.1	1174	980.883	0	0
NM_001242989.1	1203	1009.88	9	1.03892
NM_001242990.1	1092	898.883	0	0
NM_001242991.1	1092	898.883	0	0
NM_001242993.1	1574	1380.88	0	0
NM_001242994.1	1611	1417.88	3	0.246655
NM_001242997.1	1195	1001.88	12.2639	1.42699
NM_001242998.1	1492	1298.88	9	0.807759
NM_001242999.1	2663	2469.88	15	0.707985
NM_001246251.2	2460	2266.88	2	0.102851
NM_001246667.1	5073	4879.88	0	0
NM_001252019.1	6272	6078.88	24	0.460253
NM_001252424.1	1575	1381.88	15.2019	1.28244
NM_001252426.1	1941	1747.88	1	0.0666955
NM_001252428.1	1113	919.883	2	0.253458
NM_001252430.1	1077	883.883	0	0
NM_001252432.1	1008	814.883	12	1.7167
NM_001256032.1	3561	3367.88	14.1315	0.489148
NM_001256034.1	7969	7775.88	0	0
NM_001256035.1	4018	3824.88	3.74191	0.114047
NM_001256037.1	10767	10573.9	68	0.749693
NM_001256038.1	2047	1853.88	12	0.754585
NM_001256039.1	6033	5839.88	14.0955	0.281375
NM_001256040.1	10114	9920.88	48.326	0.567858
NM_001265585.1	1302	1108.88	1.42741e-05	1.50063e-06
NM_001270813.1	928	734.883	195	30.9332
NM_001270814.1	496	303.386	10	3.84249
NM_001270815.1	989	795.883	111	16.2586
NM_001270817.1	773	579.883	10	2.01034
NM_001270818.1	980	786.883	11	1.62964
NM_001270819.1	1615	1421.88	1	0.0819871
NM_001270820.1	885	691.883	118	19.8819
NM_001270821.1	1558	1364.88	8	0.683288
NM_001270822.1	1840	1646.88	0	0
NM_001270823.1	804	610.883	14	2.67165
NM_001270824.1	462	269.696	177	76.5083
NM_001270825.1	865	671.883	199	34.5278
NM_001270826.1	1183	989.883	0	0
NM_001270827.1	1201	1007.88	6	0.693985
NM_001270828.1	976	782.883	96	14.295
NM_001270829.1	1181	987.883	0	0
NM_001270830.1	1123	929.883	67	8.39954
NM_001270831.1	750	556.883	609	127.486
NM_001270832.1	765	571.883	7.1935	1.46637
NM_001270833.1	606	412.883	6.8065	1.92179
NM_001276427.1	1431	1237.88	21.5659	2.03094
NM_001277299.1	5618	5424.88	105	2.25636
NM_001277300.1	1954	1760.88	577	38.1992
NM_001277301.1	7263	7069.88	20	0.329782
NM_001278325.1	2201	2007.88	31.4348	1.82508
NM_001278326.1	3007	2813.88	33.1061	1.37155
NM_001278327.1	2360	2166.88	16.9288	0.91075
NM_001278328.1	1954	1760.88	856.726	56.718
NM_001278329.1	3778	3584.88	5.49644	0.178737
NM_001278330.1	3672	3478.88	14	0.469135
NM_001278331.1	6994	6800.88	30	0.514239
NM_001278332.1	505	312.263	11	4.1066
NM_001278333.1	1754	1560.88	0	0
NM_001278334.1	2023	1829.88	6	0.382241
NM_001278335.1	6666	6472.88	13.8361	0.249187
NM_001278336.1	2762	2568.88	0	0
NM_001278338.1	2410	2216.88	48.8213	2.5673
NM_001278679.1	2847	2653.88	18	0.790678
NM_001278680.1	597	403.883	3.6296	1.04764
NM_001278681.1	3437	3243.88	16.124	0.579453
NM_001278705.1	1379	1185.88	10	0.983031
NM_001278706.1	1900	1706.88	0	0
NM_001278707.1	2937	2743.88	66	2.80406
NM_001289441.1	1284	1090.88	1.37133	0.146546
NM_001305884.1	1870	1676.88	9.53059	0.662561
NM_001314079.1	804	610.883	0	0
NM_001318482.1	1108	914.883	6	0.76453
NM_001319268.1	3782	3588.88	9	0.292343
NM_001319269.1	1239	1045.88	209	23.2955
NM_001327947.1	1647	1453.88	1044	83.7105
NM_001327948.1	1386	1192.88	0	0
NM_001327949.1	1341	1147.88	5	0.507787
NM_001327950.1	1122	928.883	0	0
NM_001327951.1	6015	5821.88	0	0
NM_001327952.1	717	523.883	0	0
NM_001327953.1	813	619.883	3	0.564184
NM_001327954.1	3759	3565.88	7.63561	0.249624
NM_001327955.1	1266	1072.88	0	0
NM_001327956.1	1071	877.883	0	0
NM_001327957.1	3925	3731.88	2	0.0624757
NM_001327958.1	8386	8192.88	0	0
NM_001327959.1	1104	910.883	7	0.895869
NM_001327960.1	1167	973.883	0	0
NM_001327961.1	1341	1147.88	0	0
NM_001327962.1	891	697.883	0	0
NM_001327963.1	1296	1102.88	0	0
NM_001327964.1	4404	4210.88	0	0
NM_001327965.1	708	514.883	10	2.26413
NM_001327966.1	1530	1336.88	52	4.53439
NM_001327967.1	1253	1059.88	1601	176.093
NM_001331117.1	4739	4545.88	18367	471.009
NM_001365139.1	2513	2319.88	1	0.0502508
NM_001365140.1	1705	1511.88	0	0
NM_001365199.1	1951	1757.88	2	0.132632
NM_001365200.1	1764	1570.88	0	0
NR_003565.1	7091	6897.88	13.0112	0.219893
NR_003566.1	6861	6667.88	7508	131.264
NR_003567.1	17525	17331.9	111	0.746597
NR_024131.1	3359	3165.88	0	0
NR_031508.1	87	20.0571	0	0
NR_031509.1	83	19.1295	0	0
NR_031510.1	77	17.3343	0	0
NR_031511.1	107	24.7988	0	0
NR_031512.1	89	20.5947	0	0
NR_031513.1	92	21.1275	0	0
NR_031514.1	85	19.4901	0	0
NR_031515.1	102	24.1667	2	9.64767
NR_031516.1	91	21.0088	0	0
NR_031517.1	84	19.2959	0	0
NR_031518.1	84	19.2959	0	0
NR_031519.1	92	21.1275	77	424.866
NR_031520.1	103	24.1184	0	0
NR_031521.1	92	21.1275	0	0
NR_031522.1	89	20.5947	0	0
NR_031523.1	84	19.2959	0	0
NR_031524.1	90	20.735	0	0
NR_031525.1	82	18.8529	0	0
NR_031526.1	90	20.735	0	0
NR_031527.1	87	20.0571	0	0
NR_031528.1	85	19.4901	0	0
NR_031529.1	87	20.0571	58	337.107
NR_031530.1	92	21.1275	0	0
NR_031531.1	85	19.4901	7	41.869
NR_034280.1	83	19.1295	0	0
NR_034281.1	100	23.7471	0	0
NR_034282.1	100	23.7471	0	0
NR_034283.1	100	23.7471	13	63.818
NR_034284.1	100	23.7471	0	0
NR_034285.1	100	23.7471	0	0
NR_034286.1	100	23.7471	0	0
NR_034287.1	100	23.7471	0	0
NR_034288.1	100	23.7471	3	14.7272
NR_034289.1	100	23.7471	0	0
NR_034290.1	100	23.7471	1	4.90907
NR_034291.1	100	23.7471	0	0
NR_034292.1	100	23.7471	0	0
NR_034293.1	100	23.7471	0	0
NR_034294.1	100	23.7471	4	19.6363
NR_034295.1	100	23.7471	2	9.81815
NR_034296.1	100	23.7471	4	19.6363
NR_034297.1	100	23.7471	0	0
NR_034298.1	100	23.7471	0	0
NR_034299.1	100	23.7471	0	0
NR_034300.1	100	23.7471	4	19.6363
NR_034301.1	100	23.7471	0	0
NR_034302.1	100	23.7471	0	0
NR_034303.1	100	23.7471	0	0
NR_034304.1	100	23.7471	0	0
NR_034305.1	100	23.7471	3	14.7272
NR_034306.1	100	23.7471	0	0
NR_034307.1	79	17.944	0	0
NR_034308.1	91	21.0088	0	0
NR_034309.1	91	21.0088	0	0
NR_034310.1	94	21.8218	0	0
NR_034312.1	85	19.4901	0	0
NR_034313.1	91	21.0088	0	0
NR_034314.1	62	13.1519	0	0
NR_034315.1	94	21.8218	8	42.7375
NR_034316.1	89	20.5947	0	0
NR_034317.1	89	20.5947	0	0
NR_039428.1	108	25.3267	0	0
NR_039429.1	138	32.8679	0	0
NR_039430.1	119	27.9985	0	0
NR_039431.1	133	31.5215	4	14.7932
NR_039432.1	107	24.7988	0	0
NR_039433.1	93	21.6765	0	0
NR_039434.1	88	19.973	0	0
NR_039435.1	115	27.5893	0	0
NR_039437.1	67	14.665	0	0
NR_039438.1	101	24.0815	0	0
NR_039439.1	115	27.5893	0	0
NR_039440.1	90	20.735	0	0
NR_039441.1	126	29.764	0	0
NR_039442.1	140	33.442	0	0
NR_039443.1	137	32.6104	0	0
NR_039444.1	108	25.3267	0	0
NR_039445.1	112	26.5809	0	0
NR_039446.1	129	30.6393	3	11.4144
NR_039447.1	87	20.0571	5	29.061
NR_039448.1	111	26.1212	0	0
NR_039449.1	136	32.1803	0	0
NR_039450.1	120	28.2996	0	0
NR_039451.1	129	30.6393	0	0
NR_039452.1	80	18.3135	0	0
NR_039453.1	135	31.8295	2	7.32502
NR_039454.1	92	21.1275	0	0
NR_039457.1	121	28.3816	2	8.21489
NR_039458.1	140	33.442	7	24.4014
