target_id	length	eff_length	est_counts	tpm
NM_001077813.1	3226	3047.38	2.1598	0.0901307
NM_001077814.1	387	210.075	5.07635	3.073
NM_001077815.1	1855	1676.38	0	0
NM_001077816.1	1530	1351.38	0	0
NM_001077817.1	1194	1015.38	0	0
NM_001077818.1	1707	1528.38	1257.96	104.67
NM_001077819.1	378	201.506	2	1.2622
NM_001077820.1	351	176.185	0	0
NM_001077821.1	4097	3918.38	0	0
NM_001077822.1	1533	1354.38	3	0.281686
NM_001077823.2	516	337.42	162.069	61.0822
NM_001077824.1	1842	1663.38	0	0
NM_001077825.1	1158	979.384	5	0.649237
NM_001078661.1	315	143.915	0	0
NM_001079560.1	1607	1428.38	15	1.33546
NM_001079561.1	1701	1522.38	0	0
NM_001080094.2	2123	1944.38	8.39814	0.549272
NM_001080095.1	1590	1411.38	62.9795	5.67467
NM_001080110.1	2703	2524.38	6.03428	0.303988
NM_001080205.1	2713	2534.38	0	0
NM_001083630.1	1713	1534.38	1.65179	0.136901
NM_001085344.1	515	336.42	1	0.378011
NM_001085345.1	1491	1312.38	11	1.0659
NM_001085346.1	509	330.453	7	2.69385
NM_001097154.2	1766	1587.38	2565.21	205.507
NM_001098167.1	767	588.384	538.454	116.379
NM_001098214.1	1863	1684.38	0	0
NM_001098215.2	2635	2456.38	5.83673	0.302175
NM_001098217.1	2187	2008.38	0	0
NM_001098218.1	2148	1969.38	0	0
NM_001098219.1	2139	1960.38	0	0
NM_001098220.1	1806	1627.38	0	0
NM_001098221.1	1763	1584.38	6.9579	0.558475
NM_001098223.1	1436	1257.38	14	1.41594
NM_001098224.2	1333	1154.38	46	5.0675
NM_001098228.1	1286	1107.38	8	0.918709
NM_001098229.1	1284	1105.38	20	2.30093
NM_001098232.1	1146	967.384	52.6399	6.91994
NM_001098234.1	462	283.575	2	0.896908
NM_001098717.1	2199	2020.38	76416.8	4809.95
NM_001101023.1	3033	2854.38	2749.79	122.51
NM_001104949.1	3122	2943.38	2.39867	0.103636
NM_001110712.2	754	575.384	0	0
NM_001110764.1	2606	2427.38	70138	3674.52
NM_001111255.1	2504	2325.38	0	0
NM_001112670.1	3330	3151.38	0	0
NM_001112671.1	3001	2822.38	193.717	8.72846
NM_001112672.2	1701	1522.38	0	0
NM_001113285.1	2779	2600.38	5.35006	0.261642
NM_001113739.1	1509	1330.38	0	0
NM_001114188.1	1950	1771.38	5.61122	0.402838
NM_001114198.1	730	551.384	13995.1	3227.8
NM_001115078.1	2659	2480.38	14	0.717786
NM_001123013.2	6157	5978.38	0	0
NM_001126243.2	2949	2770.38	6.55733	0.301004
NM_001126244.1	1674	1495.38	6	0.510252
NM_001131037.1	1164	985.384	0	0
NM_001131038.1	2722	2543.38	10	0.500005
NM_001134227.1	1704	1525.38	0	0
NM_001134333.1	282	116.715	11.1735	12.1745
NM_001134371.1	591	412.384	80	24.6703
NM_001134668.1	2541	2362.38	213	11.4661
NM_001134669.1	584	405.384	19	5.96037
NM_001134722.1	105	24.1671	33.371	175.603
NM_001134828.1	1495	1316.38	8.31211	0.802999
NM_001134934.1	3281	3102.38	20.0768	0.822972
NM_001134935.1	2337	2158.38	0	0
NM_001134936.1	1992	1813.38	1.84352	0.129284
NM_001134940.1	1464	1285.38	1.97664	0.19556
NM_001134942.1	1621	1442.38	882	77.7632
NM_001134943.1	1434	1255.38	7	0.7091
NM_001134947.1	1760	1581.38	0	0
NM_001134948.1	3181	3002.38	5.13286	0.21741
NM_001134949.1	3346	3167.38	222.617	8.93806
NM_001134950.1	2295	2116.38	1.1007	0.0661393
NM_001135735.1	1032	853.384	4992	743.903
NM_001135905.1	488	309.516	5772.65	2371.8
NM_001135909.1	320	148.399	5736	4915.45
NM_001136187.1	614	435.384	2738	799.737
NM_001136206.1	1002	823.384	8182	1263.7
NM_001136207.1	930	751.384	2647	448
NM_001136208.1	1008	829.384	1799	275.843
NM_001136209.1	1029	850.384	1033	154.48
NM_001141964.1	2248	2069.38	92.6945	5.69638
NM_001142436.1	1295	1116.38	2129	242.52
NM_001142461.1	824	645.384	0	0
NM_001142561.1	1943	1764.38	0	0
NM_001142607.1	642	463.384	101	27.7183
NM_001142609.1	1671	1492.38	0	0
NM_001142637.1	999	820.384	6	0.93008
NM_001142656.2	710	531.384	439.967	105.292
NM_001142693.1	1386	1207.38	4	0.421309
NM_001143878.1	1377	1198.38	0	0
NM_001143879.1	1428	1249.38	0	0
NM_001143880.1	1470	1291.38	0	0
NM_001143921.1	2102	1923.38	14	0.925653
NM_001144839.2	596	417.384	56.8268	17.3143
NM_001145735.2	1347	1168.38	13.7732	1.49912
NM_001145736.1	2424	2245.38	0	0
NM_001145737.1	2433	2254.38	1.56476	0.0882684
NM_001145738.1	2787	2608.38	28	1.36513
NM_001145739.1	2553	2374.38	0	0
NM_001145740.1	3633	3454.38	9	0.331328
NM_001159303.1	1404	1225.38	0	0
NM_001159355.1	2782	2603.38	23.1483	1.13075
NM_001160048.1	2747	2568.38	591	29.2627
NM_001160050.1	2417	2238.38	6086	345.767
NM_001160052.1	2920	2741.38	2655.07	123.167
NM_001160064.1	2844	2665.38	4192	200.008
NM_001160072.1	2237	2058.38	99	6.11639
NM_001160270.1	698	519.384	1447.26	354.361
NM_001160405.2	2980	2801.38	2.76725	0.125621
NM_001161709.2	856	677.384	263	49.375
NM_001161787.1	927	748.384	415.496	70.6039
NM_001161788.1	843	664.384	17.5041	3.35048
NM_001161831.1	683	504.384	2567.01	647.221
NM_001162398.1	165	43.6742	776	2259.55
NM_001162513.1	4073	3894.38	8.85829	0.289266
NM_001162516.1	1758	1579.38	0	0
NM_001163463.1	481	302.547	1282	538.867
NM_001163712.1	1155	976.384	0	0
NM_001163714.1	1566	1387.38	3.03905	0.278565
NM_001163715.1	854	675.384	3686	694.05
NM_001163716.1	900	721.384	906.944	159.882
NM_001163717.1	2152	1973.38	14.2473	0.918136
NM_001164008.1	2209	2030.38	78	4.88543
NM_001164809.1	503	324.453	59.2979	23.242
NM_001164810.1	871	692.384	699.489	128.476
NM_001165904.1	5715	5536.38	0	0
NM_001165905.1	6135	5956.38	35.567	0.759364
NM_001165906.1	3754	3575.38	1298.34	46.1797
NM_001167709.1	732	553.384	4	0.91922
NM_001167720.1	599	420.384	3.78745	1.14574
NM_001167836.1	1455	1276.38	8.15076	0.812088
NM_001167893.1	1135	956.384	0	0
NM_001168336.1	1053	874.384	82	11.9261
NM_001168425.1	1144	965.384	11	1.44903
NM_001168700.1	993	814.384	0	0
NM_001170972.1	1128	949.384	67	8.97468
NM_001170973.1	1131	952.384	16576	2213.37
NM_001170974.1	1454	1275.38	775.28	77.3043
NM_001171006.1	3549	3370.38	0	0
NM_001171051.1	4101	3922.38	0	0
NM_001171108.1	1209	1030.38	0	0
NM_001171169.1	1520	1341.38	1544.44	146.421
NM_001172378.1	1201	1022.38	263	32.7136
NM_001172379.1	1114	935.384	103	14.0034
NM_001172389.1	1026	847.384	0	0
NM_001172403.1	1330	1151.38	1246.96	137.727
NM_001172404.1	2427	2248.38	1203.91	68.0943
NM_001172405.1	228	78.2959	0.61508	0.99903
NM_001172406.1	908	729.384	17.0422	2.97137
NM_001172718.1	2641	2462.38	30.2672	1.56316
NM_001174139.1	720	541.384	11	2.58389
NM_001174140.1	599	420.384	3	0.907531
NM_001174141.1	1037	858.384	0	0
NM_001174142.1	773	594.384	2	0.427907
NM_001174143.1	884	705.384	5442.38	981.181
NM_001174144.1	534	355.42	22	7.87167
NM_001174145.1	871	692.384	9	1.65303
NM_001177490.1	1091	912.384	672	93.6651
NM_001177903.1	404	226.533	0	0
NM_001178021.1	842	663.384	2759.4	528.976
NM_001178022.1	816	637.384	0	0
NM_001178023.1	1095	916.384	0	0
NM_001178024.1	1194	1015.38	502	62.8723
NM_001178025.1	2265	2086.38	27.4524	1.67329
NM_001178026.1	2037	1858.38	1727.09	118.186
NM_001178027.1	830	651.384	5102	996.069
NM_001178028.1	1029	850.384	6.47419	0.968181
NM_001178047.1	1538	1359.38	0	0
NM_001178048.1	1331	1152.38	1758	194.003
NM_001178067.1	626	447.384	1	0.284254
NM_001178069.1	1627	1448.38	624.236	54.8089
NM_001185079.1	3029	2850.38	4	0.178461
NM_001185086.1	3029	2850.38	4	0.178461
NM_001185105.1	3075	2896.38	0	0
NM_001185144.1	565	386.384	15950	5249.62
NM_001185145.1	1666	1487.38	1.06662e-05	9.11952e-07
NM_001185146.1	1648	1469.38	1322	114.415
NM_001190421.1	2277	2098.38	0	0
NM_001190814.1	460	281.575	1437	649.006
NM_001190920.1	1626	1447.38	0	0
NM_001190921.1	1401	1222.38	0	0
NM_001191048.2	6581	6402.38	6.75571	0.134188
NM_001193290.1	1551	1372.38	5.67008	0.525412
NM_001202460.1	1962	1783.38	0	0
NM_001204249.1	2202	2023.38	9.04223	0.568308
NM_001204751.1	3810	3631.38	0	0
NM_001205062.1	1790	1611.38	24.7451	1.95288
NM_001205223.1	2006	1827.38	0	0
NM_001206466.1	2688	2509.38	11	0.557457
NM_001206467.1	2688	2509.38	11	0.557457
NM_001206969.1	2536	2357.38	1.97588	0.10659
NM_001206970.1	1154	975.384	65.6404	8.55819
NM_001206973.1	2299	2120.38	121.684	7.29801
NM_001214904.1	3024	2845.38	0	0
NM_001220486.1	2644	2465.38	384	19.8076
NM_001220487.1	2747	2568.38	421	20.8453
NM_001242386.1	3284	3105.38	435	17.8139
NM_001242387.1	7402	7223.38	520.892	9.1705
NM_001242431.1	1343	1164.38	147	16.0549
NM_001242432.1	2433	2254.38	17.3743	0.98009
NM_001242433.1	2514	2335.38	617	33.598
NM_001242434.1	1729	1550.38	67.936	5.57245
NM_001242435.1	3041	2862.38	4.14948	0.184354
NM_001242436.1	2828	2649.38	45	2.16
NM_001242437.1	2866	2687.38	3.28044e-06	1.55235e-07
NM_001242440.1	1971	1792.38	271	19.2276
NM_001242441.1	1971	1792.38	271	19.2276
NM_001242456.1	2803	2624.38	22.0386	1.06793
NM_001242457.1	535	356.42	42.2472	15.0738
NM_001242458.1	3602	3423.38	2101	78.0471
NM_001242465.1	1635	1456.38	281.532	24.5832
NM_001242467.1	1154	975.384	532	69.3621
NM_001242468.1	2560	2381.38	55.0794	2.94134
NM_001242469.1	571	392.384	9764.38	3164.61
NM_001242470.1	1756	1577.38	1	0.0806211
NM_001242513.1	1263	1084.38	403	47.2616
NM_001242514.1	1790	1611.38	393	31.0156
NM_001242515.1	3238	3059.38	101.015	4.19893
NM_001242516.1	3351	3172.38	59.9849	2.4046
NM_001242517.1	2333	2154.38	13	0.767373
NM_001242518.1	5170	4991.38	33.955	0.865105
NM_001242519.1	1741	1562.38	1139.43	92.7442
NM_001242520.1	1212	1033.38	674	82.9439
NM_001242522.1	2268	2089.38	419	25.5024
NM_001242523.1	2658	2479.38	89.5113	4.59114
NM_001242526.1	2334	2155.38	72	4.24809
NM_001242527.1	1268	1089.38	49	5.72007
NM_001242542.1	1798	1619.38	112	8.79537
NM_001242544.1	937	758.384	963	161.482
NM_001242554.1	1848	1669.38	16.2076	1.23466
NM_001242555.1	2075	1896.38	50.9648	3.41767
NM_001242556.1	1877	1698.38	0	0
NM_001242557.1	1847	1668.38	58.7623	4.47908
NM_001242574.1	10144	9965.38	506.556	6.46427
NM_001242576.1	2969	2790.38	3247.94	148.023
NM_001242577.1	1283	1104.38	321	36.9633
NM_001242578.1	1330	1151.38	2	0.2209
NM_001242579.1	1701	1522.38	941.073	78.6113
NM_001242656.1	1337	1158.38	12571.4	1380.12
NM_001242657.1	1242	1063.38	289.61	34.6345
NM_001242958.1	1544	1365.38	0	0
NM_001242959.1	1418	1239.38	18	1.84694
NM_001242960.1	1536	1357.38	11	1.03057
NM_001242961.1	1364	1185.38	2	0.214564
NM_001242962.1	1569	1390.38	96	8.78057
NM_001242963.1	1352	1173.38	11	1.19217
NM_001242964.1	1388	1209.38	1	0.105153
NM_001242965.1	1354	1175.38	12.6652	1.37031
NM_001242966.1	1269	1090.38	493	57.4981
NM_001242967.1	1354	1175.38	0	0
NM_001242968.1	1396	1217.38	0	0
NM_001242969.1	1242	1063.38	4	0.478361
NM_001242970.1	1355	1176.38	0	0
NM_001242971.1	1446	1267.38	2	0.200682
NM_001242972.1	1221	1042.38	0	0
NM_001242973.1	1221	1042.38	13	1.58599
NM_001242975.1	1227	1048.38	1.3746	0.166741
NM_001242976.1	1231	1052.38	0	0
NM_001242977.1	1221	1042.38	1	0.122
NM_001242978.1	1239	1060.38	8	0.959429
NM_001242980.1	1227	1048.38	6	0.727808
NM_001242981.1	1224	1045.38	1	0.12165
NM_001242982.1	1230	1051.38	5	0.604776
NM_001242983.1	5482	5303.38	61.6649	1.47867
NM_001242984.1	1194	1015.38	0	0
NM_001242985.1	1293	1114.38	10	1.14117
NM_001242986.1	1226	1047.38	9	1.09275
NM_001242987.1	1176	997.384	180	22.9507
NM_001242988.1	1174	995.384	8	1.02208
NM_001242989.1	1203	1024.38	4	0.496573
NM_001242990.1	1092	913.384	17	2.36691
NM_001242991.1	1092	913.384	0	0
NM_001242993.1	1574	1395.38	6	0.546819
NM_001242994.1	1611	1432.38	0	0
NM_001242997.1	1195	1016.38	30.6224	3.83148
NM_001242998.1	1492	1313.38	7	0.677786
NM_001242999.1	2663	2484.38	15	0.767819
NM_001246251.2	2460	2281.38	0	0
NM_001246667.1	5073	4894.38	0	0
NM_001252019.1	6272	6093.38	520.635	10.8658
NM_001252424.1	1575	1396.38	6.91556	0.629809
NM_001252426.1	1941	1762.38	33.4705	2.41517
NM_001252428.1	1113	934.384	1.00279	0.136481
NM_001252430.1	1077	898.384	4.53979	0.642629
NM_001252432.1	1008	829.384	1	0.153331
NM_001256032.1	3561	3382.38	22.5079	0.84625
NM_001256034.1	7969	7790.38	0	0
NM_001256035.1	4018	3839.38	253.453	8.39503
NM_001256037.1	10767	10588.4	928.599	11.1528
NM_001256038.1	2047	1868.38	298	20.2832
NM_001256039.1	6033	5854.38	21.0911	0.458146
NM_001256040.1	10114	9935.38	409.893	5.24653
NM_001265585.1	1302	1123.38	0	0
NM_001270813.1	928	749.384	312	52.9464
NM_001270814.1	496	317.453	0	0
NM_001270815.1	989	810.384	1387	217.657
NM_001270817.1	773	594.384	14	2.99535
NM_001270818.1	980	801.384	15	2.38033
NM_001270819.1	1615	1436.38	12	1.06242
NM_001270820.1	885	706.384	2	0.36006
NM_001270821.1	1558	1379.38	0	0
NM_001270822.1	1840	1661.38	4	0.30618
NM_001270823.1	804	625.384	3	0.610043
NM_001270824.1	462	283.575	7688	3447.71
NM_001270825.1	865	686.384	1777.35	329.3
NM_001270826.1	1183	1004.38	4	0.506461
NM_001270827.1	1201	1022.38	620	77.1194
NM_001270828.1	976	797.384	326	51.992
NM_001270829.1	1181	1002.38	5	0.63434
NM_001270830.1	1123	944.384	282	37.974
NM_001270831.1	750	571.384	327	72.779
NM_001270832.1	765	586.384	18.4397	3.99907
NM_001270833.1	606	427.384	144.56	43.0147
NM_001276427.1	1431	1252.38	34.9097	3.54482
NM_001277299.1	5618	5439.38	556	12.999
NM_001277300.1	1954	1775.38	1279	91.6145
NM_001277301.1	7263	7084.38	286	5.13393
NM_001278325.1	2201	2022.38	119.835	7.53538
NM_001278326.1	3007	2828.38	188.079	8.45643
NM_001278327.1	2360	2181.38	60.3563	3.51865
NM_001278328.1	1954	1775.38	924.25	66.2038
NM_001278329.1	3778	3599.38	15.1353	0.534749
NM_001278330.1	3672	3493.38	899	32.7265
NM_001278331.1	6994	6815.38	0.0311906	0.000581995
NM_001278332.1	505	326.453	0	0
NM_001278333.1	1754	1575.38	0	0
NM_001278334.1	2023	1844.38	0	0
NM_001278335.1	6666	6487.38	572.877	11.23
NM_001278336.1	2762	2583.38	0	0
NM_001278338.1	2410	2231.38	108.138	6.16297
NM_001278679.1	2847	2668.38	247	11.7716
NM_001278680.1	597	418.384	0	0
NM_001278681.1	3437	3258.38	25.349	0.989339
NM_001278705.1	1379	1200.38	21	2.22477
NM_001278706.1	1900	1721.38	3	0.221631
NM_001278707.1	2937	2758.38	272	12.5401
NM_001289441.1	1284	1105.38	1.1271	0.129669
NM_001305884.1	1870	1691.38	0	0
NM_001314079.1	804	625.384	40.7492	8.28626
NM_001318482.1	1108	929.384	3	0.410499
NM_001319268.1	3782	3603.38	23.7765	0.83912
NM_001319269.1	1239	1060.38	0	0
NM_001327947.1	1647	1468.38	59	5.10974
NM_001327948.1	1386	1207.38	5.01527	0.528245
NM_001327949.1	1341	1162.38	22	2.40691
NM_001327950.1	1122	943.384	0	0
NM_001327951.1	6015	5836.38	31.7772	0.692401
NM_001327952.1	717	538.384	0	0
NM_001327953.1	813	634.384	0	0
NM_001327954.1	3759	3580.38	21.6032	0.767316
NM_001327955.1	1266	1087.38	0	0
NM_001327956.1	1071	892.384	0	0
NM_001327957.1	3925	3746.38	22	0.746787
NM_001327958.1	8386	8207.38	0	0
NM_001327959.1	1104	925.384	0	0
NM_001327960.1	1167	988.384	3	0.385995
NM_001327961.1	1341	1162.38	5	0.547024
NM_001327962.1	891	712.384	0	0
NM_001327963.1	1296	1117.38	0	0
NM_001327964.1	4404	4225.38	0	0
NM_001327965.1	708	529.384	4	0.960894
NM_001327966.1	1530	1351.38	176	16.5623
NM_001327967.1	1253	1074.38	4286	507.316
NM_001331117.1	4739	4560.38	71847	2003.52
NM_001365139.1	2513	2334.38	2	0.108954
NM_001365140.1	1705	1526.38	4.95593	0.412903
NM_001365199.1	1951	1772.38	18	1.29152
NM_001365200.1	1764	1585.38	22.3336	1.79148
NR_003565.1	7091	6912.38	67	1.23263
NR_003566.1	6861	6682.38	9869	187.814
NR_003567.1	17525	17346.4	567	4.15681
NR_024131.1	3359	3180.38	2.33736	0.0934615
NR_031508.1	87	20.1532	0	0
NR_031509.1	83	18.7672	0	0
NR_031510.1	77	16.8562	0	0
NR_031511.1	107	24.991	0	0
NR_031512.1	89	20.6069	1	6.17124
NR_031513.1	92	21.3458	0	0
NR_031514.1	85	19.4119	0	0
NR_031515.1	102	23.427	0	0
NR_031516.1	91	21.1617	2	12.0189
NR_031517.1	84	19.0215	0	0
NR_031518.1	84	19.0215	3	20.0568
NR_031519.1	92	21.3458	59	351.501
NR_031520.1	103	23.6252	1	5.38283
NR_031521.1	92	21.3458	0	0
NR_031522.1	89	20.6069	0	0
NR_031523.1	84	19.0215	0	0
NR_031524.1	90	20.8356	7	42.7247
NR_031525.1	82	18.3363	0	0
NR_031526.1	90	20.8356	2	12.2071
NR_031527.1	87	20.1532	0	0
NR_031528.1	85	19.4119	0	0
NR_031529.1	87	20.1532	49	309.2
NR_031530.1	92	21.3458	0	0
NR_031531.1	85	19.4119	0	0
NR_034280.1	83	18.7672	0	0
NR_034281.1	100	22.8573	15	83.4551
NR_034282.1	100	22.8573	0	0
NR_034283.1	100	22.8573	0	0
NR_034284.1	100	22.8573	1	5.56367
NR_034285.1	100	22.8573	0	0
NR_034286.1	100	22.8573	1	5.56367
NR_034287.1	100	22.8573	6	33.382
NR_034288.1	100	22.8573	1	5.56367
NR_034289.1	100	22.8573	0	0
NR_034290.1	100	22.8573	0	0
NR_034291.1	100	22.8573	0	0
NR_034292.1	100	22.8573	235	1307.46
NR_034293.1	100	22.8573	46	255.929
NR_034294.1	100	22.8573	0	0
NR_034295.1	100	22.8573	0	0
NR_034296.1	100	22.8573	1	5.56367
NR_034297.1	100	22.8573	0	0
NR_034298.1	100	22.8573	5	27.8184
NR_034299.1	100	22.8573	0	0
NR_034300.1	100	22.8573	0	0
NR_034301.1	100	22.8573	4	22.2547
NR_034302.1	100	22.8573	0	0
NR_034303.1	100	22.8573	0	0
NR_034304.1	100	22.8573	2	11.1273
NR_034305.1	100	22.8573	0	0
NR_034306.1	100	22.8573	0	0
NR_034307.1	79	17.5818	4	28.9323
NR_034308.1	91	21.1617	0	0
NR_034309.1	91	21.1617	1	6.00946
NR_034310.1	94	21.6693	3	17.606
NR_034312.1	85	19.4119	0	0
NR_034313.1	91	21.1617	1	6.00946
NR_034314.1	62	12.5917	0	0
NR_034315.1	94	21.6693	4	23.4747
NR_034316.1	89	20.6069	2	12.3425
NR_034317.1	89	20.6069	0	0
NR_039428.1	108	25.2837	4	20.1189
NR_039429.1	138	33.4316	3	11.4117
NR_039430.1	119	27.625	0	0
NR_039431.1	133	32.0408	3	11.9071
NR_039432.1	107	24.991	0	0
NR_039433.1	93	21.4067	0	0
NR_039434.1	88	20.3122	2	12.5216
NR_039435.1	115	27.0171	0	0
NR_039437.1	67	14.1725	0	0
NR_039438.1	101	23.0649	0	0
NR_039439.1	115	27.0171	0	0
NR_039440.1	90	20.8356	0	0
NR_039441.1	126	29.5528	0	0
NR_039442.1	140	34.1727	0	0
