target_id	length	eff_length	est_counts	tpm
NM_001011614.1	688	483.107	0	0
NM_001011615.1	664	459.107	903	122.428
NM_001011616.2	680	475.107	280	36.6838
NM_001011617.1	374	176.768	31792	11194.9
NM_001011618.1	523	318.832	0	0
NM_001011619.1	1559	1353.99	10.6649	0.490288
NM_001011620.1	957	751.987	25546.2	2114.58
NM_001011621.1	3254	3048.99	2.97412	0.060717
NM_001011622.1	1529	1323.99	17	0.799232
NM_001011623.1	3376	3170.99	61.7714	1.21255
NM_001011624.1	4969	4763.99	24.0009	0.313591
NM_001011625.2	1940	1734.99	135.662	4.86708
NM_001011626.2	755	550.107	831.856	94.1259
NM_001011627.1	2520	2314.99	97	2.60814
NM_001011628.2	1386	1180.99	15.0451	0.792973
NM_001011629.1	14440	14235	70.1712	0.306838
NM_001011630.1	630	425.238	21051.7	3081.5
NM_001011631.1	1741	1535.99	1.05169	0.0426196
NM_001011632.2	2009	1803.99	20.6444	0.712324
NM_001011633.1	1533	1327.99	0	0
NM_001011634.2	3754	3548.99	9.22567	0.161808
NM_001011635.1	1447	1241.99	557	27.9155
NM_001011636.1	570	365.318	19199	3271.26
NM_001011637.1	1369	1163.99	11.6731	0.624233
NM_001011638.1	584	379.318	8	1.31279
NM_001011639.2	1806	1600.99	27	1.04974
NM_001011640.1	991	785.987	5404	427.964
NM_001011641.1	970	764.987	388	31.5708
NM_001011643.1	2378	2172.99	0	0
NM_001011644.2	1200	994.987	40.4765	2.53217
NM_001011650.1	2242	2036.99	91	2.78074
NM_001011652.2	969	763.987	190	15.4802
NM_001011653.2	898	692.987	6.66279	0.598465
NM_001011654.2	749	544.107	89.9977	10.2957
NM_001012429.1	672	467.107	108.5	14.4585
NM_001012615.1	1097	891.987	0	0
NM_001012627.1	3153	2947.99	22.4164	0.473313
NM_001012962.1	3606	3400.99	58	1.06153
NM_001012963.1	502	297.954	269	56.1968
NM_001013006.1	2991	2785.99	0	0
NM_001013359.2	1964	1758.99	33.4257	1.18284
NM_001013361.1	4113	3907.99	5	0.0796388
NM_001014429.1	1427	1221.99	97	4.94098
NM_001014430.1	438	235.718	0	0
NM_001014983.1	3250	3044.99	42.209	0.862834
NM_001014991.1	7242	7036.99	23.3338	0.206398
NM_001014992.2	2498	2292.99	143.857	3.90514
NM_001014993.1	1386	1180.99	0	0
NM_001014994.1	1892	1686.99	158.393	5.8443
NM_001024697.1	1793	1587.99	39	1.52871
NM_001032361.1	3585	3379.99	4.36198	0.0803297
NM_001037318.2	2515	2309.99	7.47427	0.201404
NM_001039968.1	1349	1143.99	6.9818	0.379887
NM_001040203.1	644	439.196	69	9.7791
NM_001040204.1	793	588.052	281.111	29.7557
NM_001040205.1	698	493.107	8	1.00985
NM_001040206.1	682	477.107	12	1.56557
NM_001040207.1	1179	973.987	5	0.31954
NM_001040208.1	582	377.318	677	111.683
NM_001040209.1	588	383.28	6	0.974412
NM_001040220.1	483	279.24	83	18.5016
NM_001040221.1	459	255.884	151.409	36.8312
NM_001040223.1	555	350.426	6435	1143.04
NM_001040224.1	399	199.522	179117	55879.6
NM_001040225.1	407	206.924	46.5909	14.0152
NM_001040226.1	432	229.929	52	14.0772
NM_001040227.1	724	519.107	0	0
NM_001040229.1	453	250.062	0	0
NM_001040230.1	13107	12902	1469.01	7.08721
NM_001040231.1	363	167.082	28.4405	10.5953
NM_001040233.1	1647	1441.99	630.33	27.2091
NM_001040234.1	1500	1294.99	45.1654	2.17094
NM_001040235.2	6077	5871.99	0	0
NM_001040236.1	1767	1561.99	225	8.96629
NM_001040237.1	5107	4901.99	26.7144	0.339219
NM_001040255.1	1893	1687.99	0	0
NM_001040256.1	767	562.052	0	0
NM_001040257.1	1554	1348.99	0	0
NM_001040258.1	1250	1044.99	20.5199	1.22228
NM_001040259.1	1743	1537.99	183	7.40638
NM_001040262.2	438	235.718	49	12.9393
NM_001040263.1	1550	1344.99	463	21.4275
NM_001040264.1	1600	1394.99	160	7.13933
NM_001040265.1	1689	1483.99	100.476	4.21444
NM_001040266.2	1599	1393.99	0	0
NM_001040267.1	1895	1689.99	226.343	8.33666
NM_001040269.1	1397	1191.99	5.25628	0.274483
NM_001040270.1	509	304.894	134	27.3567
NM_001040277.1	2150	1944.99	0	0
NM_001040681.1	2499	2293.99	180	4.88415
NM_001042458.1	1737	1531.99	0	0
NM_001042460.1	1794	1588.99	12.4066	0.486006
NM_001077808.1	5328	5122.99	67.913	0.825159
NM_001077809.1	1344	1138.99	418.128	22.8506
NM_001077810.1	354	159.513	120	46.8266
NM_001077811.1	1287	1081.99	0	0
NM_001077812.1	1470	1264.99	0	0
NM_001077813.1	3226	3020.99	15.7998	0.325544
NM_001077814.1	387	188.453	0	0
NM_001077815.1	1855	1649.99	0	0
NM_001077816.1	1530	1324.99	0	0
NM_001077817.1	1194	988.987	13.4575	0.846999
NM_001077818.1	1707	1501.99	584.543	24.2247
NM_001077819.1	378	180.363	198.816	68.6136
NM_001077820.1	351	156.913	20	7.93377
NM_001077821.1	4097	3891.99	0	0
NM_001077822.1	1533	1327.99	0	0
NM_001077823.2	516	311.832	9.77619	1.95145
NM_001077824.1	1842	1636.99	0	0
NM_001077825.1	1158	952.987	0	0
NM_001078661.1	315	127.514	5.74184	2.80285
NM_001079560.1	1607	1401.99	4	0.177592
NM_001079561.1	1701	1495.99	0	0
NM_001080094.2	2123	1917.99	52.4655	1.70269
NM_001080095.1	1590	1384.99	0	0
NM_001080110.1	2703	2497.99	0	0
NM_001080205.1	2713	2507.99	282.914	7.02162
NM_001083630.1	1713	1507.99	0	0
NM_001085344.1	515	310.832	1	0.200255
NM_001085345.1	1491	1285.99	3	0.145209
NM_001085346.1	509	304.894	2	0.40831
NM_001097154.2	1766	1560.99	6075.03	242.246
NM_001098167.1	767	562.052	143.144	15.8527
NM_001098214.1	1863	1657.99	0	0
NM_001098215.2	2635	2429.99	0	0
NM_001098217.1	2187	1981.99	0	0
NM_001098218.1	2148	1942.99	12.0567	0.386249
NM_001098219.1	2139	1933.99	0	0
NM_001098220.1	1806	1600.99	0	0
NM_001098221.1	1763	1557.99	13.9346	0.556722
NM_001098223.1	1436	1230.99	52	2.62941
NM_001098224.2	1333	1127.99	293	16.1686
NM_001098228.1	1286	1080.99	5.91752	0.340743
NM_001098229.1	1284	1078.99	242	13.9607
NM_001098232.1	1146	940.987	166.884	11.0392
NM_001098234.1	462	258.833	35.6026	8.56192
NM_001098717.1	2199	1993.99	27129.2	846.882
NM_001101023.1	3033	2827.99	3497.23	76.9758
NM_001104949.1	3122	2916.99	2.52535	0.0538883
NM_001110712.2	754	549.107	0	0
NM_001110764.1	2606	2400.99	57165	1482
NM_001111255.1	2504	2298.99	0	0
NM_001112670.1	3330	3124.99	4.64085	0.0924395
NM_001112671.1	3001	2795.99	406.367	9.04671
NM_001112672.2	1701	1495.99	338.602	14.0886
NM_001113285.1	2779	2573.99	0	0
NM_001113739.1	1509	1303.99	59.2593	2.82873
NM_001114188.1	1950	1744.99	0	0
NM_001114198.1	730	525.107	15594.6	1848.56
NM_001115078.1	2659	2453.99	2	0.0507301
NM_001123013.2	6157	5951.99	84.1697	0.880241
NM_001126243.2	2949	2743.99	34.0526	0.772459
NM_001126244.1	1674	1468.99	1	0.0423731
NM_001131037.1	1164	958.987	0	0
NM_001131038.1	2722	2516.99	53	1.3107
NM_001134227.1	1704	1498.99	3.08593	0.128143
NM_001134333.1	282	103.557	0	0
NM_001134371.1	591	386.28	591	95.2342
NM_001134668.1	2541	2335.99	787	20.9707
NM_001134669.1	584	379.318	183	30.03
NM_001134722.1	105	23.0203	53.8261	145.543
NM_001134828.1	1495	1289.99	445.377	21.4907
NM_001134934.1	3281	3075.99	66.8489	1.35275
NM_001134935.1	2337	2131.99	0	0
NM_001134936.1	1992	1786.99	0	0
NM_001134940.1	1464	1258.99	0	0
NM_001134942.1	1621	1415.99	726	31.9143
NM_001134943.1	1434	1228.99	0	0
NM_001134947.1	1760	1554.99	0	0
NM_001134948.1	3181	2975.99	27.7326	0.580053
NM_001134949.1	3346	3140.99	141.156	2.79731
NM_001134950.1	2295	2089.99	0	0
NM_001135735.1	1032	826.987	12849	967.116
NM_001135905.1	488	284.127	13990.9	3065.07
NM_001135909.1	320	131.25	12335	5849.88
NM_001136187.1	614	409.28	10144	1542.75
NM_001136206.1	1002	796.987	12894	1007.03
NM_001136207.1	930	724.987	3402	292.087
NM_001136208.1	1008	802.987	3848	298.287
NM_001136209.1	1029	823.987	3823	288.796
NM_001141964.1	2248	2042.99	180.692	5.50532
NM_001142436.1	1295	1089.99	1646.58	94.0304
NM_001142461.1	824	619.052	220	22.1209
NM_001142561.1	1943	1737.99	0	0
NM_001142607.1	642	437.196	97	13.8103
NM_001142609.1	1671	1465.99	0	0
NM_001142637.1	999	793.987	0	0
NM_001142656.2	710	505.107	154.178	18.9997
NM_001142693.1	1386	1180.99	0	0
NM_001143878.1	1377	1171.99	0	0
NM_001143879.1	1428	1222.99	0	0
NM_001143880.1	1470	1264.99	0	0
NM_001143921.1	2102	1896.99	19.0728	0.625831
NM_001144839.2	596	391.28	45.4748	7.23421
NM_001145735.2	1347	1141.99	0	0
NM_001145736.1	2424	2218.99	3.85656	0.108182
NM_001145737.1	2433	2227.99	0	0
NM_001145738.1	2787	2581.99	40.3816	0.973503
NM_001145739.1	2553	2347.99	12.7201	0.337211
NM_001145740.1	3633	3427.99	101	1.83396
NM_001159303.1	1404	1198.99	0	0
NM_001159355.1	2782	2576.99	36.8144	0.889228
NM_001160048.1	2747	2541.99	1295	31.7106
NM_001160050.1	2417	2211.99	7353	206.914
NM_001160052.1	2920	2714.99	4577.4	104.944
NM_001160064.1	2844	2638.99	12286	289.788
NM_001160072.1	2237	2031.99	749	22.944
NM_001160270.1	698	493.107	1546.05	195.159
NM_001160405.2	2980	2774.99	27.6799	0.620885
NM_001161709.2	856	650.987	773	73.912
NM_001161787.1	927	721.987	3458.02	298.13
NM_001161788.1	843	638.052	155.98	15.2167
NM_001161831.1	683	478.107	3931.52	511.851
NM_001162398.1	165	39.1576	1916	3045.7
NM_001162513.1	4073	3867.99	43.4932	0.699913
NM_001162516.1	1758	1552.99	0	0
NM_001163463.1	481	277.324	2923	656.069
NM_001163712.1	1155	949.987	10.3508	0.678207
NM_001163714.1	1566	1360.99	135.337	6.18971
NM_001163715.1	854	648.987	5683	545.066
NM_001163716.1	900	694.987	388.794	34.8217
NM_001163717.1	2152	1946.99	135.941	4.34604
NM_001164008.1	2209	2003.99	309	9.59779
NM_001164809.1	503	298.954	194.063	40.4061
NM_001164810.1	871	665.987	3621.53	338.481
NM_001165904.1	5715	5509.99	12.2717	0.138631
NM_001165905.1	6135	5929.99	51.292	0.538398
NM_001165906.1	3754	3548.99	3360.99	58.9483
NM_001167709.1	732	527.107	36	4.2512
NM_001167720.1	599	394.28	41.4285	6.54037
NM_001167836.1	1455	1249.99	280.982	13.992
NM_001167893.1	1135	929.987	19	1.2717
NM_001168336.1	1053	847.987	508	37.2891
NM_001168425.1	1144	938.987	282	18.6938
NM_001168700.1	993	787.987	0	0
NM_001170972.1	1128	922.987	76	5.12538
NM_001170973.1	1131	925.987	12605	847.317
NM_001170974.1	1454	1248.99	2271.85	113.222
NM_001171006.1	3549	3343.99	1.92326	0.0357998
NM_001171051.1	4101	3895.99	64	1.02252
NM_001171108.1	1209	1003.99	0	0
NM_001171169.1	1520	1314.99	1281.59	60.6645
NM_001172378.1	1201	995.987	21	1.31242
NM_001172379.1	1114	908.987	147	10.0662
NM_001172389.1	1026	820.987	15.2133	1.15344
NM_001172403.1	1330	1124.99	6858.78	379.496
NM_001172404.1	2427	2221.99	247.814	6.94213
NM_001172405.1	228	69.4468	0	0
NM_001172406.1	908	702.987	97.2218	8.60843
NM_001172718.1	2641	2435.99	66.4147	1.69706
NM_001174139.1	720	515.107	1	0.12084
NM_001174140.1	599	394.28	5	0.789356
NM_001174141.1	1037	831.987	0	0
NM_001174142.1	773	568.052	10	1.09577
NM_001174143.1	884	678.987	13931.8	1277.18
NM_001174144.1	534	329.734	3	0.566325
NM_001174145.1	871	665.987	0	0
NM_001177490.1	1091	885.987	2406	169.035
NM_001177903.1	404	204.091	4.74993	1.44868
NM_001178021.1	842	637.052	6992.92	683.269
NM_001178022.1	816	611.052	0	0
NM_001178023.1	1095	889.987	0	0
NM_001178024.1	1194	988.987	1011	63.6309
NM_001178025.1	2265	2059.99	0	0
NM_001178026.1	2037	1831.99	1854.5	63.0103
NM_001178027.1	830	625.052	12784	1273.09
NM_001178028.1	1029	823.987	19.0119	1.43619
NM_001178047.1	1538	1332.99	279.755	13.0635
NM_001178048.1	1331	1125.99	5314	293.762
NM_001178067.1	626	421.238	358	52.9009
NM_001178069.1	1627	1421.99	1021.37	44.7088
NM_001185079.1	3029	2823.99	156.5	3.44953
NM_001185086.1	3029	2823.99	156.5	3.44953
NM_001185105.1	3075	2869.99	0	0
NM_001185144.1	565	360.391	28665	4950.92
NM_001185145.1	1666	1460.99	502.321	21.4014
NM_001185146.1	1648	1442.99	1407.68	60.7224
NM_001190421.1	2277	2071.99	0	0
NM_001190814.1	460	256.858	3146	762.382
NM_001190920.1	1626	1420.99	0	0
NM_001190921.1	1401	1195.99	33.1529	1.72545
NM_001191048.2	6581	6375.99	14.928	0.145734
NM_001193290.1	1551	1345.99	0	0
NM_001202460.1	1962	1756.99	0	0
NM_001204249.1	2202	1996.99	1.06409	0.0331673
NM_001204751.1	3810	3604.99	12.2108	0.210838
NM_001205062.1	1790	1584.99	18.2553	0.716919
NM_001205223.1	2006	1800.99	204.89	7.08138
NM_001206466.1	2688	2482.99	316	7.92174
NM_001206467.1	2688	2482.99	316	7.92174
NM_001206969.1	2536	2330.99	93.8846	2.50705
NM_001206970.1	1154	948.987	275.469	18.0684
NM_001206973.1	2299	2093.99	56.0188	1.6652
NM_001214904.1	3024	2818.99	27.9713	0.617629
NM_001220486.1	2644	2438.99	603	15.3892
NM_001220487.1	2747	2541.99	332	8.12966
NM_001242386.1	3284	3078.99	136	2.74941
NM_001242387.1	7402	7196.99	485.445	4.19853
NM_001242431.1	1343	1137.99	277	15.1513
NM_001242432.1	2433	2227.99	0	0
NM_001242433.1	2514	2308.99	110	2.96537
NM_001242434.1	1729	1523.99	608.955	24.8721
NM_001242435.1	3041	2835.99	119.652	2.62617
NM_001242436.1	2828	2622.99	591.356	14.0333
NM_001242437.1	2866	2660.99	43.5245	1.01812
NM_001242440.1	1971	1765.99	113.5	4.00052
NM_001242441.1	1971	1765.99	113.5	4.00052
NM_001242456.1	2803	2597.99	32.6421	0.782075
NM_001242457.1	535	330.734	1351.07	254.277
NM_001242458.1	3602	3396.99	468	8.57551
NM_001242465.1	1635	1429.99	136.241	5.93039
NM_001242467.1	1154	948.987	1751	114.851
NM_001242468.1	2560	2354.99	0	0
NM_001242469.1	571	366.318	16823.8	2858.73
NM_001242470.1	1756	1550.99	47.6	1.91032
NM_001242513.1	1263	1057.99	492	28.9463
NM_001242514.1	1790	1584.99	3702	145.385
NM_001242515.1	3238	3032.99	468.502	9.61499
NM_001242516.1	3351	3145.99	377.268	7.4645
NM_001242517.1	2333	2127.99	158.081	4.62401
NM_001242518.1	5170	4964.99	288.179	3.61287
NM_001242519.1	1741	1535.99	2525	102.325
NM_001242520.1	1212	1006.99	1659	102.549
NM_001242522.1	2268	2062.99	911	27.4872
NM_001242523.1	2658	2452.99	6.3004	0.159875
NM_001242526.1	2334	2128.99	813	23.7698
NM_001242527.1	1268	1062.99	2013	117.876
NM_001242542.1	1798	1592.99	1971	77.0162
NM_001242544.1	937	731.987	4329	368.122
NM_001242554.1	1848	1642.99	247.556	9.37879
NM_001242555.1	2075	1869.99	9.80636	0.32642
NM_001242556.1	1877	1671.99	47.0982	1.75339
NM_001242557.1	1847	1641.99	0	0
NM_001242574.1	10144	9938.99	267.919	1.67791
NM_001242576.1	2969	2763.99	49.7612	1.12063
NM_001242577.1	1283	1077.99	491	28.3515
NM_001242578.1	1330	1124.99	22.9042	1.26729
NM_001242579.1	1701	1495.99	5956.11	247.823
NM_001242656.1	1337	1131.99	21499.9	1182.23
NM_001242657.1	1242	1036.99	1198.13	71.9182
NM_001242958.1	1544	1338.99	6	0.278922
NM_001242959.1	1418	1212.99	164	8.4158
NM_001242960.1	1536	1330.99	71	3.32041
NM_001242961.1	1364	1158.99	17	0.913015
NM_001242962.1	1569	1363.99	100.976	4.60804
NM_001242963.1	1352	1146.99	1.02383	0.0555618
NM_001242964.1	1388	1182.99	3	0.157852
NM_001242965.1	1354	1148.99	5.11336	0.277012
NM_001242966.1	1269	1063.99	181	10.5889
NM_001242967.1	1354	1148.99	0	0
NM_001242968.1	1396	1190.99	12	0.627165
NM_001242969.1	1242	1036.99	0	0
NM_001242970.1	1355	1149.99	5.65732	0.306215
NM_001242971.1	1446	1240.99	3	0.150474
NM_001242972.1	1221	1015.99	0	0
NM_001242973.1	1221	1015.99	0	0
NM_001242975.1	1227	1021.99	0	0
NM_001242976.1	1231	1025.99	1	0.0606689
NM_001242977.1	1221	1015.99	0	0
NM_001242978.1	1239	1033.99	1	0.0601995
NM_001242980.1	1227	1021.99	0	0
NM_001242981.1	1224	1018.99	0	0
NM_001242982.1	1230	1024.99	0	0
NM_001242983.1	5482	5276.99	0	0
NM_001242984.1	1194	988.987	4.64212	0.292169
NM_001242985.1	1293	1087.99	87	4.97741
NM_001242986.1	1226	1020.99	0	0
NM_001242987.1	1176	970.987	188	12.0518
NM_001242988.1	1174	968.987	16.6757	1.07121
NM_001242989.1	1203	997.987	47	2.93144
NM_001242990.1	1092	886.987	45.5446	3.19615
NM_001242991.1	1092	886.987	7	0.491234
NM_001242993.1	1574	1368.99	113	5.13791
NM_001242994.1	1611	1405.99	14.2911	0.632692
NM_001242997.1	1195	989.987	79.2958	4.98573
NM_001242998.1	1492	1286.99	10	0.483653
NM_001242999.1	2663	2457.99	270	6.83742
NM_001246251.2	2460	2254.99	5	0.138017
NM_001246667.1	5073	4867.99	0	0
NM_001252019.1	6272	6066.99	583.426	5.98578
NM_001252424.1	1575	1369.99	0	0
NM_001252426.1	1941	1735.99	15.0273	0.538817
NM_001252428.1	1113	907.987	0	0
NM_001252430.1	1077	871.987	159	11.35
NM_001252432.1	1008	802.987	10.2615	0.795443
NM_001256032.1	3561	3355.99	6.00828	0.111439
NM_001256034.1	7969	7763.99	15.5924	0.125008
NM_001256035.1	4018	3812.99	87.7623	1.43268
NM_001256037.1	10767	10562	983.567	5.79651
NM_001256038.1	2047	1841.99	297	10.0364
NM_001256039.1	6033	5827.99	0	0
NM_001256040.1	10114	9908.99	603.288	3.78968
NM_001265585.1	1302	1096.99	0	0
NM_001270813.1	928	722.987	33	2.84113
NM_001270814.1	496	291.983	4	0.852727
NM_001270815.1	989	783.987	402	31.9172
NM_001270817.1	773	568.052	24	2.62985
NM_001270818.1	980	774.987	12	0.963817
NM_001270819.1	1615	1409.99	9	0.397315
NM_001270820.1	885	679.987	176	16.1109
NM_001270821.1	1558	1352.99	1	0.046006
NM_001270822.1	1840	1634.99	5	0.190355
NM_001270823.1	804	599.052	2	0.207813
NM_001270824.1	462	258.833	155	37.2753
NM_001270825.1	865	659.987	44.3928	4.18682
NM_001270826.1	1183	977.987	3	0.19094
NM_001270827.1	1201	995.987	47	2.93732
NM_001270828.1	976	770.987	234	18.8919
NM_001270829.1	1181	975.987	9	0.573992
NM_001270830.1	1123	917.987	26	1.76297
NM_001270831.1	750	545.107	526	60.0637
NM_001270832.1	765	560.052	31.7467	3.5284
NM_001270833.1	606	401.28	39.2533	6.08886
NM_001276427.1	1431	1225.99	21.833	1.1085
NM_001277299.1	5618	5412.99	639	7.34804
NM_001277300.1	1954	1748.99	846	30.1087
NM_001277301.1	7263	7057.99	145	1.27878
NM_001278325.1	2201	1995.99	131.685	4.10664
NM_001278326.1	3007	2801.99	64.2222	1.42668
NM_001278327.1	2360	2154.99	101.015	2.91776
NM_001278328.1	1954	1748.99	567.961	20.2134
NM_001278329.1	3778	3572.99	228.948	3.98854
NM_001278330.1	3672	3466.99	464	8.33055
NM_001278331.1	6994	6788.99	0	0
NM_001278332.1	505	300.894	291	60.1988
NM_001278333.1	1754	1548.99	77.6341	3.1197
NM_001278334.1	2023	1817.99	1	0.0342387
NM_001278335.1	6666	6460.99	112.764	1.08637
NM_001278336.1	2762	2556.99	0	0
NM_001278338.1	2410	2204.99	377	10.6425
NM_001278679.1	2847	2641.99	687	16.1858
NM_001278680.1	597	392.28	54.3234	8.61983
NM_001278681.1	3437	3231.99	27.0723	0.521391
NM_001278705.1	1379	1173.99	259	13.7323
NM_001278706.1	1900	1694.99	55	2.01978
NM_001278707.1	2937	2731.99	476	10.8452
NM_001289441.1	1284	1078.99	5.53145	0.319103
NM_001305884.1	1870	1664.99	5.62379	0.210245
NM_001314079.1	804	599.052	0	0
NM_001318482.1	1108	902.987	22	1.51652
NM_001319268.1	3782	3576.99	18.4059	0.320293
NM_001319269.1	1239	1033.99	213	12.8225
NM_001327947.1	1647	1441.99	790	34.1015
NM_001327948.1	1386	1180.99	0	0
NM_001327949.1	1341	1135.99	2	0.109588
NM_001327950.1	1122	916.987	4.61628	0.313355
NM_001327951.1	6015	5809.99	7.85255	0.0841285
NM_001327952.1	717	512.107	0	0
NM_001327953.1	813	608.052	12.4183	1.27124
NM_001327954.1	3759	3553.99	10.3908	0.181988
NM_001327955.1	1266	1060.99	0	0
NM_001327956.1	1071	865.987	0	0
NM_001327957.1	3925	3719.99	15.7559	0.263639
NM_001327958.1	8386	8180.99	1.08431	0.00825002
NM_001327959.1	1104	898.987	0	0
NM_001327960.1	1167	961.987	0	0
NM_001327961.1	1341	1135.99	2	0.109588
NM_001327962.1	891	685.987	0	0
NM_001327963.1	1296	1090.99	0	0
NM_001327964.1	4404	4198.99	0	0
NM_001327965.1	708	503.107	4	0.494889
NM_001327966.1	1530	1324.99	477	22.4086
NM_001327967.1	1253	1047.99	3346	198.737
NM_001331117.1	4739	4533.99	59690	819.463
NM_001365139.1	2513	2307.99	21	0.566362
NM_001365140.1	1705	1499.99	41.4274	1.71913
NM_001365199.1	1951	1745.99	127	4.52763
NM_001365200.1	1764	1558.99	80.6876	3.2216
NR_003565.1	7091	6885.99	272.969	2.46749
NR_003566.1	6861	6655.99	20093	187.906
NR_003567.1	17525	17320	767	2.75649
NR_024131.1	3359	3153.99	4.11378	0.0811874
NR_031508.1	87	19.8512	0	0
NR_031509.1	83	19.1541	3	9.74917
NR_031510.1	77	17.1975	0	0
NR_031511.1	107	23.4181	3	7.97401
NR_031512.1	89	20.3964	0	0
NR_031513.1	92	20.5221	7	21.2316
NR_031514.1	85	19.4461	16	51.2148
NR_031515.1	102	22.5682	13	35.8554
NR_031516.1	91	20.3788	36	109.96
NR_031517.1	84	19.3135	0	0
NR_031518.1	84	19.3135	36	116.025
NR_031519.1	92	20.5221	51	154.688
NR_031520.1	103	22.7445	0	0
NR_031521.1	92	20.5221	0	0
NR_031522.1	89	20.3964	0	0
NR_031523.1	84	19.3135	1	3.2229
NR_031524.1	90	20.1707	18	55.5469
NR_031525.1	82	18.8333	0	0
NR_031526.1	90	20.1707	0	0
NR_031527.1	87	19.8512	20	62.7119
NR_031528.1	85	19.4461	3	9.60277
NR_031529.1	87	19.8512	54	169.322
NR_031530.1	92	20.5221	0	0
NR_031531.1	85	19.4461	0	0
NR_034280.1	83	19.1541	0	0
NR_034281.1	100	22.257	36	100.68
NR_034282.1	100	22.257	0	0
NR_034283.1	100	22.257	34	95.087
NR_034284.1	100	22.257	0	0
NR_034285.1	100	22.257	0	0
NR_034286.1	100	22.257	0	0
NR_034287.1	100	22.257	0	0
NR_034288.1	100	22.257	18	50.3402
NR_034289.1	100	22.257	0	0
NR_034290.1	100	22.257	17	47.5435
NR_034291.1	100	22.257	0	0
NR_034292.1	100	22.257	16	44.7468
NR_034293.1	100	22.257	16	44.7468
NR_034294.1	100	22.257	0	0
NR_034295.1	100	22.257	0	0
NR_034296.1	100	22.257	7	19.5767
NR_034297.1	100	22.257	0	0
NR_034298.1	100	22.257	0	0
NR_034299.1	100	22.257	0	0
NR_034300.1	100	22.257	28	78.3069
NR_034301.1	100	22.257	0	0
NR_034302.1	100	22.257	0	0
NR_034303.1	100	22.257	0	0
NR_034304.1	100	22.257	0	0
NR_034305.1	100	22.257	0	0
NR_034306.1	100	22.257	40	111.867
NR_034307.1	79	18.0462	2	6.89848
NR_034308.1	91	20.3788	0	0
NR_034309.1	91	20.3788	1	3.05443
NR_034310.1	94	20.9243	1	2.97479
NR_034312.1	85	19.4461	8	25.6074
NR_034313.1	91	20.3788	4	12.2177
NR_034314.1	62	11.7097	0	0
NR_034315.1	94	20.9243	0	0
NR_034316.1	89	20.3964	0	0
NR_034317.1	89	20.3964	0	0
NR_039428.1	108	23.648	72	189.516
NR_039429.1	138	30.5228	0	0
NR_039430.1	119	26.0615	0	0
NR_039431.1	133	29.5813	0	0
NR_039432.1	107	23.4181	0	0
NR_039433.1	93	20.863	0	0
NR_039434.1	88	20.0635	0	0
NR_039435.1	115	24.9081	0	0
NR_039437.1	67	13.8153	5	22.5278
NR_039438.1	101	22.3821	12	33.3725
NR_039439.1	115	24.9081	1	2.499
NR_039440.1	90	20.1707	0	0
