,Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,description
26,LOC100577788,59.37748248,6.086620733,1.711496713,3.556314592,0.000376094,0.028676457,uncharacterized LOC100577788
36,LOC102654652,241.7048296,6.186719808,1.871164564,3.306347249,0.000945209,0.049439754,"uncharacterized LOC102654652, transcript variant X2"
44,LOC102656308,70.96808502,6.239446191,1.626198737,3.836828825,0.000124633,0.014465769,"uncharacterized LOC102656308, transcript variant X1"
174,LOC725044,77.37582292,6.252190545,1.675703146,3.731084804,0.000190657,0.019150032,"TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L, transcript variant X2"
110,LOC412316,83.78488965,6.558250521,1.442307853,4.547053187,5.44E-06,0.001949126,sodium/potassium/calcium exchanger 3
46,LOC102656552,72.92490599,6.615781047,1.812885174,3.64931058,0.000262945,0.023621188,"hypertrehalosaemic prohormone, transcript variant X1"
158,LOC552763,39.35743801,6.81485307,2.011059481,3.388687971,0.000702279,0.041920022,cell division control protein 6 homolog
87,LOC409378,79.15798662,6.964003995,1.628942845,4.275167798,1.91E-05,0.004355,uncharacterized LOC409378
32,LOC102654510,170.3788112,7.013106245,1.544382999,4.541040824,5.60E-06,0.001949126,"blown fuse, transcript variant X2"
33,LOC102654517,91.77069919,7.166363502,1.54964511,4.62451916,3.75E-06,0.001452645,uncharacterized LOC102654517
111,LOC412320,96.08372963,7.596676188,1.75730797,4.322905443,1.54E-05,0.003655809,"solute carrier family 35 member F6, transcript variant X1"
50,LOC107963975,82.28268479,7.674485836,2.281822817,3.363313654,0.000770128,0.044329832,uncharacterized LOC107963975
28,LOC100578243,943.3961161,8.048850626,1.036021693,7.768998159,7.91E-15,1.18E-11,proteasome subunit alpha type-6
172,LOC724953,51.53184497,8.183858028,1.849525714,4.424841442,9.65E-06,0.002724801,"U6 snRNA phosphodiesterase, transcript variant X1"
38,LOC102655111,20.64729025,8.359388598,2.359952209,3.542185543,0.000396826,0.02919188,transmembrane protein 60
191,LOC726419,45.82016184,8.50812355,2.247347332,3.785851625,0.000153183,0.016972409,"beta-1,3-galactosyltransferase"
178,LOC725175,51.39434065,9.097003065,2.197530832,4.139647524,3.48E-05,0.005956615,uncharacterized LOC725175
45,LOC102656485,69.06801609,9.487293804,2.037446901,4.656461868,3.22E-06,0.001344149,oxidoreductase-like domain-containing protein 1
2,GeneID_104794336,8.412974609,19.08934132,3.279845292,5.820195655,5.88E-09,5.12E-06,microRNA 6040
