,Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,description
37,LOC100577308,309.44916,-5.921503446,1.899538515,-3.117337922,0.001824923,0.034957933,"dystrotelin, transcript variant X2"
179,LOC409440,535.4240475,-5.850608821,1.305585157,-4.481215791,7.42E-06,0.000925124,"armadillo-like helical domain-containing protein 3, transcript variant X1"
395,LOC552066,834.1114692,-5.829150302,0.994787752,-5.85969247,4.64E-09,4.10E-06,"FAD-dependent oxidoreductase domain-containing protein 1, transcript variant X2"
147,LOC408678,142.2219955,-5.791912508,1.083856701,-5.34379914,9.10E-08,4.24E-05,"OTU domain-containing protein 7B, transcript variant X4"
404,LOC552301,2233.891607,-5.78137042,1.103100201,-5.241020185,1.60E-07,5.23E-05,chymotrypsin-1
217,LOC410492,209.8460894,-5.731988582,1.362748832,-4.206195924,2.60E-05,0.002321606,cytochrome P450 9e2
69,LOC102653963,80.11113869,-5.710726798,1.808735108,-3.157304114,0.001592352,0.032247857,uncharacterized LOC102653963
46,LOC100577681,168.1221779,-5.688187491,1.438443795,-3.954403719,7.67E-05,0.004650842,protein asteroid
31,LOC100577113,79.36666582,-5.662655269,1.681021244,-3.368580432,0.000755563,0.020766263,"uncharacterized LOC100577113, transcript variant X4"
202,LOC409936,117.7957362,-5.656646587,1.360926991,-4.156465869,3.23E-05,0.002634645,"zinc finger and BTB domain-containing protein 34, transcript variant X2"
186,LOC409619,204.4187508,-5.654797157,1.327490147,-4.259765823,2.05E-05,0.001968559,"putative aminopeptidase-2, transcript variant X2"
487,LOC725286,398.8392726,-5.648579926,1.289312936,-4.381077524,1.18E-05,0.001306413,"transcription factor TFIIIB component B'' homolog, transcript variant X2"
231,LOC410833,176.8164826,-5.632194283,1.587984795,-3.546755802,0.000390006,0.013535499,adenosine deaminase-like protein
409,LOC552407,159.2389027,-5.620571674,1.385743633,-4.055996752,4.99E-05,0.003504735,UNC93-like protein MFSD11
471,LOC724899,82.45926057,-5.598868958,1.511480826,-3.704227577,0.000212036,0.009289689,lysozyme
368,LOC551572,63.20687624,-5.585650263,1.669917407,-3.344866183,0.000823223,0.021690877,"uncharacterized LOC551572, transcript variant X1"
396,LOC552072,142.701068,-5.564524569,1.436655034,-3.873250318,0.000107393,0.005820501,exosome complex component CSL4
47,LOC100577742,61.50087166,-5.557897852,1.660628192,-3.346864686,0.000817311,0.021690877,uncharacterized LOC100577742
565,LOC727622,279.3523657,-5.512370191,1.594505892,-3.457102428,0.000546017,0.016837118,"probable aspartate aminotransferase, cytoplasmic"
518,LOC726215,270.6120151,-5.498327654,1.243156913,-4.422875017,9.74E-06,0.001164805,uncharacterized LOC726215
323,LOC413332,582.3709392,-5.494755085,0.892748014,-6.154877974,7.51E-10,1.11E-06,"spectrin beta chain, non-erythrocytic 5, transcript variant X2"
27,LOC100576990,251.0177144,-5.472963618,1.312190085,-4.170861889,3.03E-05,0.002526871,condensin complex subunit 2
346,LOC550987,180.9538743,-5.472328582,1.566240613,-3.493925861,0.000475973,0.015486627,soluble calcium-activated nucleotidase 1
338,LOC413679,349.5648342,-5.420080483,1.164157338,-4.655797207,3.23E-06,0.000499911,cuticular protein analogous to peritrophins 3-E
287,LOC412362,124.6436235,-5.399696722,1.448999994,-3.726498789,0.000194158,0.008826375,"glucose 1,6-bisphosphate synthase, transcript variant X1"
495,LOC725420,71.63877411,-5.36200399,1.641662086,-3.266204437,0.001089995,0.026071508,"sodium-dependent nutrient amino acid transporter 1, transcript variant X2"
174,LOC409370,132.3878789,-5.253096709,1.494416967,-3.51514793,0.000439509,0.014733543,brefeldin A-inhibited guanine nucleotide-exchange protein 1
36,LOC100577295,112.5119039,-5.219653092,1.274397835,-4.095779942,4.21E-05,0.003182592,zinc finger protein 184
6,GeneID_412202,77.69960373,-5.186889127,1.297586018,-3.997337405,6.41E-05,0.004148698,cuticular protein 28
15,LOC100576125,114.6272976,-5.151733779,1.557422354,-3.307859146,0.000940121,0.02363656,"nucleoporin NDC1, transcript variant X2"
334,LOC413620,70.61447582,-5.092560813,1.446139619,-3.52148627,0.000429135,0.01466534,"uncharacterized LOC413620, transcript variant X1"
397,LOC552073,64.92479551,-5.087755218,1.458305147,-3.488813866,0.000485169,0.0156706,arylsulfatase B
145,LOC408643,227.7615925,-5.063285637,0.962341139,-5.261424906,1.43E-07,5.06E-05,"uncharacterized LOC408643, transcript variant X1"
529,LOC726358,305.8158573,-5.050040016,1.254737207,-4.024779044,5.70E-05,0.003823524,"huntingtin, transcript variant X1"
496,LOC725426,540.7823902,-5.043336025,0.86314958,-5.842945579,5.13E-09,4.13E-06,"uncharacterized LOC725426, transcript variant X2"
510,LOC725642,450.0456143,-5.021653167,1.04052103,-4.826094832,1.39E-06,0.000280055,probable ATP-dependent RNA helicase DDX10
447,LOC724312,386.015702,-4.974742653,1.31921838,-3.770977366,0.000162609,0.007778883,vanin-like protein 1
457,LOC724666,62.35460263,-4.974270178,1.525081,-3.261643267,0.001107684,0.02635217,"2-aminoethanethiol dioxygenase, transcript variant X1"
375,LOC551722,129.3215415,-4.969580143,0.942603819,-5.272183332,1.35E-07,4.97E-05,"diacylglycerol kinase epsilon, transcript variant X2"
343,LOC413987,505.4755053,-4.957212721,1.137101275,-4.359517335,1.30E-05,0.001389873,"polypeptide N-acetylgalactosaminyltransferase 5, transcript variant X3"
424,LOC552640,60.66994788,-4.954333203,1.608397798,-3.080290963,0.002067985,0.038110237,ammonium transporter 1-like
93,LOC107964138,60.98386857,-4.953641333,1.618263262,-3.06108496,0.002205365,0.039589211,"uncharacterized LOC107964138, transcript variant X3"
84,LOC102656392,34.01282159,-4.945532435,1.53837869,-3.214769202,0.001305494,0.028387286,uncharacterized LOC102656392
123,LOC113219265,1544.259277,-4.918620763,1.057155272,-4.652694732,3.28E-06,0.000499911,trypsin-1-like
83,LOC102656134,240.1803032,-4.917115167,1.341543615,-3.665266721,0.000247081,0.010331991,"transcriptional adapter 2B, transcript variant X2"
1,GeneID_100576395,204.8476282,-4.912790351,1.403756453,-3.499745515,0.000465703,0.015323781,kruppel homolog 1
214,LOC410332,155.625675,-4.898051901,1.233217783,-3.971765545,7.13E-05,0.004462578,"breast cancer anti-estrogen resistance protein 3, transcript variant X2"
469,LOC724847,126.1704544,-4.890641756,1.655326945,-2.954486888,0.003131895,0.049677613,"uncharacterized LOC724847, transcript variant X1"
465,LOC724809,175.8357239,-4.884566219,1.397907247,-3.494199081,0.000475486,0.015486627,"WD repeat-containing protein 46, transcript variant X2"
259,LOC411731,41.15795436,-4.867083876,1.363581588,-3.569338217,0.000357884,0.01307115,"endoplasmic reticulum metallopeptidase 1, transcript variant X1"
519,LOC726244,112.209886,-4.843465561,1.348595439,-3.591488909,0.000328794,0.012382249,snRNA-activating protein complex subunit 3
257,LOC411622,218.8074743,-4.841332364,1.357163561,-3.567243112,0.000360757,0.013084825,uncharacterized LOC411622
198,LOC409905,156.9632104,-4.812677127,1.50727287,-3.192970047,0.001408176,0.02960179,2-acylglycerol O-acyltransferase 1
10,GeneID_724079,350.0195376,-4.802834588,1.525775877,-3.14779822,0.001645052,0.032789415,signal sequence receptor beta
13,GeneID_725300,656.9467106,-4.797127988,1.491308903,-3.216723227,0.001296636,0.028264114,cuticular protein 13
252,LOC411540,75.50241335,-4.794012766,1.235961756,-3.87877112,0.000104985,0.005735318,small G protein signaling modulator 3 homolog
61,LOC100578696,31.69701544,-4.784622435,1.37044547,-3.491289905,0.000480694,0.015582949,"uncharacterized LOC100578696, transcript variant X2"
499,LOC725505,58.65712329,-4.782570624,1.568264327,-3.049594728,0.002291504,0.040757377,tetraspanin-33
463,LOC724763,54.15086795,-4.779223364,1.56418135,-3.05541513,0.002247492,0.040182433,odorant receptor 9a
102,LOC107965043,281.2627469,-4.739095523,1.491872453,-3.176609043,0.001490078,0.030699717,uncharacterized LOC107965043
524,LOC726310,300.4546162,-4.738307157,1.379387491,-3.435080561,0.000592378,0.017831778,GPI ethanolamine phosphate transferase 1
9,GeneID_678510,72.68562904,-4.733644656,1.519591149,-3.115077802,0.001838964,0.034999637,GB15078 protein
168,LOC409217,50.11345848,-4.71401635,1.27443343,-3.698911406,0.000216526,0.009439687,"guanine nucleotide exchange factor DBS, transcript variant X4"
384,LOC551904,130.9348958,-4.713620311,1.067718843,-4.414664347,1.01E-05,0.001178061,"glycerol-3-phosphate dehydrogenase, mitochondrial, transcript variant X2"
233,LOC410867,302.3564206,-4.694715897,1.214053304,-3.866976748,0.000110193,0.005874744,uncharacterized LOC410867
402,LOC552190,71.99617457,-4.669538029,1.437278431,-3.248875046,0.001158624,0.026983734,"prisilkin-39, transcript variant X2"
430,LOC552744,207.6819847,-4.658786746,0.941206178,-4.94980468,7.43E-07,0.000173013,"ATP-binding cassette sub-family B member 10, mitochondrial"
504,LOC725584,159.7121263,-4.652161921,1.526238968,-3.048121571,0.002302767,0.040757377,TBC1 domain family member 7
313,LOC413001,150.3707688,-4.649102758,1.265231903,-3.674506425,0.00023831,0.010043049,"extended synaptotagmin-like protein 2, transcript variant X2"
240,LOC411121,457.2059692,-4.642631642,1.550595778,-2.994095371,0.002752599,0.045790414,WD repeat-containing protein 48
356,LOC551264,198.9367292,-4.632674174,1.2225503,-3.789352613,0.00015104,0.007426153,"upstream stimulatory factor 1, transcript variant X2"
25,LOC100576876,558.4122614,-4.628702163,0.882582854,-5.244495901,1.57E-07,5.23E-05,"uncharacterized LOC100576876, transcript variant X1"
112,LOC113218671,166.9692063,-4.624908974,1.551414774,-2.981091228,0.002872232,0.047160027,uncharacterized LOC113218671
219,LOC410507,291.6571866,-4.596274838,1.305262578,-3.521341157,0.00042937,0.01466534,"sodium-independent sulfate anion transporter, transcript variant X1"
378,LOC551779,315.817196,-4.583929727,0.966648126,-4.742087224,2.12E-06,0.000367062,histone H2A.V
348,LOC551021,136.2766041,-4.579506352,1.339922893,-3.41773872,0.000631437,0.018846755,"low-density lipoprotein receptor-related protein 6, transcript variant X3"
500,LOC725512,242.9763422,-4.57225366,1.487945491,-3.072863682,0.002120153,0.038604896,RISC-loading complex subunit TARBP2
139,LOC408500,167.8230089,-4.561003066,1.342925211,-3.396319488,0.000682986,0.019817787,"endothelin-converting enzyme homolog, transcript variant X3"
235,LOC410953,355.0514911,-4.556431631,0.981683249,-4.641447873,3.46E-06,0.000518964,"MLX-interacting protein, transcript variant X4"
563,LOC727522,9241.406163,-4.548611024,1.292576901,-3.51902546,0.000433135,0.01466534,uncharacterized LOC727522
268,LOC411904,64.24292,-4.540314576,1.318511107,-3.443516366,0.000574202,0.017457087,protein smoothened
166,LOC409183,141.9649269,-4.537248421,1.52067523,-2.983706403,0.002847799,0.04702056,"sialin, transcript variant X2"
116,LOC113218937,93.55298115,-4.520865658,1.442739789,-3.133528091,0.001727184,0.033866737,uncharacterized LOC113218937
546,LOC726745,232.3321164,-4.469581158,1.377004598,-3.245872356,0.001170913,0.027198379,histone RNA hairpin-binding protein
52,LOC100578156,57.48083928,-4.429381496,1.494032045,-2.964716527,0.00302962,0.048749333,"uncharacterized LOC100578156, transcript variant X2"
440,LOC552843,356.4822908,-4.424845483,1.061286885,-4.169320798,3.06E-05,0.002526871,uncharacterized LOC552843
273,LOC412104,321.2215868,-4.410755953,1.382081653,-3.191385938,0.00141592,0.029694058,"trafficking protein particle complex subunit 8, transcript variant X1"
254,LOC411582,129.1003368,-4.4017377,1.218459864,-3.612542217,0.00030321,0.011769325,"tyrosine-protein kinase Fer, transcript variant X3"
476,LOC725057,108.1251851,-4.389091107,1.284378621,-3.417287577,0.000632484,0.018846755,coatomer subunit beta
526,LOC726332,61.35736453,-4.368117242,1.404752279,-3.109528498,0.001873862,0.035435212,"CREB-binding protein, transcript variant X2"
308,LOC412846,135.6572294,-4.355116654,1.132723078,-3.844820272,0.000120641,0.006243692,NAD-dependent protein deacetylase Sirt6
321,LOC413318,292.8103659,-4.341228986,1.065972801,-4.072551367,4.65E-05,0.003318817,"metastasis-associated protein MTA3, transcript variant X3"
528,LOC726352,1654.81238,-4.319074038,0.827507783,-5.219375728,1.80E-07,5.67E-05,transmembrane protease serine 11B-like protein
301,LOC412679,61.70139188,-4.297538799,1.214665506,-3.538043008,0.000403104,0.013935445,"rap1 GTPase-GDP dissociation stimulator 1-B, transcript variant X2"
557,LOC727028,396.3978791,-4.282268471,1.299035971,-3.296497223,0.000978986,0.024201186,uncharacterized LOC727028
76,LOC102655631,72.30978233,-4.269144486,1.341194967,-3.183090149,0.001457122,0.030342431,facilitated trehalose transporter Tret1-like
210,LOC410198,147.8817821,-4.254671826,1.239434443,-3.432752616,0.000597487,0.01792461,"kinesin-related protein 4, transcript variant X2"
480,LOC725174,264.2313503,-4.252501052,1.351217095,-3.147163449,0.001648628,0.032789415,zinc finger protein 470
263,LOC411799,54.33421461,-4.251092057,1.425869876,-2.981402531,0.002869314,0.047160027,N-acetylgalactosaminyltransferase 7
165,LOC409162,748.532358,-4.231879422,1.215495954,-3.481607166,0.000498414,0.01584817,retinoid-inducible serine carboxypeptidase
337,LOC413678,169.4614009,-4.215833315,1.085947067,-3.882172018,0.000103528,0.005700137,"serine--pyruvate aminotransferase, mitochondrial, transcript variant X2"
446,LOC724311,241.7999645,-4.202493213,1.219191826,-3.446949957,0.000566954,0.017333508,"AT-rich interactive domain-containing protein 2, transcript variant X5"
109,LOC113218568,47.59534543,-4.190662593,1.418552175,-2.954182911,0.003134981,0.049677613,"protein yellow-like, transcript variant X2"
387,LOC551972,288.3241911,-4.173927902,1.082472081,-3.855921991,0.000115294,0.006037598,"alpha-1,3/1,6-mannosyltransferase ALG2"
177,LOC409401,262.9651946,-4.151029125,1.149450731,-3.611315399,0.000304648,0.01177351,"cyclic AMP-responsive element-binding protein 1, transcript variant X3"
523,LOC726292,1458.774971,-4.139517817,0.834189222,-4.962324746,6.97E-07,0.000168524,"natterin-3, transcript variant X2"
159,LOC409098,148.1105867,-4.136968013,1.114917145,-3.710560943,0.000206801,0.00913518,histone-lysine N-methyltransferase eggless
556,LOC726977,168.7438192,-4.134816788,1.217789786,-3.395345268,0.000685421,0.019823452,"prostaglandin E synthase 2, transcript variant X1"
482,LOC725209,527.8445988,-4.121208912,1.285472213,-3.205988329,0.001345994,0.028983093,sensory neuron membrane protein 2
554,LOC726928,92.62231072,-4.115506895,1.304916501,-3.153846925,0.001611336,0.032557813,"ras guanine nucleotide exchange factor Y, transcript variant X4"
211,LOC410206,88.35433724,-4.106295974,1.317617752,-3.116454652,0.001830398,0.034987095,"differentially expressed in FDCP 8 homolog, transcript variant X3"
129,LOC406147,206311.6776,-4.100584107,0.986770727,-4.155559133,3.24E-05,0.002634645,short-chain dehydrogenase/reductase
43,LOC100577587,116.6103502,-4.069133445,1.16270763,-3.499704776,0.000465774,0.015323781,"cytospin-A, transcript variant X4"
33,LOC100577149,510.5274554,-4.053264525,0.950051938,-4.266360989,1.99E-05,0.001932288,15-hydroxyprostaglandin dehydrogenase [NAD(+)]
11,GeneID_724556,140.7452029,-4.051666283,1.257606244,-3.221728822,0.001274197,0.028191602,cuticular protein 17
562,LOC727398,66.33093161,-4.047386179,1.236287944,-3.273821603,0.001061036,0.025713224,uncharacterized LOC727398
175,LOC409382,265.7579635,-4.042968211,1.018333522,-3.970180814,7.18E-05,0.004462578,"E3 ubiquitin-protein ligase TRIP12, transcript variant X4"
312,LOC412935,130.6460645,-4.039520344,1.064625534,-3.794310972,0.000148054,0.007319989,"coiled-coil domain-containing protein 47, transcript variant X1"
451,LOC724411,130.8954513,-4.027529319,0.986897737,-4.080999647,4.48E-05,0.003252913,rhophilin-2
161,LOC409155,92.58484123,-4.004488298,0.926684689,-4.321306206,1.55E-05,0.001559895,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial, transcript variant X1"
488,LOC725303,140.782961,-3.991585412,1.314448714,-3.036699241,0.00239184,0.041833561,"histone H4 transcription factor, transcript variant X2"
377,LOC551747,136.8172325,-3.987447273,1.223358786,-3.259425869,0.00111638,0.026417002,"basic-leucine zipper transcription factor A, transcript variant X1"
361,LOC551409,134.4921668,-3.975817696,1.282819744,-3.099280094,0.001939915,0.036296512,"uncharacterized LOC551409, transcript variant X1"
317,LOC413117,91.16606131,-3.959318882,1.170722251,-3.381945527,0.000719744,0.02041582,proton-coupled amino acid transporter-like protein pathetic
215,LOC410388,274.8690279,-3.95208008,1.123216794,-3.518537206,0.000433933,0.01466534,CDK5RAP1-like protein
450,LOC724408,121.953871,-3.948780396,1.317524799,-2.997120357,0.002725431,0.045577735,ras-related GTP-binding protein A
353,LOC551180,884.9654089,-3.935369477,1.259382455,-3.124840641,0.001779014,0.034451367,aminopeptidase N
51,LOC100578059,56.20107394,-3.935106777,1.261133837,-3.120292758,0.001806714,0.034741355,"vasorin, transcript variant X1"
458,LOC724701,197.7402831,-3.934298693,1.248191573,-3.151999082,0.001621568,0.032689921,"protein FAN, transcript variant X1"
78,LOC102655838,83.1193385,-3.924860209,1.324767405,-2.962678727,0.003049747,0.0488954,protein transport protein sec31
212,LOC410254,204.8347889,-3.885642369,1.300575846,-2.987632272,0.002811476,0.046507595,"glutaryl-CoA dehydrogenase, mitochondrial"
452,LOC724412,65.53906363,-3.872437701,1.115299892,-3.472104434,0.000516395,0.016148761,muscle segmentation homeobox
193,LOC409757,412.7368837,-3.868888668,1.195804888,-3.235384557,0.00121479,0.027693897,"ecto-NOX disulfide-thiol exchanger 2, transcript variant X1"
421,LOC552614,379.3842458,-3.851549019,1.05960541,-3.634889917,0.000278099,0.011136558,E3 ubiquitin-protein ligase ZNRF2
8,GeneID_677673,42326.59955,-3.844309871,1.147875131,-3.349066259,0.000810844,0.021674922,odorant binding protein 14
327,LOC413462,222.850265,-3.833539476,1.057591518,-3.624782736,0.000289204,0.011410683,cyclin-G-associated kinase
262,LOC411793,197.2099983,-3.821726828,1.221890635,-3.127715949,0.001761703,0.034281971,EARP-interacting protein homolog
141,LOC408534,72.45121022,-3.815237311,1.150954838,-3.314845365,0.000916938,0.023431054,trypsin
18,LOC100576462,103.6621388,-3.811711656,0.98726838,-3.860866743,0.000112986,0.005987556,odorant receptor Or1
189,LOC409666,229.2069269,-3.81039747,1.2542762,-3.037925356,0.00238213,0.04174623,"ABC transporter G family member 20, transcript variant X5"
162,LOC409157,1001.707355,-3.800883817,1.167748461,-3.254882317,0.001134394,0.026633203,"succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial"
172,LOC409359,631.1481322,-3.798505197,1.259238004,-3.016510925,0.00255702,0.043680809,"protein mini spindles, transcript variant X2"
133,LOC408373,139.0849132,-3.796532594,1.061518008,-3.576512659,0.000348208,0.012893912,phosphatidylinositol 4-kinase beta
382,LOC551837,884.8758173,-3.792950896,1.064454488,-3.563281416,0.000366248,0.013175984,"long-chain-fatty-acid--CoA ligase ACSBG2, transcript variant X1"
201,LOC409927,64.69640093,-3.791775525,1.079868483,-3.511330857,0.000445869,0.014890345,"putative pyridoxal-dependent decarboxylase domain-containing protein 2, transcript variant X1"
294,LOC412506,295.4970323,-3.773916399,1.26766297,-2.977066056,0.002910213,0.047439868,general vesicular transport factor p115
266,LOC411890,228.3997236,-3.76319177,1.114392852,-3.376898696,0.00073308,0.020509133,nucleolysin TIAR
169,LOC409245,238.3025744,-3.743879747,1.238637996,-3.022577831,0.002506316,0.043084147,"beta-1,4-glucuronyltransferase 1, transcript variant X2"
158,LOC409060,214.5830532,-3.72364676,1.237621185,-3.008712848,0.00262357,0.044565433,golgin subfamily A member 6-like protein 22
220,LOC410527,222.9576943,-3.723211919,1.202206517,-3.09698198,0.001955018,0.03650191,"probable cation-transporting ATPase 13A3, transcript variant X1"
265,LOC411881,548.3259098,-3.674072457,0.898664651,-4.08836873,4.34E-05,0.003203827,"peregrin, transcript variant X2"
138,LOC408455,187.9484882,-3.636659018,1.019893304,-3.565724967,0.000362852,0.013107094,"zinc finger protein rotund, transcript variant X3"
81,LOC102655950,250.8225251,-3.628152034,1.158006218,-3.133102377,0.001729691,0.033866737,peroxisome biogenesis factor 2
307,LOC412834,164.3220702,-3.584356197,0.936223171,-3.828527542,0.000128912,0.006594642,"importin-11, transcript variant X4"
117,LOC113219001,98.40848085,-3.582732798,1.193587626,-3.00165042,0.002685203,0.045093074,uncharacterized LOC113219001
355,LOC551259,3970.988981,-3.580016155,0.875027851,-4.091316809,4.29E-05,0.003198989,"titin, transcript variant X29"
124,LOC113219279,136.3957744,-3.575097433,1.173042296,-3.047714004,0.002305893,0.040757377,uncharacterized LOC113219279
494,LOC725404,96.17365549,-3.572314479,1.176716637,-3.03583239,0.002398727,0.041871264,"actin, muscle"
269,LOC411961,688.5607694,-3.557084166,1.155163466,-3.07929074,0.002074941,0.038110237,"E3 ubiquitin-protein ligase HUWE1, transcript variant X1"
364,LOC551449,149.8344586,-3.548133956,1.102396082,-3.218565462,0.001288336,0.028264114,"tyrosine-protein phosphatase non-receptor type 23, transcript variant X1"
502,LOC725571,642.4297326,-3.545848058,0.967533535,-3.664832205,0.000247501,0.010331991,protein transport protein Sec61 subunit alpha
